customer_id,segment_key,risk_key,monthly_income,annual_income,total_monthly_expense,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,disposable_income,expense_to_income_ratio,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,total_products,active_products,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment,financial_health_score
CUST-01092,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5250.17,63002.04,4259.34,1629.66,928.12,464.51,194.85,551.03,276.05,215.12,990.83,0.8113,636.91,40282.14,0.1213,Fully Funded,353.92,Moderate Saver,3677.57,0.0,0.0,0.0,0.0,3677.57,0.0084,707,On-Time,0,0.2,Medium Risk,Moderate Risk,5,1087.9,217.58,1,1,3,3,2,332,2.67,Potential Loyalists,81.48
CUST-14962,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,13590.57,163086.84,9951.73,3964.57,1876.7,1344.23,682.43,1085.34,722.99,275.47,3638.84,0.7323,2106.55,83701.68,0.155,Fully Funded,1532.29,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,Occasional Late,1,0.75,High Risk,High Risk,5,3790.71,758.14,4,3,3,4,5,345,4.0,Loyal Customers,78.89
CUST-03594,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,7226.77,86721.24,5959.76,2562.57,1043.54,496.96,430.48,719.85,508.33,198.03,1267.01,0.8247,805.95,16340.37,0.1115,Low,461.06,Moderate Saver,668.96,0.0,0.0,0.0,198964.22,199633.18,0.3315,601,Occasional Late,3,0.71,High Risk,Critical Risk,6,2438.99,406.5,1,1,3,4,4,344,3.67,Loyal Customers,52.12
CUST-10164,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,6158.71,73904.52,4652.25,1629.87,1076.44,628.38,381.04,445.64,341.0,149.88,1506.46,0.7554,1228.21,67709.48,0.1994,Fully Funded,278.25,Healthy Saver,11518.5,0.0,0.0,16594.27,0.0,28112.77,0.0548,723,On-Time,2,0.49,Medium Risk,High Risk,6,2879.44,479.91,3,3,3,4,4,344,3.67,Loyal Customers,82.77
CUST-14677,SEG_STRONG,RISK_MEDIUM_RISK_LOW_RISK,8843.23,106118.76,5673.18,1810.03,1332.33,630.56,489.74,676.23,443.62,290.67,3170.05,0.6415,2092.81,87316.56,0.2367,Fully Funded,1077.24,Excellent Saver,5010.71,20074.54,0.0,10433.32,0.0,35518.57,0.0482,741,Occasional Late,0,0.24,Medium Risk,Low Risk,6,3412.59,568.76,2,2,3,4,5,345,4.0,Loyal Customers,93.84
CUST-01651,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,4954.43,59453.16,3710.48,1548.54,790.98,358.3,238.0,224.36,300.95,249.35,1243.95,0.7489,1038.48,73663.85,0.2096,Fully Funded,205.47,Excellent Saver,9018.8,0.0,0.0,18646.57,0.0,27665.37,0.067,818,On-Time,0,0.14,Low Risk,Low Risk,6,4977.95,829.66,1,1,3,4,5,345,4.0,Loyal Customers,96.87
CUST-03739,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,3004.93,36059.16,1782.94,562.36,376.91,182.05,149.64,228.15,159.51,124.32,1221.99,0.5933,630.48,56599.32,0.2098,Fully Funded,591.51,Excellent Saver,0.0,0.0,0.0,5518.07,0.0,5518.07,0.022,710,Occasional Late,0,0.28,Medium Risk,Moderate Risk,7,1151.72,164.53,2,1,3,4,2,342,3.0,Potential Loyalists,93.09
CUST-05403,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,8225.03,98700.36,6948.6,3231.99,1169.62,742.23,258.91,817.15,551.5,177.2,1276.43,0.8448,917.72,32663.69,0.1116,Partially Funded,358.71,Moderate Saver,14917.12,0.0,0.0,30173.04,0.0,45090.16,0.0658,751,On-Time,0,0.14,Low Risk,Low Risk,7,1486.9,212.41,3,2,3,4,3,343,3.33,Loyal Customers,80.6
CUST-04240,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7145.34,85744.08,6032.58,2284.98,1258.24,701.68,414.24,675.98,379.85,317.61,1112.76,0.8443,448.08,24300.42,0.0627,Partially Funded,664.68,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,Occasional Late,0,0.45,Medium Risk,Moderate Risk,9,2076.39,230.71,1,1,3,5,4,354,4.0,Loyal Customers,71.59
CUST-06452,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,4994.91,59938.92,3930.45,1498.79,834.28,505.28,206.26,256.33,358.28,271.23,1064.46,0.7869,521.57,56491.47,0.1044,Fully Funded,542.89,Moderate Saver,0.0,23202.85,0.0,17118.18,0.0,40321.03,0.0969,656,Frequently Late,3,0.69,High Risk,Critical Risk,2,112.8,56.4,3,2,3,1,1,311,1.67,Needs Attention,59.42
CUST-04304,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6753.66,81043.92,5168.86,2316.29,1033.18,441.39,360.25,377.44,378.88,261.43,1584.8,0.7653,677.5,25994.12,0.1003,Partially Funded,907.3,Moderate Saver,3192.49,0.0,0.0,0.0,283558.93,286751.42,0.5095,617,Occasional Late,2,0.55,High Risk,Critical Risk,2,225.33,112.66,1,1,3,1,1,311,1.67,Needs Attention,51.72
CUST-01447,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,3057.93,36695.16,2142.25,772.91,426.04,267.58,210.12,185.44,177.02,103.14,915.68,0.7006,594.12,7605.18,0.1943,Partially Funded,321.56,Healthy Saver,5258.63,17815.18,0.0,21775.66,0.0,44849.47,0.176,659,Frequently Late,4,0.57,High Risk,Critical Risk,2,1554.67,777.34,2,1,3,1,3,313,2.33,Promising,66.06
CUST-08880,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,5514.54,66174.48,4024.3,1689.43,697.49,338.9,317.87,417.7,317.85,245.06,1490.24,0.7298,762.98,19059.07,0.1384,Partially Funded,727.26,Moderate Saver,0.0,0.0,31825.98,0.0,0.0,31825.98,0.0693,702,On-Time,0,0.38,Medium Risk,Moderate Risk,3,642.82,214.27,1,1,3,1,1,311,1.67,Needs Attention,82.3
CUST-05127,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,3449.92,41399.04,2728.37,1065.61,544.69,232.87,124.53,359.35,230.73,170.59,721.55,0.7909,591.34,13998.67,0.1714,Partially Funded,130.21,Healthy Saver,6505.62,20759.04,0.0,32126.01,0.0,59390.67,0.2066,699,Occasional Late,2,0.2,Medium Risk,High Risk,3,2146.4,715.47,1,1,3,2,4,324,3.0,Promising,73.68
CUST-01481,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4328.75,51945.0,3579.55,1567.46,758.76,396.04,293.91,207.35,208.31,147.72,749.2,0.8269,526.17,10140.51,0.1216,Low,223.03,Moderate Saver,6169.86,0.0,0.0,8924.74,0.0,15094.6,0.0418,765,On-Time,0,0.2,Low Risk,Low Risk,4,711.25,177.81,2,1,3,2,1,321,2.0,Needs Attention,83.33
CUST-02770,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6232.77,74793.24,4535.77,1521.66,1035.87,475.3,406.44,611.64,320.19,164.67,1697.0,0.7277,1398.73,28912.48,0.2244,Fully Funded,298.27,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712,Occasional Late,0,0.39,Medium Risk,Moderate Risk,4,1040.67,260.17,1,1,3,2,2,322,2.33,Needs Attention,93.73
CUST-01327,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6129.79,73557.48,4084.92,1377.02,837.5,363.34,311.31,411.65,432.46,351.64,2044.87,0.6664,1438.2,126275.51,0.2346,Fully Funded,606.67,Excellent Saver,3869.37,0.0,0.0,21726.3,0.0,25595.67,0.0501,718,On-Time,0,0.23,Medium Risk,Moderate Risk,4,1422.39,355.6,1,1,3,2,3,323,2.67,Promising,92.75
CUST-03461,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6694.47,80333.64,4612.13,1691.28,923.22,470.13,461.25,328.93,478.69,258.63,2082.34,0.6889,1113.89,22914.11,0.1664,Partially Funded,968.45,Healthy Saver,9275.14,12805.16,0.0,0.0,0.0,22080.3,0.0396,671,On-Time,0,0.27,Medium Risk,Moderate Risk,4,2078.36,519.59,2,1,3,2,4,324,3.0,Promising,85.83
CUST-03115,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,808.61,9703.32,572.35,180.85,133.48,62.77,50.41,67.43,45.41,32.0,236.26,0.7078,107.29,9332.2,0.1327,Fully Funded,128.97,Moderate Saver,1267.9,20247.03,0.0,0.0,0.0,21514.93,0.3193,642,Frequently Late,2,0.79,High Risk,High Risk,4,2175.67,543.92,1,1,3,2,4,324,3.0,Promising,62.47
CUST-04160,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,13288.56,159462.72,10692.85,3504.78,2228.8,1241.06,917.59,1282.06,901.27,617.29,2595.71,0.8047,1409.71,59112.8,0.1061,Partially Funded,1186.0,Moderate Saver,0.0,0.0,0.0,20136.31,0.0,20136.31,0.0182,718,On-Time,0,0.4,Medium Risk,Moderate Risk,4,3679.49,919.87,3,3,3,3,5,335,3.67,Potential Loyalists,79.46
CUST-14792,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,8747.68,104972.16,6941.36,2755.68,1395.04,589.69,304.32,787.49,623.62,485.52,1806.32,0.7935,1383.96,117107.26,0.1582,Fully Funded,422.36,Healthy Saver,7096.15,0.0,0.0,0.0,0.0,7096.15,0.0097,726,Occasional Late,0,0.47,Medium Risk,Moderate Risk,5,928.93,185.79,2,2,3,3,2,332,2.67,Potential Loyalists,87.85
CUST-11072,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6213.5,74562.0,4775.53,1893.24,1039.27,595.71,272.66,497.57,306.28,170.8,1437.97,0.7686,599.7,39160.98,0.0965,Fully Funded,838.27,Moderate Saver,0.0,0.0,0.0,4737.89,0.0,4737.89,0.0092,716,On-Time,0,0.49,Medium Risk,Moderate Risk,5,1549.02,309.8,2,2,3,3,3,333,3.0,Potential Loyalists,78.15
CUST-06534,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3732.95,44795.4,2988.61,1230.94,591.68,314.75,223.91,288.4,236.49,102.44,744.34,0.8006,446.08,24698.56,0.1195,Fully Funded,298.26,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,On-Time,0,0.31,Medium Risk,Moderate Risk,6,576.82,96.14,1,1,3,4,1,341,2.67,Potential Loyalists,82.15
CUST-09253,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6231.33,74775.96,4594.58,1721.85,1027.56,351.44,251.98,608.12,392.44,241.19,1636.75,0.7373,966.96,103118.33,0.1552,Fully Funded,669.79,Healthy Saver,4775.81,0.0,0.0,0.0,0.0,4775.81,0.0092,717,On-Time,0,0.29,Medium Risk,Moderate Risk,6,2226.21,371.04,3,3,3,4,4,344,3.67,Loyal Customers,87.0
CUST-13449,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,937.36,11248.32,766.11,346.93,153.01,61.52,48.96,72.63,57.51,25.55,171.25,0.8173,114.59,6959.84,0.1222,Fully Funded,56.66,Moderate Saver,1251.66,0.0,35968.87,0.0,0.0,37220.53,0.4765,602,Occasional Late,2,0.71,High Risk,High Risk,7,982.19,140.31,2,2,3,4,2,342,3.0,Potential Loyalists,55.14
CUST-09511,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6279.12,75349.44,4860.63,2380.0,823.43,485.81,296.04,290.34,405.27,179.74,1418.49,0.7741,1103.03,51433.42,0.1757,Fully Funded,315.46,Healthy Saver,4924.46,0.0,0.0,25841.71,251427.68,282193.85,0.5393,640,Frequently Late,3,0.74,High Risk,Critical Risk,7,1352.61,193.23,2,2,3,4,2,342,3.0,Potential Loyalists,58.33
CUST-08931,SEG_EMERGING,RISK_MEDIUM_RISK_LOW_RISK,4268.77,51225.24,2790.25,1032.93,517.75,271.09,276.03,298.44,258.35,135.66,1478.52,0.6536,800.75,30567.15,0.1876,Fully Funded,677.77,Healthy Saver,6210.05,0.0,0.0,0.0,0.0,6210.05,0.0175,748,Occasional Late,0,0.35,Medium Risk,Low Risk,2,542.12,271.06,3,2,3,1,1,311,1.67,Needs Attention,93.07
CUST-02695,SEG_SAVERS,RISK_HIGH_RISK_CRITICAL_RISK,2798.05,33576.6,1960.27,640.45,498.41,232.98,136.47,179.06,170.08,102.82,837.78,0.7006,676.87,14643.99,0.2419,Fully Funded,160.91,Excellent Saver,5085.46,18299.73,0.0,0.0,0.0,23385.19,0.1003,650,Occasional Late,3,0.53,High Risk,Critical Risk,2,911.88,455.94,3,3,3,1,2,312,2.0,Needs Attention,73.4
CUST-04067,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,8171.99,98063.88,5970.76,2902.65,1013.77,511.41,246.36,518.43,437.93,340.21,2201.23,0.7306,1052.01,37567.65,0.1287,Fully Funded,1149.22,Moderate Saver,6299.17,20497.9,0.0,31825.08,0.0,58622.15,0.0861,704,Occasional Late,1,0.39,Medium Risk,High Risk,3,294.23,98.08,4,4,3,1,1,311,1.67,Needs Attention,75.52
CUST-05734,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,8583.59,103003.08,6334.84,2759.83,1396.21,700.71,323.64,346.43,597.77,210.25,2248.75,0.738,1862.48,145804.93,0.217,Fully Funded,386.27,Excellent Saver,0.0,0.0,0.0,0.0,152152.81,152152.81,0.2127,721,Occasional Late,1,0.25,Medium Risk,High Risk,3,486.04,162.01,2,2,3,1,1,311,1.67,Needs Attention,83.82
CUST-04206,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,5844.91,70138.92,4507.3,1846.4,753.82,553.61,273.48,593.26,326.26,160.47,1337.61,0.7711,810.06,50224.38,0.1386,Fully Funded,527.55,Moderate Saver,5926.82,0.0,0.0,0.0,174553.75,180480.57,0.3705,671,Occasional Late,1,0.37,Medium Risk,High Risk,4,1770.08,442.52,1,1,3,2,3,323,2.67,Promising,68.39
CUST-03900,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,6981.13,83773.56,5160.59,2170.73,1048.53,526.98,214.84,389.2,499.93,310.38,1820.54,0.7392,1344.71,58988.19,0.1926,Fully Funded,475.83,Healthy Saver,0.0,0.0,0.0,0.0,290391.94,290391.94,0.4992,618,Frequently Late,2,0.72,High Risk,High Risk,5,947.66,189.53,2,2,3,3,2,332,2.67,Potential Loyalists,65.86
CUST-01472,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3101.09,37213.08,1987.96,785.86,445.68,221.75,99.87,167.93,159.73,107.14,1113.13,0.6411,506.68,49706.36,0.1634,Fully Funded,606.45,Healthy Saver,2209.87,0.0,0.0,0.0,0.0,2209.87,0.0086,716,On-Time,0,0.39,Medium Risk,Moderate Risk,5,1785.6,357.12,3,3,3,3,3,333,3.0,Potential Loyalists,88.2
CUST-13595,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_MODERATE_RISK,11526.78,138321.36,8180.99,3672.58,1750.47,801.91,380.93,588.97,675.77,310.36,3345.79,0.7097,2353.3,219652.0,0.2042,Fully Funded,992.49,Excellent Saver,9892.71,0.0,0.0,0.0,287365.54,297258.25,0.3095,688,Occasional Late,0,0.42,Medium Risk,Moderate Risk,5,2122.54,424.51,3,2,3,3,4,334,3.33,Potential Loyalists,84.9
CUST-08503,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,2289.58,27474.96,1841.56,912.45,338.3,175.94,74.46,131.78,119.98,88.65,448.02,0.8043,206.85,10904.31,0.0903,Partially Funded,241.17,Moderate Saver,2946.72,0.0,0.0,0.0,0.0,2946.72,0.0154,702,On-Time,1,0.31,Medium Risk,High Risk,5,2856.25,571.25,3,3,3,3,4,334,3.33,Potential Loyalists,71.43
CUST-11162,SEG_STRONG,RISK_MEDIUM_RISK_LOW_RISK,9787.01,117444.12,6310.59,2375.18,1223.83,603.12,489.78,821.97,507.25,289.46,3476.42,0.6448,1519.04,78697.06,0.1552,Fully Funded,1957.38,Healthy Saver,17354.01,9062.24,0.0,12977.03,0.0,39393.28,0.0483,743,On-Time,0,0.47,Medium Risk,Low Risk,5,3234.76,646.95,2,2,3,3,5,335,3.67,Potential Loyalists,87.21
CUST-13131,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,12057.86,144694.32,8933.05,3788.04,2042.72,721.92,488.95,487.68,822.39,581.35,3124.81,0.7408,1931.94,108092.18,0.1602,Fully Funded,1192.87,Healthy Saver,1967.88,0.0,35908.14,0.0,336686.31,374562.33,0.3728,650,Frequently Late,2,0.45,High Risk,High Risk,5,5290.36,1058.07,3,3,3,4,5,345,4.0,Loyal Customers,65.62
CUST-13100,SEG_SAVERS,RISK_MEDIUM_RISK_LOW_RISK,5182.74,62192.88,3572.22,1275.1,788.77,442.16,195.25,294.47,352.44,224.03,1610.52,0.6893,1105.6,88913.97,0.2133,Fully Funded,504.92,Excellent Saver,1369.49,0.0,0.0,0.0,0.0,1369.49,0.0032,740,On-Time,0,0.46,Medium Risk,Low Risk,6,1077.67,179.61,1,1,3,4,2,342,3.0,Potential Loyalists,94.92
CUST-04225,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,1139.09,13669.08,769.64,323.04,139.66,106.72,36.3,56.7,64.59,42.63,369.45,0.6757,171.84,16710.76,0.1509,Fully Funded,197.61,Healthy Saver,1920.51,0.0,0.0,0.0,0.0,1920.51,0.0202,711,Occasional Late,0,0.39,Medium Risk,Moderate Risk,6,2597.5,432.92,4,3,3,4,4,344,3.67,Loyal Customers,85.81
CUST-11208,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,8044.24,96530.88,5937.55,2960.1,991.31,634.05,348.71,314.73,508.4,180.25,2106.69,0.7381,1009.96,36990.39,0.1256,Fully Funded,1096.73,Moderate Saver,3002.14,0.0,18681.78,0.0,0.0,21683.92,0.0323,754,On-Time,0,0.05,Low Risk,Low Risk,7,1699.98,242.85,1,1,3,4,3,343,3.33,Loyal Customers,83.67
CUST-11584,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,8451.72,101420.64,6719.71,2750.22,1129.46,732.11,417.13,760.72,490.51,439.56,1732.01,0.7951,953.47,87903.55,0.1128,Fully Funded,778.54,Moderate Saver,14251.35,0.0,0.0,0.0,0.0,14251.35,0.0202,735,Occasional Late,0,0.29,Medium Risk,Moderate Risk,7,2660.01,380.0,1,1,3,5,4,354,4.0,Loyal Customers,81.19
CUST-04913,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3280.79,39369.48,2201.5,750.43,398.27,289.82,109.48,268.95,235.99,148.56,1079.29,0.671,479.02,15741.58,0.146,Fully Funded,600.27,Moderate Saver,3161.88,0.0,0.0,0.0,343691.26,346853.14,1.2687,496,Frequently Late,5,0.98,Very High Risk,Critical Risk,7,2851.58,407.37,1,1,3,5,4,354,4.0,Loyal Customers,30.81
CUST-07219,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,4499.87,53998.44,3238.51,1099.64,602.82,402.1,233.63,406.34,310.81,183.17,1261.36,0.7197,906.22,94207.44,0.2014,Fully Funded,355.14,Excellent Saver,0.0,9186.64,0.0,18536.29,0.0,27722.93,0.0739,690,Occasional Late,0,0.48,Medium Risk,Moderate Risk,7,3055.35,436.48,1,1,3,5,5,355,4.33,Loyal Customers,90.88
CUST-01591,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,809.61,9715.32,543.44,193.53,112.45,73.68,42.94,46.66,54.18,20.0,266.17,0.6712,138.5,11773.73,0.1711,Fully Funded,127.67,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720,On-Time,0,0.44,Medium Risk,Moderate Risk,8,2446.38,305.8,1,1,3,5,4,354,4.0,Loyal Customers,89.76
CUST-10971,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,5107.52,61290.24,3803.05,1370.07,700.56,319.55,354.7,445.45,349.98,262.74,1304.47,0.7446,755.18,65143.71,0.1479,Fully Funded,549.29,Moderate Saver,7711.45,0.0,0.0,0.0,0.0,7711.45,0.0181,813,On-Time,0,0.22,Low Risk,Low Risk,8,2521.51,315.19,1,1,3,5,4,354,4.0,Loyal Customers,90.05
CUST-00241,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,8579.65,102955.8,6291.68,2308.98,1230.5,525.42,469.19,749.47,608.29,399.83,2287.97,0.7333,1197.41,75930.21,0.1396,Fully Funded,1090.56,Moderate Saver,3217.38,0.0,0.0,0.0,0.0,3217.38,0.0045,751,On-Time,0,0.17,Low Risk,Low Risk,10,2846.18,284.62,2,2,3,5,4,354,4.0,Loyal Customers,86.33
CUST-05861,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,5886.93,70643.16,4414.29,1873.99,745.9,591.51,310.89,328.38,361.97,201.65,1472.64,0.7498,731.03,71065.27,0.1242,Fully Funded,741.61,Moderate Saver,5937.78,0.0,0.0,12011.78,0.0,17949.56,0.0366,645,Frequently Late,1,0.45,High Risk,High Risk,11,4000.52,363.68,3,3,3,5,5,355,4.33,Loyal Customers,73.4
CUST-07834,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,9810.31,117723.72,7934.18,3840.02,1350.33,766.53,335.35,501.14,600.51,540.3,1876.13,0.8088,1376.89,17613.02,0.1404,Low,499.24,Moderate Saver,2913.41,11016.27,0.0,33789.66,0.0,47719.34,0.0584,670,Occasional Late,0,0.49,Medium Risk,Moderate Risk,2,213.5,106.75,2,1,3,1,1,311,1.67,Needs Attention,81.42
CUST-02898,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,7596.67,91160.04,5403.26,2330.76,996.09,443.55,265.54,523.57,476.79,366.96,2193.41,0.7113,1026.3,21920.08,0.1351,Partially Funded,1167.11,Moderate Saver,10931.89,13826.08,0.0,0.0,0.0,24757.97,0.0391,671,Occasional Late,0,0.28,Medium Risk,Moderate Risk,3,1861.2,620.4,3,2,3,2,3,323,2.67,Promising,81.15
CUST-05711,SEG_HIGH_SPEND,RISK_HIGH_RISK_CRITICAL_RISK,15040.78,180489.36,13343.41,5865.26,2452.53,1258.85,948.37,1524.46,773.87,520.07,1697.37,0.8871,1186.66,95933.59,0.0789,Fully Funded,510.71,Moderate Saver,13213.38,0.0,0.0,0.0,409819.83,423033.21,0.3375,612,Frequently Late,4,0.56,High Risk,Critical Risk,3,5757.96,1919.32,3,3,3,2,5,325,3.33,Promising,42.58
CUST-08953,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,9066.33,108795.96,6261.77,2280.86,1464.68,704.13,364.28,660.14,473.77,313.91,2804.56,0.6907,1559.86,36886.63,0.172,Partially Funded,1244.7,Healthy Saver,17260.04,0.0,0.0,0.0,187283.31,204543.35,0.2707,714,On-Time,2,0.38,Medium Risk,High Risk,4,1920.06,480.02,1,1,3,2,3,323,2.67,Promising,72.85
CUST-02142,SEG_STRONG,RISK_MEDIUM_RISK_LOW_RISK,6082.28,72987.36,4750.53,1861.75,946.83,555.2,281.22,419.11,412.26,274.16,1331.75,0.781,920.95,56320.25,0.1514,Fully Funded,410.8,Healthy Saver,6864.58,10573.51,0.0,0.0,0.0,17438.09,0.0344,742,On-Time,0,0.25,Medium Risk,Low Risk,4,2359.14,589.79,3,2,3,2,4,324,3.0,Promising,86.94
CUST-09447,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,9894.97,118739.64,7759.24,3461.04,1459.75,678.2,637.27,491.24,481.52,550.22,2135.73,0.7842,1659.71,119883.1,0.1677,Fully Funded,476.02,Healthy Saver,0.0,18643.15,0.0,17033.93,0.0,35677.08,0.0433,677,On-Time,0,0.46,Medium Risk,Moderate Risk,5,687.96,137.59,1,1,3,3,1,331,2.33,Potential Loyalists,86.21
CUST-07453,SEG_SAVERS,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4102.22,49226.64,2759.13,916.28,501.25,342.86,251.33,355.72,282.49,109.2,1343.09,0.6726,1002.49,73304.22,0.2444,Fully Funded,340.6,Excellent Saver,2697.41,0.0,0.0,0.0,381947.99,384645.4,1.1252,541,Default Risk,11,0.78,Very High Risk,Critical Risk,5,1324.68,264.94,2,2,3,3,2,332,2.67,Potential Loyalists,40.95
CUST-03774,SEG_DEBT_BURDENED,RISK_LOW_RISK_LOW_RISK,5585.87,67030.44,4389.2,1869.64,751.36,419.85,309.22,442.74,322.99,273.4,1196.67,0.7858,1016.43,33711.75,0.182,Fully Funded,180.24,Healthy Saver,10595.4,0.0,28293.98,14223.83,0.0,53113.21,0.1141,773,On-Time,0,0.09,Low Risk,Low Risk,5,2159.53,431.91,2,2,3,3,4,334,3.33,Potential Loyalists,90.95
CUST-03730,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,8778.47,105341.64,6870.76,2564.73,1445.42,622.54,610.62,743.09,515.71,368.65,1907.71,0.7827,1352.0,31030.96,0.154,Partially Funded,555.71,Healthy Saver,8619.09,0.0,0.0,0.0,93786.22,102405.31,0.14,711,On-Time,1,0.21,Medium Risk,High Risk,5,2391.28,478.26,1,1,3,3,4,334,3.33,Potential Loyalists,78.28
CUST-06194,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6347.11,76165.32,5587.92,2310.88,1137.62,564.08,368.9,647.79,389.15,169.5,759.19,0.8804,374.41,16649.82,0.059,Low,384.78,Moderate Saver,5756.9,14413.02,0.0,0.0,169938.26,190108.18,0.3594,646,Frequently Late,4,0.71,High Risk,Critical Risk,5,2745.12,549.02,1,1,3,3,4,334,3.33,Potential Loyalists,40.59
CUST-07022,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,10480.03,125760.36,8067.39,2929.36,1632.81,1059.65,365.3,1014.19,550.04,516.04,2412.64,0.7698,1138.42,62127.11,0.1086,Fully Funded,1274.22,Moderate Saver,7403.69,0.0,0.0,22014.75,0.0,29418.44,0.0337,699,Occasional Late,2,0.34,Medium Risk,High Risk,6,1579.53,263.25,3,2,3,4,3,343,3.33,Loyal Customers,68.58
CUST-14165,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,2819.36,33832.32,1805.11,527.73,496.68,224.19,91.31,193.29,173.55,98.36,1014.25,0.6403,432.09,8260.06,0.1533,Partially Funded,582.16,Healthy Saver,0.0,6831.16,0.0,24055.72,0.0,30886.88,0.1315,651,Frequently Late,4,0.8,High Risk,Critical Risk,6,2116.05,352.68,2,2,3,4,4,344,3.67,Loyal Customers,60.66
CUST-06853,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,10993.72,131924.64,7961.6,2956.93,1531.26,1089.63,651.82,532.28,589.15,610.53,3032.12,0.7242,2067.43,37540.95,0.1881,Partially Funded,964.69,Healthy Saver,11201.58,14024.81,0.0,11727.11,0.0,36953.5,0.0403,804,On-Time,0,0.1,Low Risk,Low Risk,7,1436.25,205.18,1,1,3,4,3,343,3.33,Loyal Customers,95.12
