product_id,customer_id,product_type_key,product_type,product_status,signup_date_key,is_active
PROD-11337,CUST-05396,PROD_SAVINGS,Savings Account,Active,2022-08-29,1
PROD-11338,CUST-05397,PROD_SAVINGS,Savings Account,Active,2021-03-06,1
PROD-11339,CUST-05397,PROD_MORTGAGE,Mortgage,Active,2022-12-22,1
PROD-11340,CUST-05398,PROD_SAVINGS,Savings Account,Active,2019-12-09,1
PROD-11341,CUST-05398,PROD_AUTO_LOAN,Auto Loan,Churned,2021-09-05,0
PROD-11342,CUST-05399,PROD_SAVINGS,Savings Account,Active,2020-01-21,1
PROD-11343,CUST-05399,PROD_AUTO_LOAN,Auto Loan,Closed,2024-06-11,0
PROD-11344,CUST-05399,PROD_RETIREMENT,Retirement Account,Active,2020-04-04,1
PROD-11345,CUST-05399,PROD_MORTGAGE,Mortgage,Active,2024-01-30,1
PROD-11346,CUST-05400,PROD_SAVINGS,Savings Account,Active,2023-04-04,1
PROD-11347,CUST-05400,PROD_INVESTMENT,Investment Account,Closed,2025-10-26,0
PROD-11348,CUST-05400,PROD_MORTGAGE,Mortgage,Active,2025-06-16,1
PROD-11349,CUST-05400,PROD_RETIREMENT,Retirement Account,Active,2024-03-07,1
PROD-11350,CUST-05401,PROD_SAVINGS,Savings Account,Active,2023-06-13,1
PROD-11351,CUST-05402,PROD_SAVINGS,Savings Account,Active,2024-03-18,1
PROD-11352,CUST-05402,PROD_INVESTMENT,Investment Account,Active,2024-08-21,1
PROD-11353,CUST-05403,PROD_SAVINGS,Savings Account,Active,2021-12-23,1
PROD-11354,CUST-05403,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-07-04,1
PROD-11355,CUST-05403,PROD_INVESTMENT,Investment Account,Closed,2023-09-26,0
PROD-11356,CUST-05404,PROD_SAVINGS,Savings Account,Active,2021-02-04,1
PROD-11357,CUST-05404,PROD_CREDIT_CARD,Credit Card,Active,2023-03-05,1
PROD-11358,CUST-05405,PROD_SAVINGS,Savings Account,Active,2022-01-12,1
PROD-11359,CUST-05405,PROD_INVESTMENT,Investment Account,Active,2025-09-20,1
PROD-11360,CUST-05406,PROD_SAVINGS,Savings Account,Active,2018-01-09,1
PROD-11361,CUST-05406,PROD_RETIREMENT,Retirement Account,Active,2020-04-02,1
PROD-11362,CUST-05407,PROD_SAVINGS,Savings Account,Active,2021-10-24,1
PROD-11363,CUST-05408,PROD_SAVINGS,Savings Account,Active,2019-12-10,1
PROD-11364,CUST-05409,PROD_SAVINGS,Savings Account,Active,2018-12-22,1
PROD-11365,CUST-05410,PROD_SAVINGS,Savings Account,Active,2019-01-03,1
PROD-11366,CUST-05411,PROD_SAVINGS,Savings Account,Active,2024-04-10,1
PROD-11367,CUST-05411,PROD_CREDIT_CARD,Credit Card,Churned,2024-10-08,0
PROD-11368,CUST-05411,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-09-28,1
PROD-11369,CUST-05412,PROD_SAVINGS,Savings Account,Active,2021-07-14,1
PROD-11370,CUST-05412,PROD_RETIREMENT,Retirement Account,Closed,2025-09-03,0
PROD-11371,CUST-05412,PROD_AUTO_LOAN,Auto Loan,Active,2025-11-12,1
PROD-11372,CUST-05413,PROD_SAVINGS,Savings Account,Active,2024-01-03,1
PROD-11373,CUST-05413,PROD_RETIREMENT,Retirement Account,Pending,2024-04-29,0
PROD-11374,CUST-05413,PROD_INVESTMENT,Investment Account,Closed,2025-06-26,0
PROD-11375,CUST-05414,PROD_SAVINGS,Savings Account,Active,2018-02-03,1
PROD-11376,CUST-05415,PROD_SAVINGS,Savings Account,Active,2019-11-19,1
PROD-11377,CUST-05415,PROD_MORTGAGE,Mortgage,Active,2022-09-24,1
PROD-11378,CUST-05415,PROD_CREDIT_CARD,Credit Card,Active,2024-01-04,1
PROD-11379,CUST-05415,PROD_INVESTMENT,Investment Account,Active,2023-11-03,1
PROD-11380,CUST-05416,PROD_SAVINGS,Savings Account,Active,2018-09-19,1
PROD-11381,CUST-05417,PROD_SAVINGS,Savings Account,Active,2023-12-11,1
PROD-11382,CUST-05418,PROD_SAVINGS,Savings Account,Active,2020-03-03,1
PROD-11383,CUST-05418,PROD_CREDIT_CARD,Credit Card,Active,2021-12-28,1
PROD-11384,CUST-05419,PROD_SAVINGS,Savings Account,Active,2022-01-19,1
PROD-11385,CUST-05420,PROD_SAVINGS,Savings Account,Active,2020-02-01,1
PROD-11386,CUST-05420,PROD_CREDIT_CARD,Credit Card,Active,2020-02-21,1
PROD-11387,CUST-05421,PROD_SAVINGS,Savings Account,Active,2023-07-02,1
PROD-11388,CUST-05422,PROD_SAVINGS,Savings Account,Active,2024-04-10,1
PROD-11389,CUST-05423,PROD_SAVINGS,Savings Account,Active,2024-09-16,1
PROD-11390,CUST-05424,PROD_SAVINGS,Savings Account,Active,2022-07-05,1
PROD-11391,CUST-05424,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-12-23,1
PROD-11392,CUST-05425,PROD_SAVINGS,Savings Account,Active,2024-08-10,1
PROD-11393,CUST-05425,PROD_INVESTMENT,Investment Account,Active,2025-06-11,1
PROD-11394,CUST-05426,PROD_SAVINGS,Savings Account,Active,2021-06-30,1
PROD-11395,CUST-05426,PROD_MORTGAGE,Mortgage,Active,2025-05-20,1
PROD-11396,CUST-05427,PROD_SAVINGS,Savings Account,Active,2019-11-04,1
PROD-11397,CUST-05428,PROD_SAVINGS,Savings Account,Active,2023-05-01,1
PROD-11398,CUST-05428,PROD_AUTO_LOAN,Auto Loan,Closed,2023-10-25,0
PROD-11399,CUST-05428,PROD_MORTGAGE,Mortgage,Active,2025-08-17,1
PROD-11400,CUST-05428,PROD_CREDIT_CARD,Credit Card,Active,2025-03-04,1
PROD-11401,CUST-05429,PROD_SAVINGS,Savings Account,Active,2018-12-17,1
PROD-11402,CUST-05429,PROD_AUTO_LOAN,Auto Loan,Active,2024-10-12,1
PROD-11403,CUST-05430,PROD_SAVINGS,Savings Account,Active,2018-02-20,1
PROD-11404,CUST-05431,PROD_SAVINGS,Savings Account,Active,2018-06-03,1
PROD-11405,CUST-05431,PROD_INVESTMENT,Investment Account,Active,2022-11-04,1
PROD-11406,CUST-05432,PROD_SAVINGS,Savings Account,Active,2019-07-16,1
PROD-11407,CUST-05433,PROD_SAVINGS,Savings Account,Active,2020-11-20,1
PROD-11408,CUST-05433,PROD_RETIREMENT,Retirement Account,Closed,2022-06-08,0
PROD-11409,CUST-05434,PROD_SAVINGS,Savings Account,Active,2019-11-06,1
PROD-11410,CUST-05434,PROD_CREDIT_CARD,Credit Card,Active,2023-12-07,1
PROD-11411,CUST-05434,PROD_RETIREMENT,Retirement Account,Active,2020-02-01,1
PROD-11412,CUST-05435,PROD_SAVINGS,Savings Account,Active,2018-11-20,1
PROD-11413,CUST-05435,PROD_MORTGAGE,Mortgage,Active,2025-05-17,1
PROD-11414,CUST-05436,PROD_SAVINGS,Savings Account,Active,2018-09-21,1
PROD-11415,CUST-05436,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-04-02,1
PROD-11416,CUST-05437,PROD_SAVINGS,Savings Account,Active,2023-02-05,1
PROD-11417,CUST-05437,PROD_AUTO_LOAN,Auto Loan,Closed,2024-09-18,0
PROD-11418,CUST-05437,PROD_RETIREMENT,Retirement Account,Closed,2025-03-22,0
PROD-11419,CUST-05437,PROD_CREDIT_CARD,Credit Card,Closed,2025-09-17,0
PROD-11420,CUST-05438,PROD_SAVINGS,Savings Account,Active,2023-10-29,1
PROD-11421,CUST-05439,PROD_SAVINGS,Savings Account,Active,2023-11-26,1
PROD-11422,CUST-05439,PROD_INVESTMENT,Investment Account,Active,2025-05-29,1
PROD-11423,CUST-05440,PROD_SAVINGS,Savings Account,Active,2022-06-02,1
PROD-11424,CUST-05441,PROD_SAVINGS,Savings Account,Active,2023-07-23,1
PROD-11425,CUST-05442,PROD_SAVINGS,Savings Account,Active,2018-11-13,1
PROD-11426,CUST-05443,PROD_SAVINGS,Savings Account,Active,2023-02-17,1
PROD-11427,CUST-05443,PROD_RETIREMENT,Retirement Account,Active,2024-03-28,1
PROD-11428,CUST-05443,PROD_MORTGAGE,Mortgage,Active,2024-10-20,1
PROD-11429,CUST-05444,PROD_SAVINGS,Savings Account,Active,2024-12-02,1
PROD-11430,CUST-05444,PROD_MORTGAGE,Mortgage,Active,2025-08-17,1
PROD-11431,CUST-05444,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-05,1
PROD-11432,CUST-05445,PROD_SAVINGS,Savings Account,Active,2019-07-10,1
PROD-11433,CUST-05445,PROD_CREDIT_CARD,Credit Card,Active,2020-02-09,1
PROD-11434,CUST-05446,PROD_SAVINGS,Savings Account,Active,2021-03-30,1
PROD-11435,CUST-05446,PROD_CREDIT_CARD,Credit Card,Active,2025-01-28,1
PROD-11436,CUST-05446,PROD_MORTGAGE,Mortgage,Active,2021-11-15,1
PROD-11437,CUST-05447,PROD_SAVINGS,Savings Account,Active,2021-12-10,1
PROD-11438,CUST-05448,PROD_SAVINGS,Savings Account,Active,2024-03-25,1
PROD-11439,CUST-05448,PROD_MORTGAGE,Mortgage,Churned,2025-10-02,0
PROD-11440,CUST-05448,PROD_INVESTMENT,Investment Account,Active,2024-07-10,1
PROD-11441,CUST-05449,PROD_SAVINGS,Savings Account,Active,2020-05-12,1
PROD-11442,CUST-05450,PROD_SAVINGS,Savings Account,Active,2024-03-29,1
PROD-11443,CUST-05450,PROD_RETIREMENT,Retirement Account,Closed,2025-11-12,0
PROD-11444,CUST-05450,PROD_PERSONAL_LOAN,Personal Loan,Churned,2025-05-03,0
PROD-11445,CUST-05450,PROD_AUTO_LOAN,Auto Loan,Active,2025-05-16,1
PROD-11446,CUST-05451,PROD_SAVINGS,Savings Account,Active,2023-11-12,1
PROD-11447,CUST-05451,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-06-25,1
PROD-11448,CUST-05451,PROD_AUTO_LOAN,Auto Loan,Active,2024-03-19,1
PROD-11449,CUST-05452,PROD_SAVINGS,Savings Account,Active,2020-11-24,1
PROD-11450,CUST-05452,PROD_AUTO_LOAN,Auto Loan,Active,2025-08-19,1
PROD-11451,CUST-05453,PROD_SAVINGS,Savings Account,Active,2021-05-07,1
PROD-11452,CUST-05453,PROD_RETIREMENT,Retirement Account,Active,2021-12-26,1
PROD-11453,CUST-05454,PROD_SAVINGS,Savings Account,Active,2024-11-02,1
PROD-11454,CUST-05454,PROD_INVESTMENT,Investment Account,Active,2025-03-02,1
PROD-11455,CUST-05455,PROD_SAVINGS,Savings Account,Active,2023-05-19,1
PROD-11456,CUST-05455,PROD_RETIREMENT,Retirement Account,Active,2025-01-11,1
PROD-11457,CUST-05455,PROD_CREDIT_CARD,Credit Card,Active,2024-01-26,1
PROD-11458,CUST-05456,PROD_SAVINGS,Savings Account,Active,2018-08-27,1
PROD-11459,CUST-05457,PROD_SAVINGS,Savings Account,Active,2023-12-05,1
PROD-11460,CUST-05457,PROD_AUTO_LOAN,Auto Loan,Closed,2023-12-15,0
PROD-11461,CUST-05458,PROD_SAVINGS,Savings Account,Active,2019-10-23,1
PROD-11462,CUST-05459,PROD_SAVINGS,Savings Account,Active,2023-06-11,1
PROD-11463,CUST-05460,PROD_SAVINGS,Savings Account,Active,2024-09-11,1
PROD-11464,CUST-05460,PROD_RETIREMENT,Retirement Account,Closed,2025-02-22,0
PROD-11465,CUST-05461,PROD_SAVINGS,Savings Account,Active,2022-07-29,1
PROD-11466,CUST-05461,PROD_RETIREMENT,Retirement Account,Active,2023-08-06,1
PROD-11467,CUST-05461,PROD_AUTO_LOAN,Auto Loan,Active,2022-08-24,1
PROD-11468,CUST-05461,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-07-04,1
PROD-11469,CUST-05462,PROD_SAVINGS,Savings Account,Active,2020-04-09,1
PROD-11470,CUST-05463,PROD_SAVINGS,Savings Account,Active,2020-02-02,1
PROD-11471,CUST-05463,PROD_CREDIT_CARD,Credit Card,Active,2023-11-11,1
PROD-11472,CUST-05463,PROD_INVESTMENT,Investment Account,Active,2021-09-13,1
PROD-11473,CUST-05463,PROD_MORTGAGE,Mortgage,Active,2023-12-17,1
PROD-11474,CUST-05464,PROD_SAVINGS,Savings Account,Active,2019-02-20,1
PROD-11475,CUST-05464,PROD_MORTGAGE,Mortgage,Active,2020-03-08,1
PROD-11476,CUST-05465,PROD_SAVINGS,Savings Account,Active,2021-06-22,1
PROD-11477,CUST-05465,PROD_INVESTMENT,Investment Account,Active,2021-07-05,1
PROD-11478,CUST-05466,PROD_SAVINGS,Savings Account,Active,2019-08-15,1
PROD-11479,CUST-05467,PROD_SAVINGS,Savings Account,Active,2020-07-09,1
PROD-11480,CUST-05467,PROD_RETIREMENT,Retirement Account,Active,2023-04-10,1
PROD-11481,CUST-05468,PROD_SAVINGS,Savings Account,Active,2020-09-10,1
PROD-11482,CUST-05468,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-11-05,1
PROD-11483,CUST-05469,PROD_SAVINGS,Savings Account,Active,2023-05-15,1
PROD-11484,CUST-05469,PROD_RETIREMENT,Retirement Account,Active,2023-10-02,1
PROD-11485,CUST-05470,PROD_SAVINGS,Savings Account,Active,2024-11-24,1
PROD-11486,CUST-05470,PROD_RETIREMENT,Retirement Account,Closed,2025-01-08,0
PROD-11487,CUST-05470,PROD_AUTO_LOAN,Auto Loan,Active,2025-05-10,1
PROD-11488,CUST-05470,PROD_CREDIT_CARD,Credit Card,Active,2025-12-09,1
PROD-11489,CUST-05471,PROD_SAVINGS,Savings Account,Active,2018-10-28,1
PROD-11490,CUST-05471,PROD_AUTO_LOAN,Auto Loan,Active,2020-12-06,1
PROD-11491,CUST-05471,PROD_RETIREMENT,Retirement Account,Active,2019-01-28,1
PROD-11492,CUST-05471,PROD_MORTGAGE,Mortgage,Closed,2020-12-16,0
PROD-11493,CUST-05472,PROD_SAVINGS,Savings Account,Active,2022-07-24,1
PROD-11494,CUST-05472,PROD_RETIREMENT,Retirement Account,Closed,2024-09-11,0
PROD-11495,CUST-05473,PROD_SAVINGS,Savings Account,Active,2022-07-09,1
PROD-11496,CUST-05473,PROD_MORTGAGE,Mortgage,Active,2025-09-02,1
PROD-11497,CUST-05474,PROD_SAVINGS,Savings Account,Active,2019-04-19,1
PROD-11498,CUST-05474,PROD_AUTO_LOAN,Auto Loan,Active,2021-01-16,1
PROD-11499,CUST-05475,PROD_SAVINGS,Savings Account,Active,2019-04-26,1
PROD-11500,CUST-05475,PROD_RETIREMENT,Retirement Account,Active,2025-12-10,1
PROD-11501,CUST-05475,PROD_INVESTMENT,Investment Account,Pending,2020-09-17,0
PROD-11502,CUST-05476,PROD_SAVINGS,Savings Account,Active,2024-12-06,1
PROD-11503,CUST-05476,PROD_PERSONAL_LOAN,Personal Loan,Closed,2025-04-17,0
PROD-11504,CUST-05476,PROD_CREDIT_CARD,Credit Card,Active,2025-12-14,1
PROD-11505,CUST-05477,PROD_SAVINGS,Savings Account,Active,2024-03-05,1
PROD-11506,CUST-05478,PROD_SAVINGS,Savings Account,Active,2022-06-27,1
PROD-11507,CUST-05479,PROD_SAVINGS,Savings Account,Active,2024-01-06,1
PROD-11508,CUST-05479,PROD_MORTGAGE,Mortgage,Closed,2025-09-11,0
PROD-11509,CUST-05480,PROD_SAVINGS,Savings Account,Active,2019-01-24,1
PROD-11510,CUST-05480,PROD_CREDIT_CARD,Credit Card,Active,2023-12-31,1
PROD-11511,CUST-05480,PROD_INVESTMENT,Investment Account,Active,2019-11-20,1
PROD-11512,CUST-05480,PROD_AUTO_LOAN,Auto Loan,Active,2020-12-11,1
PROD-11513,CUST-05481,PROD_SAVINGS,Savings Account,Active,2020-03-23,1
PROD-11514,CUST-05482,PROD_SAVINGS,Savings Account,Active,2021-04-14,1
PROD-11515,CUST-05483,PROD_SAVINGS,Savings Account,Active,2022-03-22,1
PROD-11516,CUST-05483,PROD_INVESTMENT,Investment Account,Active,2023-05-20,1
PROD-11517,CUST-05484,PROD_SAVINGS,Savings Account,Active,2018-10-09,1
PROD-11518,CUST-05484,PROD_MORTGAGE,Mortgage,Pending,2022-07-04,0
PROD-11519,CUST-05484,PROD_RETIREMENT,Retirement Account,Active,2022-12-12,1
PROD-11520,CUST-05485,PROD_SAVINGS,Savings Account,Active,2021-03-16,1
PROD-11521,CUST-05485,PROD_PERSONAL_LOAN,Personal Loan,Active,2021-10-25,1
PROD-11522,CUST-05486,PROD_SAVINGS,Savings Account,Active,2020-10-17,1
PROD-11523,CUST-05486,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-12-29,1
PROD-11524,CUST-05487,PROD_SAVINGS,Savings Account,Active,2024-08-21,1
PROD-11525,CUST-05487,PROD_INVESTMENT,Investment Account,Active,2024-09-20,1
PROD-11526,CUST-05488,PROD_SAVINGS,Savings Account,Active,2018-10-24,1
PROD-11527,CUST-05488,PROD_MORTGAGE,Mortgage,Active,2021-09-10,1
PROD-11528,CUST-05489,PROD_SAVINGS,Savings Account,Active,2019-04-12,1
PROD-11529,CUST-05489,PROD_RETIREMENT,Retirement Account,Active,2025-12-27,1
PROD-11530,CUST-05489,PROD_CREDIT_CARD,Credit Card,Active,2023-06-30,1
PROD-11531,CUST-05490,PROD_SAVINGS,Savings Account,Active,2020-01-18,1
PROD-11532,CUST-05490,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-09-26,1
PROD-11533,CUST-05490,PROD_INVESTMENT,Investment Account,Closed,2024-09-05,0
PROD-11534,CUST-05491,PROD_SAVINGS,Savings Account,Active,2021-10-24,1
PROD-11535,CUST-05491,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-07-20,1
PROD-11536,CUST-05492,PROD_SAVINGS,Savings Account,Active,2021-07-21,1
PROD-11537,CUST-05493,PROD_SAVINGS,Savings Account,Active,2019-02-09,1
PROD-11538,CUST-05493,PROD_CREDIT_CARD,Credit Card,Active,2022-06-26,1
PROD-11539,CUST-05494,PROD_SAVINGS,Savings Account,Active,2021-09-30,1
PROD-11540,CUST-05494,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-04-14,1
PROD-11541,CUST-05495,PROD_SAVINGS,Savings Account,Active,2023-10-30,1
PROD-11542,CUST-05495,PROD_RETIREMENT,Retirement Account,Active,2025-10-22,1
PROD-11543,CUST-05495,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-15,1
PROD-11544,CUST-05495,PROD_INVESTMENT,Investment Account,Active,2023-12-26,1
PROD-11545,CUST-05496,PROD_SAVINGS,Savings Account,Active,2024-05-07,1
PROD-11546,CUST-05496,PROD_AUTO_LOAN,Auto Loan,Active,2025-05-18,1
PROD-11547,CUST-05497,PROD_SAVINGS,Savings Account,Active,2018-01-14,1
PROD-11548,CUST-05498,PROD_SAVINGS,Savings Account,Active,2018-06-13,1
PROD-11549,CUST-05499,PROD_SAVINGS,Savings Account,Active,2023-04-19,1
PROD-11550,CUST-05499,PROD_RETIREMENT,Retirement Account,Active,2025-08-01,1
PROD-11551,CUST-05499,PROD_PERSONAL_LOAN,Personal Loan,Closed,2024-10-04,0
PROD-11552,CUST-05499,PROD_MORTGAGE,Mortgage,Active,2024-02-20,1
PROD-11553,CUST-05500,PROD_SAVINGS,Savings Account,Active,2019-08-21,1
PROD-11554,CUST-05500,PROD_MORTGAGE,Mortgage,Active,2022-05-12,1
PROD-11555,CUST-05500,PROD_AUTO_LOAN,Auto Loan,Closed,2020-12-30,0
PROD-11556,CUST-05500,PROD_INVESTMENT,Investment Account,Active,2024-10-22,1
PROD-11557,CUST-05501,PROD_SAVINGS,Savings Account,Active,2024-08-28,1
PROD-11558,CUST-05501,PROD_RETIREMENT,Retirement Account,Active,2025-02-09,1
PROD-11559,CUST-05501,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-10-06,1
PROD-11560,CUST-05502,PROD_SAVINGS,Savings Account,Active,2024-12-29,1
PROD-11561,CUST-05502,PROD_INVESTMENT,Investment Account,Active,2025-02-01,1
PROD-11562,CUST-05503,PROD_SAVINGS,Savings Account,Active,2020-09-03,1
PROD-11563,CUST-05503,PROD_PERSONAL_LOAN,Personal Loan,Closed,2021-10-08,0
PROD-11564,CUST-05504,PROD_SAVINGS,Savings Account,Active,2020-06-20,1
PROD-11565,CUST-05504,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-14,1
PROD-11566,CUST-05504,PROD_MORTGAGE,Mortgage,Closed,2022-07-04,0
PROD-11567,CUST-05505,PROD_SAVINGS,Savings Account,Active,2019-07-03,1
PROD-11568,CUST-05505,PROD_CREDIT_CARD,Credit Card,Pending,2021-05-16,0
PROD-11569,CUST-05505,PROD_INVESTMENT,Investment Account,Active,2019-10-12,1
PROD-11570,CUST-05506,PROD_SAVINGS,Savings Account,Active,2022-01-19,1
PROD-11571,CUST-05506,PROD_RETIREMENT,Retirement Account,Active,2023-11-17,1
PROD-11572,CUST-05507,PROD_SAVINGS,Savings Account,Active,2019-10-26,1
PROD-11573,CUST-05507,PROD_AUTO_LOAN,Auto Loan,Active,2023-10-25,1
PROD-11574,CUST-05508,PROD_SAVINGS,Savings Account,Active,2018-03-08,1
PROD-11575,CUST-05508,PROD_AUTO_LOAN,Auto Loan,Active,2019-11-17,1
PROD-11576,CUST-05509,PROD_SAVINGS,Savings Account,Active,2023-09-17,1
PROD-11577,CUST-05510,PROD_SAVINGS,Savings Account,Active,2020-04-05,1
PROD-11578,CUST-05511,PROD_SAVINGS,Savings Account,Active,2020-05-08,1
PROD-11579,CUST-05511,PROD_CREDIT_CARD,Credit Card,Active,2022-02-24,1
PROD-11580,CUST-05512,PROD_SAVINGS,Savings Account,Active,2020-02-27,1
PROD-11581,CUST-05512,PROD_CREDIT_CARD,Credit Card,Active,2025-07-10,1
PROD-11582,CUST-05512,PROD_AUTO_LOAN,Auto Loan,Active,2020-04-09,1
PROD-11583,CUST-05513,PROD_SAVINGS,Savings Account,Active,2023-10-16,1
PROD-11584,CUST-05513,PROD_AUTO_LOAN,Auto Loan,Active,2024-07-04,1
PROD-11585,CUST-05513,PROD_RETIREMENT,Retirement Account,Pending,2025-11-14,0
PROD-11586,CUST-05514,PROD_SAVINGS,Savings Account,Active,2024-06-01,1
PROD-11587,CUST-05514,PROD_RETIREMENT,Retirement Account,Closed,2025-04-09,0
PROD-11588,CUST-05515,PROD_SAVINGS,Savings Account,Active,2023-07-13,1
PROD-11589,CUST-05516,PROD_SAVINGS,Savings Account,Active,2018-05-06,1
PROD-11590,CUST-05516,PROD_AUTO_LOAN,Auto Loan,Active,2019-05-04,1
PROD-11591,CUST-05517,PROD_SAVINGS,Savings Account,Active,2018-01-01,1
PROD-11592,CUST-05518,PROD_SAVINGS,Savings Account,Active,2024-09-18,1
PROD-11593,CUST-05518,PROD_PERSONAL_LOAN,Personal Loan,Closed,2025-02-11,0
PROD-11594,CUST-05518,PROD_AUTO_LOAN,Auto Loan,Closed,2024-12-27,0
PROD-11595,CUST-05519,PROD_SAVINGS,Savings Account,Active,2022-05-05,1
PROD-11596,CUST-05519,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-10-09,1
PROD-11597,CUST-05519,PROD_RETIREMENT,Retirement Account,Active,2023-12-27,1
PROD-11598,CUST-05520,PROD_SAVINGS,Savings Account,Active,2019-06-06,1
PROD-11599,CUST-05520,PROD_INVESTMENT,Investment Account,Active,2021-07-19,1
PROD-11600,CUST-05521,PROD_SAVINGS,Savings Account,Active,2018-10-12,1
PROD-11601,CUST-05521,PROD_MORTGAGE,Mortgage,Active,2022-11-25,1
PROD-11602,CUST-05522,PROD_SAVINGS,Savings Account,Active,2021-06-13,1
PROD-11603,CUST-05522,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-06-13,1
PROD-11604,CUST-05523,PROD_SAVINGS,Savings Account,Active,2018-05-20,1
PROD-11605,CUST-05523,PROD_MORTGAGE,Mortgage,Active,2018-12-05,1
PROD-11606,CUST-05524,PROD_SAVINGS,Savings Account,Active,2020-08-22,1
PROD-11607,CUST-05524,PROD_AUTO_LOAN,Auto Loan,Active,2023-05-31,1
PROD-11608,CUST-05525,PROD_SAVINGS,Savings Account,Active,2018-07-31,1
PROD-11609,CUST-05525,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-04-20,1
PROD-11610,CUST-05526,PROD_SAVINGS,Savings Account,Active,2023-09-23,1
PROD-11611,CUST-05527,PROD_SAVINGS,Savings Account,Active,2022-03-19,1
PROD-11612,CUST-05527,PROD_AUTO_LOAN,Auto Loan,Churned,2024-06-21,0
PROD-11613,CUST-05528,PROD_SAVINGS,Savings Account,Active,2019-02-06,1
PROD-11614,CUST-05528,PROD_AUTO_LOAN,Auto Loan,Active,2022-07-04,1
PROD-11615,CUST-05529,PROD_SAVINGS,Savings Account,Active,2022-05-27,1
PROD-11616,CUST-05529,PROD_CREDIT_CARD,Credit Card,Active,2025-06-22,1
PROD-11617,CUST-05529,PROD_RETIREMENT,Retirement Account,Active,2023-04-22,1
PROD-11618,CUST-05530,PROD_SAVINGS,Savings Account,Active,2020-02-04,1
PROD-11619,CUST-05530,PROD_CREDIT_CARD,Credit Card,Closed,2021-04-17,0
PROD-11620,CUST-05531,PROD_SAVINGS,Savings Account,Active,2023-11-15,1
PROD-11621,CUST-05532,PROD_SAVINGS,Savings Account,Active,2020-12-01,1
PROD-11622,CUST-05532,PROD_CREDIT_CARD,Credit Card,Active,2022-01-30,1
PROD-11623,CUST-05532,PROD_AUTO_LOAN,Auto Loan,Active,2023-07-22,1
PROD-11624,CUST-05532,PROD_RETIREMENT,Retirement Account,Active,2024-10-16,1
PROD-11625,CUST-05533,PROD_SAVINGS,Savings Account,Active,2018-09-01,1
PROD-11626,CUST-05533,PROD_INVESTMENT,Investment Account,Active,2020-10-22,1
PROD-11627,CUST-05533,PROD_AUTO_LOAN,Auto Loan,Active,2019-08-26,1
PROD-11628,CUST-05533,PROD_CREDIT_CARD,Credit Card,Active,2025-09-19,1
PROD-11629,CUST-05534,PROD_SAVINGS,Savings Account,Active,2019-09-04,1
PROD-11630,CUST-05535,PROD_SAVINGS,Savings Account,Active,2020-12-23,1
PROD-11631,CUST-05535,PROD_RETIREMENT,Retirement Account,Closed,2024-02-16,0
PROD-11632,CUST-05536,PROD_SAVINGS,Savings Account,Active,2020-10-24,1
PROD-11633,CUST-05536,PROD_AUTO_LOAN,Auto Loan,Closed,2022-04-11,0
PROD-11634,CUST-05536,PROD_RETIREMENT,Retirement Account,Closed,2023-11-22,0
PROD-11635,CUST-05537,PROD_SAVINGS,Savings Account,Active,2024-09-19,1
PROD-11636,CUST-05537,PROD_RETIREMENT,Retirement Account,Active,2025-11-15,1
PROD-11637,CUST-05537,PROD_INVESTMENT,Investment Account,Active,2024-09-21,1
PROD-11638,CUST-05538,PROD_SAVINGS,Savings Account,Active,2022-07-11,1
PROD-11639,CUST-05539,PROD_SAVINGS,Savings Account,Active,2024-08-22,1
PROD-11640,CUST-05540,PROD_SAVINGS,Savings Account,Active,2021-09-11,1
PROD-11641,CUST-05540,PROD_RETIREMENT,Retirement Account,Active,2022-07-25,1
PROD-11642,CUST-05541,PROD_SAVINGS,Savings Account,Active,2022-01-26,1
PROD-11643,CUST-05541,PROD_RETIREMENT,Retirement Account,Active,2022-01-30,1
PROD-11644,CUST-05541,PROD_PERSONAL_LOAN,Personal Loan,Churned,2024-03-16,0
PROD-11645,CUST-05541,PROD_CREDIT_CARD,Credit Card,Active,2022-10-20,1
PROD-11646,CUST-05542,PROD_SAVINGS,Savings Account,Active,2019-03-29,1
PROD-11647,CUST-05542,PROD_RETIREMENT,Retirement Account,Closed,2022-04-12,0
PROD-11648,CUST-05543,PROD_SAVINGS,Savings Account,Active,2023-12-08,1
PROD-11649,CUST-05543,PROD_INVESTMENT,Investment Account,Active,2025-03-17,1
