income_id,customer_id,monthly_income,annual_income,income_source,income_stability
INC-07817,CUST-07817,5042.39,60508.68,Salary,High
INC-07818,CUST-07818,9943.34,119320.08,Business,Medium
INC-07819,CUST-07819,7326.67,87920.04,Salary,High
INC-07820,CUST-07820,3034.02,36408.24,Pension/Government,High
INC-07821,CUST-07821,14791.1,177493.2,Salary,High
INC-07822,CUST-07822,6789.22,81470.64,Salary,High
INC-07823,CUST-07823,6688.15,80257.8,Salary,High
INC-07824,CUST-07824,4653.64,55843.68,Salary,High
INC-07825,CUST-07825,5368.03,64416.36,Salary,High
INC-07826,CUST-07826,8634.62,103615.44,Salary,High
INC-07827,CUST-07827,5071.09,60853.08,Salary,Medium
INC-07828,CUST-07828,5745.87,68950.44,Salary,Medium
INC-07829,CUST-07829,5345.63,64147.56,Pension/Government,High
INC-07830,CUST-07830,6712.85,80554.2,Salary,High
INC-07831,CUST-07831,8352.84,100234.08,Salary,Medium
INC-07832,CUST-07832,10743.16,128917.92,Salary,High
INC-07833,CUST-07833,3521.33,42255.96,Pension/Government,High
INC-07834,CUST-07834,9810.31,117723.72,Salary,High
INC-07835,CUST-07835,5716.01,68592.12,Salary,High
INC-07836,CUST-07836,8665.87,103990.44,Salary,High
INC-07837,CUST-07837,5362.44,64349.28,Salary,High
INC-07838,CUST-07838,6276.97,75323.64,Investment,High
INC-07839,CUST-07839,8775.52,105306.24,Freelance,Medium
INC-07840,CUST-07840,9905.12,118861.44,Salary,Medium
INC-07841,CUST-07841,3401.19,40814.28,Salary,High
INC-07842,CUST-07842,3973.4,47680.8,Salary,High
INC-07843,CUST-07843,2322.28,27867.36,Family,Low
INC-07844,CUST-07844,5240.2,62882.4,Salary,High
INC-07845,CUST-07845,4573.06,54876.72,Salary,High
INC-07846,CUST-07846,2635.74,31628.88,Salary,High
INC-07847,CUST-07847,8349.14,100189.68,Salary,High
INC-07848,CUST-07848,10527.07,126324.84,Pension/Government,High
INC-07849,CUST-07849,4527.59,54331.08,Pension/Government,High
INC-07850,CUST-07850,2595.07,31140.84,Salary,High
INC-07851,CUST-07851,9871.9,118462.8,Salary,High
INC-07852,CUST-07852,5189.25,62271.0,Salary,High
INC-07853,CUST-07853,7882.02,94584.24,Salary,High
INC-07854,CUST-07854,3700.02,44400.24,Salary,High
INC-07855,CUST-07855,8701.72,104420.64,Salary,High
INC-07856,CUST-07856,2765.74,33188.88,Salary,High
INC-07857,CUST-07857,4277.74,51332.88,Salary,High
INC-07858,CUST-07858,1932.9,23194.8,Salary,High
INC-07859,CUST-07859,7205.98,86471.76,Pension/Government,High
INC-07860,CUST-07860,5274.25,63291.0,Salary,High
INC-07861,CUST-07861,5735.57,68826.84,Pension/Government,Medium
INC-07862,CUST-07862,7262.4,87148.8,Salary,Medium
INC-07863,CUST-07863,10398.77,124785.24,Pension/Government,High
INC-07864,CUST-07864,4136.96,49643.52,Salary,High
INC-07865,CUST-07865,5750.26,69003.12,Business,Medium
INC-07866,CUST-07866,6555.03,78660.36,Salary,High
INC-07867,CUST-07867,3304.01,39648.12,Salary,High
INC-07868,CUST-07868,6855.44,82265.28,Business,Medium
INC-07869,CUST-07869,6586.78,79041.36,Salary,High
INC-07870,CUST-07870,7369.49,88433.88,Salary,High
INC-07871,CUST-07871,5171.03,62052.36,Pension/Government,High
INC-07872,CUST-07872,10471.59,125659.08,Salary,High
INC-07873,CUST-07873,5583.74,67004.88,Salary,High
INC-07874,CUST-07874,6625.74,79508.88,Salary,Medium
INC-07875,CUST-07875,5977.42,71729.04,Salary,Medium
INC-07876,CUST-07876,3423.7,41084.4,Salary,Medium
INC-07877,CUST-07877,4487.72,53852.64,Salary,High
INC-07878,CUST-07878,5264.22,63170.64,Salary,High
INC-07879,CUST-07879,10102.5,121230.0,Business,Medium
INC-07880,CUST-07880,1262.46,15149.52,Family,Low
INC-07881,CUST-07881,2971.8,35661.6,Salary,High
INC-07882,CUST-07882,7922.31,95067.72,Salary,High
INC-07883,CUST-07883,905.91,10870.92,Government Support,Low
INC-07884,CUST-07884,4075.22,48902.64,Salary,High
INC-07885,CUST-07885,5127.03,61524.36,Salary,Medium
INC-07886,CUST-07886,5347.02,64164.24,Salary,High
INC-07887,CUST-07887,6702.39,80428.68,Salary,High
INC-07888,CUST-07888,11771.45,141257.4,Salary,High
INC-07889,CUST-07889,8426.12,101113.44,Salary,Medium
INC-07890,CUST-07890,3137.51,37650.12,Salary,High
INC-07891,CUST-07891,4714.0,56568.0,Salary,Medium
INC-07892,CUST-07892,3864.76,46377.12,Salary,High
INC-07893,CUST-07893,8306.82,99681.84,Business,Low
INC-07894,CUST-07894,8482.55,101790.6,Business,Medium
INC-07895,CUST-07895,3896.46,46757.52,Salary,Medium
INC-07896,CUST-07896,3801.45,45617.4,Salary,Medium
INC-07897,CUST-07897,7913.43,94961.16,Pension/Government,High
INC-07898,CUST-07898,8465.9,101590.8,Pension/Government,High
INC-07899,CUST-07899,7874.82,94497.84,Salary,High
INC-07900,CUST-07900,13649.75,163797.0,Salary,High
INC-07901,CUST-07901,6101.31,73215.72,Salary,Medium
INC-07902,CUST-07902,8244.4,98932.8,Salary,Medium
INC-07903,CUST-07903,3496.12,41953.44,Government Support,Low
INC-07904,CUST-07904,1767.76,21213.12,Family,Low
INC-07905,CUST-07905,12711.52,152538.24,Salary,Medium
INC-07906,CUST-07906,5288.27,63459.24,Freelance,Medium
INC-07907,CUST-07907,7094.42,85133.04,Salary,High
INC-07908,CUST-07908,4901.21,58814.52,Salary,Medium
INC-07909,CUST-07909,4812.63,57751.56,Salary,High
INC-07910,CUST-07910,682.07,8184.84,Freelance,Low
INC-07911,CUST-07911,4883.71,58604.52,Investment,High
INC-07912,CUST-07912,2554.54,30654.48,Salary,Medium
INC-07913,CUST-07913,5643.73,67724.76,Salary,Medium
INC-07914,CUST-07914,864.7,10376.4,Government Support,Low
INC-07915,CUST-07915,3494.36,41932.32,Pension/Government,High
INC-07916,CUST-07916,6771.01,81252.12,Pension/Government,High
INC-07917,CUST-07917,6096.35,73156.2,Salary,High
INC-07918,CUST-07918,4056.8,48681.6,Salary,High
INC-07919,CUST-07919,1180.35,14164.2,Government Support,Low
INC-07920,CUST-07920,4628.12,55537.44,Salary,Medium
INC-07921,CUST-07921,4455.48,53465.76,Salary,High
INC-07922,CUST-07922,8286.78,99441.36,Salary,High
INC-07923,CUST-07923,8121.79,97461.48,Salary,High
INC-07924,CUST-07924,3422.39,41068.68,Salary,Medium
INC-07925,CUST-07925,7113.26,85359.12,Pension/Government,High
INC-07926,CUST-07926,4612.48,55349.76,Salary,High
INC-07927,CUST-07927,4301.24,51614.88,Salary,Medium
INC-07928,CUST-07928,1044.46,12533.52,Government Support,Low
INC-07929,CUST-07929,8909.14,106909.68,Business,Medium
INC-07930,CUST-07930,10019.72,120236.64,Business,Low
INC-07931,CUST-07931,5840.69,70088.28,Salary,High
INC-07932,CUST-07932,9679.82,116157.84,Salary,High
INC-07933,CUST-07933,2475.56,29706.72,Salary,Medium
INC-07934,CUST-07934,7888.45,94661.4,Pension/Government,High
INC-07935,CUST-07935,3772.17,45266.04,Salary,High
INC-07936,CUST-07936,4323.05,51876.6,Salary,High
INC-07937,CUST-07937,4735.11,56821.32,Pension/Government,High
INC-07938,CUST-07938,5210.48,62525.76,Salary,Medium
INC-07939,CUST-07939,790.41,9484.92,Government Support,Low
INC-07940,CUST-07940,4738.27,56859.24,Salary,High
INC-07941,CUST-07941,7432.32,89187.84,Salary,High
INC-07942,CUST-07942,7932.6,95191.2,Salary,High
INC-07943,CUST-07943,5585.46,67025.52,Salary,Medium
INC-07944,CUST-07944,5373.39,64480.68,Salary,High
INC-07945,CUST-07945,5080.77,60969.24,Salary,High
INC-07946,CUST-07946,9646.84,115762.08,Salary,High
INC-07947,CUST-07947,10023.22,120278.64,Salary,Medium
INC-07948,CUST-07948,3357.19,40286.28,Salary,High
INC-07949,CUST-07949,5537.2,66446.4,Salary,High
INC-07950,CUST-07950,3367.19,40406.28,Salary,High
INC-07951,CUST-07951,6648.55,79782.6,Salary,High
INC-07952,CUST-07952,2011.54,24138.48,Freelance,Medium
INC-07953,CUST-07953,9961.42,119537.04,Salary,High
INC-07954,CUST-07954,9043.42,108521.04,Salary,Medium
INC-07955,CUST-07955,7027.83,84333.96,Salary,High
INC-07956,CUST-07956,3217.41,38608.92,Salary,Medium
INC-07957,CUST-07957,11404.76,136857.12,Salary,High
INC-07958,CUST-07958,2662.25,31947.0,Salary,High
INC-07959,CUST-07959,3464.02,41568.24,Salary,High
INC-07960,CUST-07960,3309.5,39714.0,Salary,Medium
INC-07961,CUST-07961,5431.07,65172.84,Salary,High
INC-07962,CUST-07962,6756.74,81080.88,Salary,High
INC-07963,CUST-07963,1879.09,22549.08,Government Support,Low
INC-07964,CUST-07964,6513.2,78158.4,Pension/Government,High
INC-07965,CUST-07965,9410.88,112930.56,Salary,Medium
INC-07966,CUST-07966,10745.42,128945.04,Salary,High
INC-07967,CUST-07967,8809.02,105708.24,Salary,Medium
INC-07968,CUST-07968,3630.47,43565.64,Salary,High
INC-07969,CUST-07969,5290.15,63481.8,Freelance,Medium
INC-07970,CUST-07970,3221.42,38657.04,Salary,High
INC-07971,CUST-07971,5397.54,64770.48,Business,Medium
INC-07972,CUST-07972,8451.99,101423.88,Salary,Medium
INC-07973,CUST-07973,5126.57,61518.84,Salary,High
INC-07974,CUST-07974,4686.84,56242.08,Salary,High
INC-07975,CUST-07975,10571.5,126858.0,Salary,High
INC-07976,CUST-07976,16198.91,194386.92,Salary,High
INC-07977,CUST-07977,8708.73,104504.76,Salary,High
INC-07978,CUST-07978,12634.1,151609.2,Investment,High
INC-07979,CUST-07979,1697.18,20366.16,Family,Low
INC-07980,CUST-07980,11196.16,134353.92,Salary,High
INC-07981,CUST-07981,4445.09,53341.08,Business,Medium
INC-07982,CUST-07982,4795.2,57542.4,Business,Medium
INC-07983,CUST-07983,2337.81,28053.72,Salary,High
INC-07984,CUST-07984,6532.44,78389.28,Salary,Medium
INC-07985,CUST-07985,6944.38,83332.56,Salary,High
INC-07986,CUST-07986,10702.77,128433.24,Salary,High
INC-07987,CUST-07987,7276.94,87323.28,Salary,High
INC-07988,CUST-07988,10836.59,130039.08,Salary,High
INC-07989,CUST-07989,4697.93,56375.16,Business,Medium
INC-07990,CUST-07990,5760.98,69131.76,Salary,Medium
INC-07991,CUST-07991,6558.51,78702.12,Salary,High
INC-07992,CUST-07992,7808.83,93705.96,Salary,Medium
INC-07993,CUST-07993,17566.67,210800.04,Salary,High
INC-07994,CUST-07994,5061.06,60732.72,Business,Medium
INC-07995,CUST-07995,5205.37,62464.44,Salary,High
INC-07996,CUST-07996,5717.61,68611.32,Salary,Medium
INC-07997,CUST-07997,947.98,11375.76,Government Support,Low
INC-07998,CUST-07998,701.35,8416.2,Government Support,Low
INC-07999,CUST-07999,3076.81,36921.72,Investment,High
INC-08000,CUST-08000,3755.2,45062.4,Salary,High
INC-08001,CUST-08001,4371.2,52454.4,Pension/Government,High
INC-08002,CUST-08002,7867.93,94415.16,Salary,High
INC-08003,CUST-08003,6218.95,74627.4,Salary,High
INC-08004,CUST-08004,12779.0,153348.0,Salary,Medium
INC-08005,CUST-08005,5611.23,67334.76,Freelance,Low
INC-08006,CUST-08006,14766.94,177203.28,Salary,High
INC-08007,CUST-08007,3448.13,41377.56,Salary,High
INC-08008,CUST-08008,5023.35,60280.2,Salary,High
INC-08009,CUST-08009,4529.32,54351.84,Pension/Government,High
INC-08010,CUST-08010,8211.76,98541.12,Salary,High
INC-08011,CUST-08011,11945.5,143346.0,Salary,Medium
INC-08012,CUST-08012,9018.01,108216.12,Salary,High
INC-08013,CUST-08013,6452.89,77434.68,Salary,Medium
INC-08014,CUST-08014,5350.55,64206.6,Investment,High
INC-08015,CUST-08015,8339.97,100079.64,Salary,High
INC-08016,CUST-08016,9875.69,118508.28,Freelance,Medium
INC-08017,CUST-08017,6492.6,77911.2,Salary,High
INC-08018,CUST-08018,5257.65,63091.8,Pension/Government,High
INC-08019,CUST-08019,4018.91,48226.92,Salary,Medium
INC-08020,CUST-08020,5915.52,70986.24,Salary,High
INC-08021,CUST-08021,3672.39,44068.68,Freelance,Low
INC-08022,CUST-08022,5154.4,61852.8,Salary,High
INC-08023,CUST-08023,3329.69,39956.28,Salary,High
INC-08024,CUST-08024,3224.47,38693.64,Pension/Government,High
INC-08025,CUST-08025,9136.32,109635.84,Salary,Medium
INC-08026,CUST-08026,9183.96,110207.52,Pension/Government,High
INC-08027,CUST-08027,1430.59,17167.08,Government Support,Low
INC-08028,CUST-08028,6014.47,72173.64,Business,Medium
INC-08029,CUST-08029,7598.92,91187.04,Investment,High
INC-08030,CUST-08030,3429.64,41155.68,Investment,High
INC-08031,CUST-08031,10316.59,123799.08,Business,Low
INC-08032,CUST-08032,4846.79,58161.48,Salary,Medium
INC-08033,CUST-08033,5943.58,71322.96,Salary,High
INC-08034,CUST-08034,4655.88,55870.56,Pension/Government,High
INC-08035,CUST-08035,7804.74,93656.88,Salary,High
INC-08036,CUST-08036,6430.85,77170.2,Salary,Medium
INC-08037,CUST-08037,3725.62,44707.44,Business,Medium
INC-08038,CUST-08038,3675.43,44105.16,Salary,High
INC-08039,CUST-08039,2050.99,24611.88,Government Support,Low
INC-08040,CUST-08040,4842.31,58107.72,Pension/Government,High
INC-08041,CUST-08041,9486.61,113839.32,Pension/Government,High
INC-08042,CUST-08042,5459.89,65518.68,Salary,High
INC-08043,CUST-08043,3846.99,46163.88,Salary,Medium
INC-08044,CUST-08044,10295.23,123542.76,Salary,High
INC-08045,CUST-08045,6184.67,74216.04,Salary,Medium
INC-08046,CUST-08046,5105.4,61264.8,Salary,High
INC-08047,CUST-08047,6203.87,74446.44,Salary,Medium
INC-08048,CUST-08048,3162.44,37949.28,Salary,High
INC-08049,CUST-08049,6294.32,75531.84,Business,Low
INC-08050,CUST-08050,4566.76,54801.12,Salary,High
INC-08051,CUST-08051,7144.47,85733.64,Salary,High
INC-08052,CUST-08052,9122.85,109474.2,Pension/Government,High
INC-08053,CUST-08053,12473.39,149680.68,Salary,High
INC-08054,CUST-08054,6532.64,78391.68,Salary,High
INC-08055,CUST-08055,6387.18,76646.16,Salary,High
INC-08056,CUST-08056,7143.96,85727.52,Investment,High
INC-08057,CUST-08057,1209.41,14512.92,Government Support,Low
INC-08058,CUST-08058,4115.46,49385.52,Salary,High
INC-08059,CUST-08059,6863.64,82363.68,Salary,High
INC-08060,CUST-08060,4006.78,48081.36,Salary,High
INC-08061,CUST-08061,9131.87,109582.44,Salary,High
INC-08062,CUST-08062,6514.15,78169.8,Investment,High
INC-08063,CUST-08063,5041.4,60496.8,Investment,High
INC-08064,CUST-08064,7096.61,85159.32,Salary,High
INC-08065,CUST-08065,3459.14,41509.68,Salary,Medium
INC-08066,CUST-08066,10590.67,127088.04,Salary,High
INC-08067,CUST-08067,17204.62,206455.44,Salary,High
INC-08068,CUST-08068,4345.97,52151.64,Salary,High
INC-08069,CUST-08069,3323.86,39886.32,Salary,Medium
INC-08070,CUST-08070,7987.78,95853.36,Salary,Medium
INC-08071,CUST-08071,8511.22,102134.64,Salary,Medium
INC-08072,CUST-08072,6450.89,77410.68,Business,Low
INC-08073,CUST-08073,3359.75,40317.0,Salary,High
INC-08074,CUST-08074,2691.68,32300.16,Salary,High
INC-08075,CUST-08075,1120.04,13440.48,Government Support,Low
INC-08076,CUST-08076,1722.53,20670.36,Government Support,Low
INC-08077,CUST-08077,21371.27,256455.24,Salary,High
INC-08078,CUST-08078,4654.15,55849.8,Salary,Medium
INC-08079,CUST-08079,4480.21,53762.52,Salary,Medium
INC-08080,CUST-08080,4599.51,55194.12,Salary,High
INC-08081,CUST-08081,8472.87,101674.44,Business,Medium
INC-08082,CUST-08082,9343.04,112116.48,Salary,High
INC-08083,CUST-08083,4253.84,51046.08,Salary,High
INC-08084,CUST-08084,2820.6,33847.2,Freelance,Low
INC-08085,CUST-08085,5414.64,64975.68,Salary,High
INC-08086,CUST-08086,8055.33,96663.96,Salary,High
INC-08087,CUST-08087,14328.95,171947.4,Salary,Medium
INC-08088,CUST-08088,8573.84,102886.08,Investment,High
INC-08089,CUST-08089,1293.75,15525.0,Government Support,Low
INC-08090,CUST-08090,7974.01,95688.12,Salary,High
INC-08091,CUST-08091,8399.84,100798.08,Salary,High
INC-08092,CUST-08092,6614.32,79371.84,Salary,High
INC-08093,CUST-08093,5849.6,70195.2,Salary,High
INC-08094,CUST-08094,6270.64,75247.68,Salary,Medium
INC-08095,CUST-08095,4735.26,56823.12,Salary,Medium
INC-08096,CUST-08096,7431.84,89182.08,Investment,High
INC-08097,CUST-08097,7980.03,95760.36,Salary,High
INC-08098,CUST-08098,2956.23,35474.76,Freelance,Medium
INC-08099,CUST-08099,7321.68,87860.16,Salary,High
INC-08100,CUST-08100,9795.04,117540.48,Salary,High
INC-08101,CUST-08101,4340.26,52083.12,Salary,High
INC-08102,CUST-08102,5597.09,67165.08,Pension/Government,High
INC-08103,CUST-08103,12639.46,151673.52,Salary,High
INC-08104,CUST-08104,1191.5,14298.0,Government Support,Low
INC-08105,CUST-08105,9082.61,108991.32,Salary,High
INC-08106,CUST-08106,7488.33,89859.96,Salary,High
INC-08107,CUST-08107,2870.89,34450.68,Salary,High
INC-08108,CUST-08108,4691.48,56297.76,Business,Low
INC-08109,CUST-08109,9617.38,115408.56,Pension/Government,High
INC-08110,CUST-08110,3933.29,47199.48,Salary,High
INC-08111,CUST-08111,7025.29,84303.48,Salary,Medium
INC-08112,CUST-08112,4933.72,59204.64,Salary,High
INC-08113,CUST-08113,5427.8,65133.6,Salary,Medium
INC-08114,CUST-08114,3187.86,38254.32,Salary,High
INC-08115,CUST-08115,11156.22,133874.64,Salary,High
INC-08116,CUST-08116,7330.2,87962.4,Salary,High
INC-08117,CUST-08117,7736.83,92841.96,Salary,High
INC-08118,CUST-08118,2527.26,30327.12,Government Support,Low
INC-08119,CUST-08119,4704.43,56453.16,Pension/Government,High
INC-08120,CUST-08120,4875.12,58501.44,Salary,High
INC-08121,CUST-08121,4543.24,54518.88,Salary,Medium
INC-08122,CUST-08122,5810.48,69725.76,Business,Medium
INC-08123,CUST-08123,1553.07,18636.84,Government Support,Low
INC-08124,CUST-08124,9151.63,109819.56,Salary,Medium
INC-08125,CUST-08125,5119.1,61429.2,Business,Low
INC-08126,CUST-08126,4816.97,57803.64,Salary,High
INC-08127,CUST-08127,8962.96,107555.52,Salary,Medium
INC-08128,CUST-08128,5268.91,63226.92,Salary,High
INC-08129,CUST-08129,7472.57,89670.84,Salary,High
INC-08130,CUST-08130,8085.22,97022.64,Salary,High
INC-08131,CUST-08131,5978.33,71739.96,Business,Low
INC-08132,CUST-08132,5389.69,64676.28,Investment,High
INC-08133,CUST-08133,4424.1,53089.2,Salary,High
INC-08134,CUST-08134,2063.35,24760.2,Salary,High
INC-08135,CUST-08135,2097.46,25169.52,Government Support,Low
INC-08136,CUST-08136,3561.82,42741.84,Pension/Government,High
INC-08137,CUST-08137,5126.3,61515.6,Salary,High
INC-08138,CUST-08138,4662.34,55948.08,Salary,High
INC-08139,CUST-08139,7144.15,85729.8,Business,Medium
INC-08140,CUST-08140,2713.94,32567.28,Salary,High
INC-08141,CUST-08141,1848.23,22178.76,Salary,High
INC-08142,CUST-08142,4548.86,54586.32,Salary,High
INC-08143,CUST-08143,5590.58,67086.96,Salary,High
INC-08144,CUST-08144,1345.14,16141.68,Family,Low
INC-08145,CUST-08145,2062.59,24751.08,Investment,High
INC-08146,CUST-08146,5632.55,67590.6,Salary,High
INC-08147,CUST-08147,6824.47,81893.64,Salary,Medium
INC-08148,CUST-08148,7700.75,92409.0,Salary,High
INC-08149,CUST-08149,5776.15,69313.8,Salary,High
INC-08150,CUST-08150,4927.52,59130.24,Business,Low
INC-08151,CUST-08151,3300.69,39608.28,Salary,Medium
INC-08152,CUST-08152,12758.46,153101.52,Pension/Government,Medium
INC-08153,CUST-08153,5985.09,71821.08,Pension/Government,High
INC-08154,CUST-08154,6105.33,73263.96,Salary,Medium
INC-08155,CUST-08155,5439.73,65276.76,Salary,Medium
INC-08156,CUST-08156,2689.36,32272.32,Government Support,Low
INC-08157,CUST-08157,2610.23,31322.76,Salary,High
INC-08158,CUST-08158,11537.34,138448.08,Salary,Medium
INC-08159,CUST-08159,7709.16,92509.92,Salary,High
INC-08160,CUST-08160,7279.05,87348.6,Salary,High
INC-08161,CUST-08161,4123.48,49481.76,Salary,High
INC-08162,CUST-08162,6811.95,81743.4,Salary,High
INC-08163,CUST-08163,6571.47,78857.64,Business,Medium
INC-08164,CUST-08164,5439.1,65269.2,Salary,High
INC-08165,CUST-08165,5928.69,71144.28,Business,Low
INC-08166,CUST-08166,7130.03,85560.36,Salary,High
INC-08167,CUST-08167,9063.75,108765.0,Business,Medium
INC-08168,CUST-08168,11663.58,139962.96,Salary,High
INC-08169,CUST-08169,6120.99,73451.88,Freelance,Low
INC-08170,CUST-08170,4454.83,53457.96,Salary,Medium
INC-08171,CUST-08171,7100.12,85201.44,Salary,High
INC-08172,CUST-08172,7794.51,93534.12,Salary,High
INC-08173,CUST-08173,6771.3,81255.6,Pension/Government,High
INC-08174,CUST-08174,7088.88,85066.56,Pension/Government,High
INC-08175,CUST-08175,3630.05,43560.6,Salary,Medium
INC-08176,CUST-08176,860.72,10328.64,Family,Low
INC-08177,CUST-08177,11594.68,139136.16,Salary,High
INC-08178,CUST-08178,3559.86,42718.32,Salary,High
INC-08179,CUST-08179,7734.73,92816.76,Salary,High
INC-08180,CUST-08180,9308.5,111702.0,Salary,High
INC-08181,CUST-08181,7442.22,89306.64,Salary,High
INC-08182,CUST-08182,8047.87,96574.44,Salary,High
INC-08183,CUST-08183,6100.36,73204.32,Salary,High
INC-08184,CUST-08184,9096.57,109158.84,Salary,Medium
INC-08185,CUST-08185,7384.23,88610.76,Salary,High
INC-08186,CUST-08186,4058.48,48701.76,Salary,Medium
INC-08187,CUST-08187,8047.49,96569.88,Salary,Medium
INC-08188,CUST-08188,6000.85,72010.2,Salary,High
INC-08189,CUST-08189,9553.64,114643.68,Salary,High
INC-08190,CUST-08190,8501.22,102014.64,Salary,High
INC-08191,CUST-08191,4044.74,48536.88,Pension/Government,High
INC-08192,CUST-08192,3740.97,44891.64,Freelance,Low
INC-08193,CUST-08193,5113.77,61365.24,Salary,High
INC-08194,CUST-08194,3206.14,38473.68,Salary,High
INC-08195,CUST-08195,5286.63,63439.56,Salary,High
INC-08196,CUST-08196,13693.21,164318.52,Salary,High
INC-08197,CUST-08197,5467.38,65608.56,Salary,High
INC-08198,CUST-08198,3738.3,44859.6,Salary,High
INC-08199,CUST-08199,6538.07,78456.84,Business,Medium
INC-08200,CUST-08200,4677.33,56127.96,Salary,Medium
INC-08201,CUST-08201,4638.21,55658.52,Salary,Medium
INC-08202,CUST-08202,13461.78,161541.36,Salary,High
INC-08203,CUST-08203,5094.37,61132.44,Salary,High
INC-08204,CUST-08204,6158.08,73896.96,Salary,High
INC-08205,CUST-08205,20727.15,248725.8,Salary,High
INC-08206,CUST-08206,11517.86,138214.32,Pension/Government,High
