savings_id,customer_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status
SAV-07664,CUST-07664,410.72,8709.55,0.1933,Partially Funded
SAV-07665,CUST-07665,504.34,48107.41,0.1414,Fully Funded
SAV-07666,CUST-07666,1165.76,122867.55,0.1897,Fully Funded
SAV-07667,CUST-07667,385.15,20045.96,0.1421,Fully Funded
SAV-07668,CUST-07668,599.89,23893.86,0.1493,Fully Funded
SAV-07669,CUST-07669,566.96,28426.43,0.1399,Fully Funded
SAV-07670,CUST-07670,1049.05,32754.24,0.2559,Fully Funded
SAV-07671,CUST-07671,377.14,34280.36,0.1855,Fully Funded
SAV-07672,CUST-07672,412.21,28518.57,0.1173,Fully Funded
SAV-07673,CUST-07673,791.25,32401.63,0.0827,Partially Funded
SAV-07674,CUST-07674,748.3,26714.82,0.2154,Fully Funded
SAV-07675,CUST-07675,927.11,75916.73,0.1475,Fully Funded
SAV-07676,CUST-07676,769.47,25423.18,0.0642,Low
SAV-07677,CUST-07677,770.7,51563.4,0.1772,Fully Funded
SAV-07678,CUST-07678,929.16,21065.68,0.1318,Partially Funded
SAV-07679,CUST-07679,202.64,10183.3,0.1901,Fully Funded
SAV-07680,CUST-07680,1641.03,48217.12,0.169,Fully Funded
SAV-07681,CUST-07681,1040.16,102057.61,0.1296,Fully Funded
SAV-07682,CUST-07682,2191.26,104536.39,0.0959,Partially Funded
SAV-07683,CUST-07683,1236.33,78936.55,0.1726,Fully Funded
SAV-07684,CUST-07684,476.67,13817.5,0.1396,Partially Funded
SAV-07685,CUST-07685,554.44,45358.65,0.0965,Fully Funded
SAV-07686,CUST-07686,674.29,36711.58,0.1305,Fully Funded
SAV-07687,CUST-07687,470.26,20245.63,0.1837,Fully Funded
SAV-07688,CUST-07688,847.14,25966.0,0.2726,Fully Funded
SAV-07689,CUST-07689,1010.96,92444.22,0.1718,Fully Funded
SAV-07690,CUST-07690,848.36,49329.38,0.1602,Fully Funded
SAV-07691,CUST-07691,611.35,30860.9,0.1538,Fully Funded
SAV-07692,CUST-07692,1229.11,60722.29,0.1185,Fully Funded
SAV-07693,CUST-07693,1021.86,66070.04,0.1194,Fully Funded
SAV-07694,CUST-07694,3390.9,107229.6,0.3242,Fully Funded
SAV-07695,CUST-07695,655.04,17985.95,0.0798,Low
SAV-07696,CUST-07696,543.35,31747.05,0.1013,Fully Funded
SAV-07697,CUST-07697,1423.36,81203.49,0.2352,Fully Funded
SAV-07698,CUST-07698,1170.1,15927.08,0.1965,Partially Funded
SAV-07699,CUST-07699,1430.27,30248.2,0.1362,Partially Funded
SAV-07700,CUST-07700,703.49,42059.35,0.139,Fully Funded
SAV-07701,CUST-07701,866.51,46400.87,0.1287,Fully Funded
SAV-07702,CUST-07702,513.47,23694.95,0.1371,Fully Funded
SAV-07703,CUST-07703,725.53,75608.38,0.1213,Fully Funded
SAV-07704,CUST-07704,1252.26,63639.02,0.1557,Fully Funded
SAV-07705,CUST-07705,726.59,44677.82,0.1282,Fully Funded
SAV-07706,CUST-07706,722.49,29077.84,0.1671,Fully Funded
SAV-07707,CUST-07707,965.48,64652.34,0.0878,Fully Funded
SAV-07708,CUST-07708,753.82,29085.4,0.1144,Partially Funded
SAV-07709,CUST-07709,711.94,51644.19,0.094,Fully Funded
SAV-07710,CUST-07710,1311.97,67735.39,0.2407,Fully Funded
SAV-07711,CUST-07711,1194.75,38998.24,0.1882,Fully Funded
SAV-07712,CUST-07712,881.89,24951.87,0.1344,Partially Funded
SAV-07713,CUST-07713,933.5,29085.93,0.1951,Fully Funded
SAV-07714,CUST-07714,785.36,70270.23,0.1852,Fully Funded
SAV-07715,CUST-07715,465.66,49645.35,0.1358,Fully Funded
SAV-07716,CUST-07716,957.45,23161.66,0.1345,Partially Funded
SAV-07717,CUST-07717,713.92,29579.1,0.1991,Fully Funded
SAV-07718,CUST-07718,1601.75,124561.01,0.2718,Fully Funded
SAV-07719,CUST-07719,381.8,14551.79,0.1268,Fully Funded
SAV-07720,CUST-07720,1071.26,103016.41,0.1305,Fully Funded
SAV-07721,CUST-07721,1643.52,165981.75,0.2013,Fully Funded
SAV-07722,CUST-07722,225.92,17954.82,0.2113,Fully Funded
SAV-07723,CUST-07723,732.86,35773.57,0.171,Fully Funded
SAV-07724,CUST-07724,396.86,14762.77,0.2519,Fully Funded
SAV-07725,CUST-07725,1519.01,70665.18,0.1909,Fully Funded
SAV-07726,CUST-07726,1451.05,16593.34,0.1563,Low
SAV-07727,CUST-07727,982.17,14540.88,0.1898,Partially Funded
SAV-07728,CUST-07728,159.42,11387.37,0.0994,Fully Funded
SAV-07729,CUST-07729,473.51,34502.9,0.1274,Fully Funded
SAV-07730,CUST-07730,559.99,42709.49,0.1185,Fully Funded
SAV-07731,CUST-07731,488.37,31071.65,0.1366,Fully Funded
SAV-07732,CUST-07732,1640.53,15437.55,0.2143,Partially Funded
SAV-07733,CUST-07733,540.59,24138.09,0.1441,Fully Funded
SAV-07734,CUST-07734,1054.1,46769.73,0.1506,Fully Funded
SAV-07735,CUST-07735,226.07,15832.97,0.0528,Partially Funded
SAV-07736,CUST-07736,994.18,99501.8,0.2722,Fully Funded
SAV-07737,CUST-07737,622.17,26924.27,0.1038,Partially Funded
SAV-07738,CUST-07738,441.79,11918.99,0.11,Partially Funded
SAV-07739,CUST-07739,1181.16,14878.5,0.115,Low
SAV-07740,CUST-07740,944.35,57641.18,0.1972,Fully Funded
SAV-07741,CUST-07741,1828.48,118505.42,0.1474,Fully Funded
SAV-07742,CUST-07742,722.35,18177.25,0.1638,Partially Funded
SAV-07743,CUST-07743,2569.42,246538.61,0.2548,Fully Funded
SAV-07744,CUST-07744,658.92,39126.27,0.1143,Fully Funded
SAV-07745,CUST-07745,900.61,41127.13,0.151,Fully Funded
SAV-07746,CUST-07746,1044.57,51376.37,0.1986,Fully Funded
SAV-07747,CUST-07747,594.15,41871.27,0.1313,Fully Funded
SAV-07748,CUST-07748,1329.22,42675.78,0.1542,Fully Funded
SAV-07749,CUST-07749,1320.87,38194.12,0.2648,Fully Funded
SAV-07750,CUST-07750,526.9,25147.59,0.1092,Fully Funded
SAV-07751,CUST-07751,905.91,29904.26,0.2365,Fully Funded
SAV-07752,CUST-07752,866.08,11554.03,0.2132,Partially Funded
SAV-07753,CUST-07753,249.78,17943.81,0.1604,Fully Funded
SAV-07754,CUST-07754,904.25,52362.21,0.1411,Fully Funded
SAV-07755,CUST-07755,648.23,33410.95,0.1427,Fully Funded
SAV-07756,CUST-07756,1703.91,57063.23,0.1137,Partially Funded
SAV-07757,CUST-07757,725.43,21520.47,0.1361,Partially Funded
SAV-07758,CUST-07758,961.59,27750.98,0.1586,Fully Funded
SAV-07759,CUST-07759,938.92,15525.65,0.2057,Partially Funded
SAV-07760,CUST-07760,859.86,67378.29,0.1667,Fully Funded
SAV-07761,CUST-07761,496.65,45547.11,0.1067,Fully Funded
SAV-07762,CUST-07762,1777.64,48303.54,0.1961,Fully Funded
SAV-07763,CUST-07763,286.42,21321.96,0.2127,Fully Funded
SAV-07764,CUST-07764,1289.29,61959.91,0.1531,Fully Funded
SAV-07765,CUST-07765,3218.7,199368.07,0.2277,Fully Funded
SAV-07766,CUST-07766,1879.0,140610.49,0.2206,Fully Funded
SAV-07767,CUST-07767,464.41,19767.85,0.1192,Fully Funded
SAV-07768,CUST-07768,222.49,4393.25,0.1495,Partially Funded
SAV-07769,CUST-07769,629.2,10224.83,0.1221,Low
SAV-07770,CUST-07770,924.68,34826.7,0.1292,Partially Funded
SAV-07771,CUST-07771,1634.96,90960.17,0.3106,Fully Funded
SAV-07772,CUST-07772,2036.83,152436.08,0.1854,Fully Funded
SAV-07773,CUST-07773,999.81,84565.31,0.1501,Fully Funded
SAV-07774,CUST-07774,775.5,28541.89,0.1752,Fully Funded
SAV-07775,CUST-07775,1440.96,79303.97,0.1952,Fully Funded
SAV-07776,CUST-07776,168.29,10304.29,0.0507,Partially Funded
SAV-07777,CUST-07777,566.53,48395.34,0.1935,Fully Funded
SAV-07778,CUST-07778,846.32,63714.67,0.0949,Fully Funded
SAV-07779,CUST-07779,1543.53,88431.09,0.2322,Fully Funded
SAV-07780,CUST-07780,1037.6,35713.65,0.1541,Fully Funded
SAV-07781,CUST-07781,4034.38,224221.73,0.2318,Fully Funded
SAV-07782,CUST-07782,613.56,11007.15,0.1035,Low
SAV-07783,CUST-07783,477.11,18370.86,0.1413,Fully Funded
SAV-07784,CUST-07784,1841.41,152897.75,0.2702,Fully Funded
SAV-07785,CUST-07785,704.5,17716.95,0.1338,Partially Funded
SAV-07786,CUST-07786,635.32,62213.56,0.1361,Fully Funded
SAV-07787,CUST-07787,1742.4,25618.4,0.1663,Partially Funded
SAV-07788,CUST-07788,628.71,20958.05,0.1049,Partially Funded
SAV-07789,CUST-07789,432.68,14220.01,0.1316,Fully Funded
SAV-07790,CUST-07790,832.91,28003.7,0.1222,Partially Funded
SAV-07791,CUST-07791,767.34,36496.08,0.2145,Fully Funded
SAV-07792,CUST-07792,1820.54,30830.92,0.2201,Partially Funded
SAV-07793,CUST-07793,1697.7,58552.1,0.2682,Fully Funded
SAV-07794,CUST-07794,794.34,61359.83,0.2514,Fully Funded
SAV-07795,CUST-07795,1211.26,19896.03,0.1502,Partially Funded
SAV-07796,CUST-07796,1099.77,118430.18,0.1656,Fully Funded
SAV-07797,CUST-07797,2099.58,82682.45,0.2073,Fully Funded
SAV-07798,CUST-07798,639.05,44127.22,0.2736,Fully Funded
SAV-07799,CUST-07799,1156.66,32709.32,0.1773,Fully Funded
SAV-07800,CUST-07800,424.0,14712.14,0.1167,Partially Funded
SAV-07801,CUST-07801,1409.15,62610.27,0.2375,Fully Funded
SAV-07802,CUST-07802,2010.82,85180.29,0.1566,Fully Funded
SAV-07803,CUST-07803,1099.19,43773.57,0.1231,Partially Funded
SAV-07804,CUST-07804,994.4,83807.1,0.1051,Fully Funded
SAV-07805,CUST-07805,769.09,50759.65,0.2132,Fully Funded
SAV-07806,CUST-07806,838.34,30752.98,0.0982,Partially Funded
SAV-07807,CUST-07807,206.75,6975.44,0.0756,Low
SAV-07808,CUST-07808,1128.43,40572.93,0.1634,Fully Funded
SAV-07809,CUST-07809,1239.29,60393.12,0.0976,Partially Funded
SAV-07810,CUST-07810,1455.55,25209.0,0.2019,Partially Funded
SAV-07811,CUST-07811,516.34,42389.89,0.0998,Fully Funded
SAV-07812,CUST-07812,3261.24,247598.35,0.277,Fully Funded
SAV-07813,CUST-07813,970.94,68442.16,0.1783,Fully Funded
SAV-07814,CUST-07814,1487.9,122228.14,0.167,Fully Funded
SAV-07815,CUST-07815,104.47,7927.3,0.1182,Fully Funded
SAV-07816,CUST-07816,1881.18,138970.05,0.1999,Fully Funded
SAV-07817,CUST-07817,1026.99,43635.98,0.2037,Fully Funded
SAV-07818,CUST-07818,1336.92,115467.63,0.1345,Fully Funded
SAV-07819,CUST-07819,2029.35,33566.09,0.277,Fully Funded
SAV-07820,CUST-07820,291.61,20378.75,0.0961,Fully Funded
SAV-07821,CUST-07821,2056.89,147616.55,0.1391,Fully Funded
SAV-07822,CUST-07822,1384.05,84055.39,0.2039,Fully Funded
SAV-07823,CUST-07823,1071.84,69512.08,0.1603,Fully Funded
SAV-07824,CUST-07824,646.81,26687.58,0.139,Fully Funded
SAV-07825,CUST-07825,952.21,26455.3,0.1774,Fully Funded
SAV-07826,CUST-07826,1387.57,151085.42,0.1607,Fully Funded
SAV-07827,CUST-07827,772.5,38443.48,0.1523,Fully Funded
SAV-07828,CUST-07828,783.29,46454.19,0.1363,Fully Funded
SAV-07829,CUST-07829,924.5,42962.72,0.1729,Fully Funded
SAV-07830,CUST-07830,853.47,76565.9,0.1271,Fully Funded
SAV-07831,CUST-07831,1965.35,111947.18,0.2353,Fully Funded
SAV-07832,CUST-07832,1844.64,77788.86,0.1717,Fully Funded
SAV-07833,CUST-07833,417.67,45396.39,0.1186,Fully Funded
SAV-07834,CUST-07834,1376.89,17613.02,0.1404,Low
SAV-07835,CUST-07835,860.68,19228.9,0.1506,Partially Funded
SAV-07836,CUST-07836,1645.13,139279.65,0.1898,Fully Funded
SAV-07837,CUST-07837,557.92,35630.98,0.104,Fully Funded
SAV-07838,CUST-07838,794.21,11493.73,0.1265,Low
SAV-07839,CUST-07839,1676.6,82648.37,0.1911,Fully Funded
SAV-07840,CUST-07840,996.98,26318.76,0.1007,Partially Funded
SAV-07841,CUST-07841,369.19,28027.3,0.1085,Fully Funded
SAV-07842,CUST-07842,509.5,5702.15,0.1282,Low
SAV-07843,CUST-07843,525.1,25322.78,0.2261,Fully Funded
SAV-07844,CUST-07844,991.59,11740.18,0.1892,Partially Funded
SAV-07845,CUST-07845,713.47,60047.82,0.156,Fully Funded
SAV-07846,CUST-07846,388.88,28815.35,0.1475,Fully Funded
SAV-07847,CUST-07847,1245.41,126613.92,0.1492,Fully Funded
SAV-07848,CUST-07848,1605.64,112612.23,0.1525,Fully Funded
SAV-07849,CUST-07849,556.61,22335.13,0.1229,Fully Funded
SAV-07850,CUST-07850,296.16,14439.38,0.1141,Fully Funded
SAV-07851,CUST-07851,1159.18,76766.88,0.1174,Fully Funded
SAV-07852,CUST-07852,1248.51,64470.26,0.2406,Fully Funded
SAV-07853,CUST-07853,1626.93,62063.98,0.2064,Fully Funded
SAV-07854,CUST-07854,507.32,42774.99,0.1371,Fully Funded
SAV-07855,CUST-07855,1281.1,41752.75,0.1472,Partially Funded
SAV-07856,CUST-07856,540.21,17373.82,0.1953,Fully Funded
SAV-07857,CUST-07857,630.33,12890.86,0.1474,Partially Funded
SAV-07858,CUST-07858,326.97,27241.95,0.1692,Fully Funded
SAV-07859,CUST-07859,1845.0,114745.78,0.256,Fully Funded
SAV-07860,CUST-07860,854.32,11551.51,0.162,Partially Funded
SAV-07861,CUST-07861,710.04,41842.08,0.1238,Fully Funded
SAV-07862,CUST-07862,1097.33,24305.25,0.1511,Partially Funded
SAV-07863,CUST-07863,809.24,56115.62,0.0778,Fully Funded
SAV-07864,CUST-07864,578.35,10886.59,0.1398,Partially Funded
SAV-07865,CUST-07865,919.05,95674.38,0.1598,Fully Funded
SAV-07866,CUST-07866,1156.6,76299.79,0.1764,Fully Funded
SAV-07867,CUST-07867,721.35,49854.02,0.2183,Fully Funded
SAV-07868,CUST-07868,657.97,15135.97,0.096,Low
SAV-07869,CUST-07869,1659.67,125818.31,0.252,Fully Funded
SAV-07870,CUST-07870,645.42,45413.81,0.0876,Fully Funded
SAV-07871,CUST-07871,673.34,30605.41,0.1302,Fully Funded
SAV-07872,CUST-07872,1624.29,63197.3,0.1551,Fully Funded
SAV-07873,CUST-07873,908.4,26591.49,0.1627,Fully Funded
SAV-07874,CUST-07874,780.82,30573.67,0.1178,Fully Funded
SAV-07875,CUST-07875,779.69,44964.7,0.1304,Fully Funded
SAV-07876,CUST-07876,431.83,15056.31,0.1261,Partially Funded
SAV-07877,CUST-07877,501.57,41318.53,0.1118,Fully Funded
SAV-07878,CUST-07878,750.72,71734.13,0.1426,Fully Funded
SAV-07879,CUST-07879,1516.06,74806.04,0.1501,Fully Funded
SAV-07880,CUST-07880,98.18,5484.76,0.0778,Partially Funded
SAV-07881,CUST-07881,434.19,26293.38,0.1461,Fully Funded
SAV-07882,CUST-07882,919.88,65679.39,0.1161,Fully Funded
SAV-07883,CUST-07883,93.15,3681.84,0.1028,Partially Funded
SAV-07884,CUST-07884,733.76,42220.08,0.1801,Fully Funded
SAV-07885,CUST-07885,674.13,54727.09,0.1315,Fully Funded
SAV-07886,CUST-07886,899.59,25307.15,0.1682,Fully Funded
SAV-07887,CUST-07887,420.27,17527.89,0.0627,Partially Funded
SAV-07888,CUST-07888,2457.6,121865.02,0.2088,Fully Funded
SAV-07889,CUST-07889,791.22,78134.85,0.0939,Fully Funded
SAV-07890,CUST-07890,668.28,52084.34,0.213,Fully Funded
SAV-07891,CUST-07891,708.12,56914.99,0.1502,Fully Funded
SAV-07892,CUST-07892,536.33,35259.13,0.1388,Fully Funded
SAV-07893,CUST-07893,2017.08,46827.35,0.2428,Fully Funded
SAV-07894,CUST-07894,1059.12,39443.14,0.1249,Partially Funded
SAV-07895,CUST-07895,534.39,15778.14,0.1371,Partially Funded
SAV-07896,CUST-07896,408.71,25933.36,0.1075,Fully Funded
SAV-07897,CUST-07897,1170.67,92289.02,0.1479,Fully Funded
SAV-07898,CUST-07898,1042.75,26843.27,0.1232,Partially Funded
SAV-07899,CUST-07899,1599.39,44198.08,0.2031,Fully Funded
SAV-07900,CUST-07900,3343.46,262154.38,0.2449,Fully Funded
SAV-07901,CUST-07901,784.52,19053.01,0.1286,Partially Funded
SAV-07902,CUST-07902,1238.33,55566.49,0.1502,Fully Funded
SAV-07903,CUST-07903,493.67,32967.32,0.1412,Fully Funded
SAV-07904,CUST-07904,131.23,6811.77,0.0742,Partially Funded
SAV-07905,CUST-07905,896.32,51441.21,0.0705,Partially Funded
SAV-07906,CUST-07906,1071.71,50720.33,0.2027,Fully Funded
SAV-07907,CUST-07907,920.32,71444.01,0.1297,Fully Funded
SAV-07908,CUST-07908,593.54,25698.28,0.1211,Fully Funded
SAV-07909,CUST-07909,446.29,8141.57,0.0927,Low
SAV-07910,CUST-07910,79.19,5977.97,0.1161,Fully Funded
SAV-07911,CUST-07911,912.34,33106.6,0.1868,Fully Funded
SAV-07912,CUST-07912,267.35,5279.67,0.1047,Low
SAV-07913,CUST-07913,490.17,10641.04,0.0869,Low
SAV-07914,CUST-07914,221.19,11547.45,0.2558,Fully Funded
SAV-07915,CUST-07915,311.95,13979.08,0.0893,Partially Funded
SAV-07916,CUST-07916,900.26,50771.38,0.133,Fully Funded
SAV-07917,CUST-07917,978.09,68827.78,0.1604,Fully Funded
SAV-07918,CUST-07918,576.54,11901.13,0.1421,Partially Funded
SAV-07919,CUST-07919,282.93,3471.59,0.2397,Partially Funded
SAV-07920,CUST-07920,1054.24,90876.84,0.2278,Fully Funded
SAV-07921,CUST-07921,654.15,12035.7,0.1468,Partially Funded
SAV-07922,CUST-07922,1419.15,58355.08,0.1713,Fully Funded
SAV-07923,CUST-07923,1021.33,47306.39,0.1258,Fully Funded
SAV-07924,CUST-07924,395.34,11004.45,0.1155,Partially Funded
SAV-07925,CUST-07925,1645.41,48888.57,0.2313,Fully Funded
SAV-07926,CUST-07926,491.69,12414.87,0.1066,Partially Funded
SAV-07927,CUST-07927,1157.14,30650.33,0.269,Fully Funded
SAV-07928,CUST-07928,191.79,8579.17,0.1836,Fully Funded
SAV-07929,CUST-07929,792.71,35171.59,0.089,Partially Funded
SAV-07930,CUST-07930,3074.79,220469.67,0.3069,Fully Funded
SAV-07931,CUST-07931,1133.54,40219.36,0.1941,Fully Funded
SAV-07932,CUST-07932,1265.35,91862.73,0.1307,Fully Funded
SAV-07933,CUST-07933,206.69,10501.26,0.0835,Partially Funded
SAV-07934,CUST-07934,1166.18,89225.78,0.1478,Fully Funded
SAV-07935,CUST-07935,353.62,9118.11,0.0937,Low
SAV-07936,CUST-07936,847.74,23180.5,0.1961,Fully Funded
SAV-07937,CUST-07937,867.45,34702.04,0.1832,Fully Funded
SAV-07938,CUST-07938,630.93,54883.17,0.1211,Fully Funded
SAV-07939,CUST-07939,263.45,13654.11,0.3333,Fully Funded
SAV-07940,CUST-07940,1108.3,63212.86,0.2339,Fully Funded
SAV-07941,CUST-07941,582.24,32862.58,0.0783,Partially Funded
SAV-07942,CUST-07942,1106.3,66466.03,0.1395,Fully Funded
SAV-07943,CUST-07943,614.08,16376.81,0.1099,Partially Funded
SAV-07944,CUST-07944,1039.4,49995.07,0.1934,Fully Funded
SAV-07945,CUST-07945,720.53,63050.61,0.1418,Fully Funded
SAV-07946,CUST-07946,1780.39,89393.9,0.1846,Fully Funded
SAV-07947,CUST-07947,1647.16,98177.42,0.1643,Fully Funded
SAV-07948,CUST-07948,311.63,7551.42,0.0928,Low
SAV-07949,CUST-07949,1211.91,85325.64,0.2189,Fully Funded
SAV-07950,CUST-07950,435.07,38301.35,0.1292,Fully Funded
SAV-07951,CUST-07951,1708.4,147352.57,0.257,Fully Funded
SAV-07952,CUST-07952,263.46,14756.68,0.131,Fully Funded
SAV-07953,CUST-07953,1171.5,74617.98,0.1176,Fully Funded
SAV-07954,CUST-07954,1446.3,111335.95,0.1599,Fully Funded
SAV-07955,CUST-07955,975.82,51348.93,0.1389,Fully Funded
SAV-07956,CUST-07956,711.38,25536.94,0.2211,Fully Funded
SAV-07957,CUST-07957,2422.25,55270.96,0.2124,Fully Funded
SAV-07958,CUST-07958,312.64,20299.34,0.1174,Fully Funded
SAV-07959,CUST-07959,406.35,22552.71,0.1173,Fully Funded
SAV-07960,CUST-07960,584.83,11146.24,0.1767,Partially Funded
SAV-07961,CUST-07961,713.63,40798.82,0.1314,Fully Funded
SAV-07962,CUST-07962,2117.6,135670.62,0.3134,Fully Funded
SAV-07963,CUST-07963,385.81,22130.28,0.2053,Fully Funded
SAV-07964,CUST-07964,1068.21,28287.37,0.164,Partially Funded
SAV-07965,CUST-07965,1682.85,95722.38,0.1788,Fully Funded
SAV-07966,CUST-07966,1739.34,77713.83,0.1619,Fully Funded
SAV-07967,CUST-07967,1352.12,97748.31,0.1535,Fully Funded
SAV-07968,CUST-07968,880.98,68431.16,0.2427,Fully Funded
SAV-07969,CUST-07969,1166.01,51153.56,0.2204,Fully Funded
SAV-07970,CUST-07970,345.19,25327.76,0.1072,Fully Funded
SAV-07971,CUST-07971,1265.66,78434.17,0.2345,Fully Funded
SAV-07972,CUST-07972,1638.82,55989.02,0.1939,Fully Funded
SAV-07973,CUST-07973,1051.51,113430.25,0.2051,Fully Funded
SAV-07974,CUST-07974,957.88,61073.67,0.2044,Fully Funded
SAV-07975,CUST-07975,1631.13,63228.6,0.1543,Fully Funded
SAV-07976,CUST-07976,2772.7,69949.28,0.1712,Partially Funded
SAV-07977,CUST-07977,1368.45,19101.16,0.1571,Partially Funded
SAV-07978,CUST-07978,1915.34,23270.27,0.1516,Low
SAV-07979,CUST-07979,394.93,10011.46,0.2327,Fully Funded
SAV-07980,CUST-07980,2680.49,33970.83,0.2394,Partially Funded
SAV-07981,CUST-07981,667.31,19065.36,0.1501,Partially Funded
SAV-07982,CUST-07982,696.7,19455.08,0.1453,Partially Funded
SAV-07983,CUST-07983,463.01,43482.19,0.1981,Fully Funded
SAV-07984,CUST-07984,963.4,97257.13,0.1475,Fully Funded
SAV-07985,CUST-07985,948.18,16102.51,0.1365,Partially Funded
SAV-07986,CUST-07986,2271.65,81451.58,0.2122,Fully Funded
SAV-07987,CUST-07987,827.89,50269.56,0.1138,Fully Funded
SAV-07988,CUST-07988,2242.06,77721.19,0.2069,Fully Funded
SAV-07989,CUST-07989,1120.38,36363.15,0.2385,Fully Funded
SAV-07990,CUST-07990,1080.67,81261.29,0.1876,Fully Funded
SAV-07991,CUST-07991,1129.45,21610.4,0.1722,Partially Funded
SAV-07992,CUST-07992,1084.51,29715.61,0.1389,Partially Funded
SAV-07993,CUST-07993,2171.59,81788.57,0.1236,Fully Funded
SAV-07994,CUST-07994,446.79,24160.8,0.0883,Partially Funded
SAV-07995,CUST-07995,1117.46,46026.68,0.2147,Fully Funded
SAV-07996,CUST-07996,480.68,37656.09,0.0841,Fully Funded
SAV-07997,CUST-07997,98.85,5014.23,0.1043,Fully Funded
SAV-07998,CUST-07998,133.59,9300.93,0.1905,Fully Funded
SAV-07999,CUST-07999,314.67,19614.8,0.1023,Fully Funded
SAV-08000,CUST-08000,755.83,20295.19,0.2013,Fully Funded
SAV-08001,CUST-08001,814.49,49369.73,0.1863,Fully Funded
SAV-08002,CUST-08002,1271.11,108697.98,0.1616,Fully Funded
SAV-08003,CUST-08003,1567.91,48323.25,0.2521,Fully Funded
SAV-08004,CUST-08004,2656.7,97748.8,0.2079,Fully Funded
SAV-08005,CUST-08005,676.96,11728.2,0.1206,Low
SAV-08006,CUST-08006,3709.36,212190.45,0.2512,Fully Funded
SAV-08007,CUST-08007,592.94,35711.98,0.172,Fully Funded
SAV-08008,CUST-08008,425.12,35041.23,0.0846,Fully Funded
SAV-08009,CUST-08009,745.64,70290.07,0.1646,Fully Funded
SAV-08010,CUST-08010,1080.07,37386.07,0.1315,Partially Funded
SAV-08011,CUST-08011,2985.73,262284.8,0.2499,Fully Funded
SAV-08012,CUST-08012,1621.35,88703.71,0.1798,Fully Funded
SAV-08013,CUST-08013,1023.31,20181.28,0.1586,Partially Funded
SAV-08014,CUST-08014,1091.58,22111.45,0.204,Partially Funded
SAV-08015,CUST-08015,1815.36,200137.27,0.2177,Fully Funded
SAV-08016,CUST-08016,2389.36,121242.72,0.2419,Fully Funded
SAV-08017,CUST-08017,1182.41,30396.66,0.1821,Fully Funded
SAV-08018,CUST-08018,580.32,22637.5,0.1104,Partially Funded
SAV-08019,CUST-08019,468.28,32188.52,0.1165,Fully Funded
SAV-08020,CUST-08020,1491.06,124185.63,0.2521,Fully Funded
SAV-08021,CUST-08021,649.07,27732.78,0.1767,Fully Funded
SAV-08022,CUST-08022,1095.27,50828.95,0.2125,Fully Funded
SAV-08023,CUST-08023,558.63,13701.21,0.1678,Partially Funded
SAV-08024,CUST-08024,699.7,21463.08,0.217,Fully Funded
SAV-08025,CUST-08025,1785.7,60625.97,0.1955,Fully Funded
SAV-08026,CUST-08026,1481.85,90605.32,0.1614,Fully Funded
SAV-08027,CUST-08027,167.12,3424.29,0.1168,Partially Funded
SAV-08028,CUST-08028,944.59,66183.1,0.1571,Fully Funded
SAV-08029,CUST-08029,1099.62,34807.8,0.1447,Partially Funded
SAV-08030,CUST-08030,794.23,51235.07,0.2316,Fully Funded
SAV-08031,CUST-08031,2162.46,55247.96,0.2096,Fully Funded
SAV-08032,CUST-08032,639.93,24814.12,0.132,Fully Funded
SAV-08033,CUST-08033,552.4,28906.56,0.0929,Partially Funded
SAV-08034,CUST-08034,1165.83,43781.38,0.2504,Fully Funded
SAV-08035,CUST-08035,337.28,26831.69,0.0432,Partially Funded
SAV-08036,CUST-08036,450.6,36736.66,0.0701,Fully Funded
SAV-08037,CUST-08037,917.37,35806.21,0.2462,Fully Funded
SAV-08038,CUST-08038,340.48,19918.94,0.0926,Fully Funded
SAV-08039,CUST-08039,339.45,21692.83,0.1655,Fully Funded
SAV-08040,CUST-08040,424.65,34440.19,0.0877,Fully Funded
SAV-08041,CUST-08041,2295.33,237868.23,0.242,Fully Funded
SAV-08042,CUST-08042,840.61,54500.53,0.154,Fully Funded
SAV-08043,CUST-08043,931.38,28590.99,0.2421,Fully Funded
SAV-08044,CUST-08044,1780.04,107953.99,0.1729,Fully Funded
SAV-08045,CUST-08045,901.69,10726.73,0.1458,Low
SAV-08046,CUST-08046,593.82,56112.22,0.1163,Fully Funded
SAV-08047,CUST-08047,1284.1,30567.64,0.207,Fully Funded
SAV-08048,CUST-08048,596.22,23273.66,0.1885,Fully Funded
