transaction_id,customer_id,transaction_date,transaction_type,category,amount,payment_method,merchant_type
TXN-0036870,CUST-07295,2022-02-11 00:00:00,Debit,Utilities,54.58,Digital Wallet,Restaurant
TXN-0036871,CUST-07295,2020-02-29 00:00:00,Debit,Entertainment,216.97,Digital Wallet,Service Provider
TXN-0036872,CUST-07295,2024-08-07 00:00:00,Debit,Healthcare,162.36,Credit Card,Restaurant
TXN-0036873,CUST-07296,2025-11-20 00:00:00,Debit,Education,1284.91,Credit Card,Service Provider
TXN-0036874,CUST-07296,2024-11-09 00:00:00,Debit,Shopping,363.31,Credit Card,Electronics
TXN-0036875,CUST-07296,2022-01-25 00:00:00,Debit,Groceries,130.69,Cash,Apparel
TXN-0036876,CUST-07296,2023-12-21 00:00:00,Debit,Dining,143.72,Debit Card,Online Retail
TXN-0036877,CUST-07296,2025-02-04 00:00:00,Debit,Travel,207.67,Debit Card,Service Provider
TXN-0036878,CUST-07296,2022-03-11 00:00:00,Debit,Subscription,50.27,Credit Card,Service Provider
TXN-0036879,CUST-07296,2021-12-19 00:00:00,Debit,Subscription,15.87,Credit Card,Service Provider
TXN-0036880,CUST-07297,2021-04-11 00:00:00,Debit,Shopping,54.61,Credit Card,Supermarket
TXN-0036881,CUST-07297,2023-03-05 00:00:00,Debit,Dining,30.09,Credit Card,Gas Station
TXN-0036882,CUST-07297,2022-03-04 00:00:00,Debit,Entertainment,188.09,Credit Card,Apparel
TXN-0036883,CUST-07297,2024-03-02 00:00:00,Debit,Healthcare,359.24,Credit Card,Online Retail
TXN-0036884,CUST-07297,2021-07-24 00:00:00,Debit,Utilities,116.9,Bank Transfer,General Merchant
TXN-0036885,CUST-07298,2024-06-12 00:00:00,Debit,Shopping,454.04,Cash,Supermarket
TXN-0036886,CUST-07298,2023-07-13 00:00:00,Debit,Utilities,127.39,Cash,Apparel
TXN-0036887,CUST-07298,2024-02-11 00:00:00,Debit,Shopping,455.89,Digital Wallet,Healthcare
TXN-0036888,CUST-07298,2023-10-18 00:00:00,Credit,Transfer,1522.24,Cash,Gas Station
TXN-0036889,CUST-07298,2023-07-16 00:00:00,Debit,Entertainment,175.61,Debit Card,Online Retail
TXN-0036890,CUST-07299,2022-05-17 00:00:00,Debit,Travel,1068.76,Cash,Online Retail
TXN-0036891,CUST-07299,2023-01-26 00:00:00,Credit,Transfer,1276.96,Debit Card,Healthcare
TXN-0036892,CUST-07299,2022-11-16 00:00:00,Debit,Transfer,361.0,Bank Transfer,Healthcare
TXN-0036893,CUST-07300,2022-01-04 00:00:00,Debit,Shopping,146.78,Digital Wallet,Supermarket
TXN-0036894,CUST-07300,2025-07-27 00:00:00,Credit,Transfer,77.35,Credit Card,Electronics
TXN-0036895,CUST-07301,2020-07-18 00:00:00,Debit,Transfer,616.65,Debit Card,Supermarket
TXN-0036896,CUST-07301,2018-08-28 00:00:00,Debit,Travel,433.78,Digital Wallet,Healthcare
TXN-0036897,CUST-07301,2019-08-22 00:00:00,Credit,Transfer,1464.99,Digital Wallet,Service Provider
TXN-0036898,CUST-07301,2024-01-13 00:00:00,Debit,Dining,62.96,Digital Wallet,Service Provider
TXN-0036899,CUST-07301,2019-11-08 00:00:00,Debit,Transfer,917.87,Debit Card,Restaurant
TXN-0036900,CUST-07301,2019-06-20 00:00:00,Debit,Groceries,42.5,Bank Transfer,Electronics
TXN-0036901,CUST-07301,2021-06-18 00:00:00,Debit,Subscription,53.91,Credit Card,Online Retail
TXN-0036902,CUST-07302,2025-07-21 00:00:00,Debit,Travel,1235.62,Debit Card,Restaurant
TXN-0036903,CUST-07302,2025-01-29 00:00:00,Debit,Subscription,15.68,Digital Wallet,Service Provider
TXN-0036904,CUST-07303,2024-02-13 00:00:00,Debit,Subscription,46.09,Digital Wallet,Supermarket
TXN-0036905,CUST-07303,2024-10-09 00:00:00,Credit,Transfer,1061.77,Bank Transfer,General Merchant
TXN-0036906,CUST-07303,2022-05-15 00:00:00,Debit,Travel,1180.29,Cash,Service Provider
TXN-0036907,CUST-07303,2022-12-03 00:00:00,Debit,Subscription,22.47,Bank Transfer,Electronics
TXN-0036908,CUST-07303,2023-09-13 00:00:00,Debit,Entertainment,213.26,Digital Wallet,Online Retail
TXN-0036909,CUST-07303,2024-04-07 00:00:00,Debit,Groceries,133.67,Cash,Electronics
TXN-0036910,CUST-07303,2025-04-30 00:00:00,Debit,Entertainment,214.58,Debit Card,Supermarket
TXN-0036911,CUST-07303,2022-12-03 00:00:00,Debit,Entertainment,71.65,Credit Card,Electronics
TXN-0036912,CUST-07303,2024-03-06 00:00:00,Credit,Transfer,1956.09,Bank Transfer,Electronics
TXN-0036913,CUST-07304,2019-09-25 00:00:00,Debit,Utilities,149.56,Debit Card,Apparel
TXN-0036914,CUST-07304,2023-05-12 00:00:00,Debit,Education,211.41,Digital Wallet,Restaurant
TXN-0036915,CUST-07305,2020-11-20 00:00:00,Debit,Subscription,39.0,Cash,Healthcare
TXN-0036916,CUST-07305,2023-08-09 00:00:00,Debit,Healthcare,227.96,Credit Card,Gas Station
TXN-0036917,CUST-07306,2025-07-18 00:00:00,Debit,Entertainment,114.5,Debit Card,Restaurant
TXN-0036918,CUST-07306,2024-05-20 00:00:00,Debit,Shopping,278.2,Bank Transfer,Gas Station
TXN-0036919,CUST-07306,2023-07-13 00:00:00,Debit,Dining,64.45,Credit Card,Healthcare
TXN-0036920,CUST-07306,2024-06-17 00:00:00,Debit,Entertainment,81.75,Digital Wallet,Healthcare
TXN-0036921,CUST-07306,2024-01-01 00:00:00,Debit,Travel,157.75,Cash,Apparel
TXN-0036922,CUST-07306,2025-12-23 00:00:00,Debit,Shopping,291.04,Bank Transfer,Apparel
TXN-0036923,CUST-07306,2024-01-11 00:00:00,Debit,Subscription,18.84,Credit Card,General Merchant
TXN-0036924,CUST-07306,2025-01-09 00:00:00,Debit,Groceries,87.28,Digital Wallet,Online Retail
TXN-0036925,CUST-07307,2024-06-21 00:00:00,Debit,Groceries,125.66,Cash,Electronics
TXN-0036926,CUST-07307,2021-11-03 00:00:00,Debit,Travel,1116.54,Credit Card,Electronics
TXN-0036927,CUST-07307,2025-10-26 00:00:00,Debit,Healthcare,232.37,Bank Transfer,Supermarket
TXN-0036928,CUST-07307,2024-09-01 00:00:00,Debit,Shopping,236.65,Credit Card,Electronics
TXN-0036929,CUST-07308,2022-04-16 00:00:00,Debit,Groceries,245.18,Digital Wallet,Supermarket
TXN-0036930,CUST-07308,2025-01-14 00:00:00,Debit,Entertainment,125.41,Cash,Apparel
TXN-0036931,CUST-07308,2022-08-16 00:00:00,Debit,Entertainment,86.13,Cash,Online Retail
TXN-0036932,CUST-07309,2021-08-14 00:00:00,Debit,Shopping,144.37,Cash,Supermarket
TXN-0036933,CUST-07309,2021-09-13 00:00:00,Debit,Groceries,181.24,Debit Card,Gas Station
TXN-0036934,CUST-07309,2021-10-12 00:00:00,Debit,Groceries,91.24,Digital Wallet,Restaurant
TXN-0036935,CUST-07309,2024-09-19 00:00:00,Debit,Education,1616.06,Digital Wallet,Online Retail
TXN-0036936,CUST-07309,2023-05-30 00:00:00,Debit,Entertainment,74.7,Credit Card,Supermarket
TXN-0036937,CUST-07309,2023-09-08 00:00:00,Debit,Healthcare,542.4,Cash,Apparel
TXN-0036938,CUST-07310,2021-10-25 00:00:00,Debit,Transfer,208.4,Credit Card,Healthcare
TXN-0036939,CUST-07310,2022-08-19 00:00:00,Debit,Dining,157.18,Cash,Gas Station
TXN-0036940,CUST-07311,2021-11-13 00:00:00,Debit,Groceries,205.38,Debit Card,Online Retail
TXN-0036941,CUST-07311,2024-11-27 00:00:00,Debit,Education,216.89,Bank Transfer,Healthcare
TXN-0036942,CUST-07311,2024-03-20 00:00:00,Debit,Dining,79.91,Digital Wallet,Online Retail
TXN-0036943,CUST-07311,2021-06-15 00:00:00,Debit,Healthcare,162.09,Digital Wallet,Restaurant
TXN-0036944,CUST-07311,2025-06-05 00:00:00,Debit,Subscription,13.22,Digital Wallet,Apparel
TXN-0036945,CUST-07312,2023-11-15 00:00:00,Debit,Shopping,174.2,Credit Card,Restaurant
TXN-0036946,CUST-07312,2024-03-06 00:00:00,Debit,Dining,122.66,Debit Card,Online Retail
TXN-0036947,CUST-07312,2025-10-30 00:00:00,Debit,Education,1440.5,Credit Card,Healthcare
TXN-0036948,CUST-07312,2024-12-30 00:00:00,Debit,Dining,68.25,Digital Wallet,Service Provider
TXN-0036949,CUST-07313,2018-12-07 00:00:00,Debit,Dining,141.12,Cash,Apparel
TXN-0036950,CUST-07313,2022-06-22 00:00:00,Credit,Transfer,1159.67,Digital Wallet,Gas Station
TXN-0036951,CUST-07313,2025-03-19 00:00:00,Debit,Shopping,30.8,Credit Card,Healthcare
TXN-0036952,CUST-07313,2018-04-22 00:00:00,Debit,Education,923.91,Cash,Electronics
TXN-0036953,CUST-07313,2025-04-25 00:00:00,Debit,Groceries,62.98,Digital Wallet,Electronics
TXN-0036954,CUST-07313,2024-07-01 00:00:00,Debit,Groceries,246.13,Credit Card,Online Retail
TXN-0036955,CUST-07313,2018-06-19 00:00:00,Debit,Education,1172.33,Digital Wallet,Online Retail
TXN-0036956,CUST-07314,2024-03-19 00:00:00,Debit,Dining,35.69,Digital Wallet,Supermarket
TXN-0036957,CUST-07314,2025-11-16 00:00:00,Debit,Dining,44.84,Cash,Restaurant
TXN-0036958,CUST-07314,2022-02-27 00:00:00,Debit,Dining,93.46,Digital Wallet,Restaurant
TXN-0036959,CUST-07314,2023-10-14 00:00:00,Debit,Dining,72.98,Credit Card,Supermarket
TXN-0036960,CUST-07314,2023-03-30 00:00:00,Credit,Transfer,1369.15,Bank Transfer,Supermarket
TXN-0036961,CUST-07314,2022-11-27 00:00:00,Debit,Dining,19.56,Bank Transfer,Service Provider
TXN-0036962,CUST-07314,2025-09-28 00:00:00,Debit,Transfer,926.67,Credit Card,Online Retail
TXN-0036963,CUST-07315,2025-06-08 00:00:00,Debit,Travel,1466.99,Debit Card,Electronics
TXN-0036964,CUST-07315,2025-06-03 00:00:00,Debit,Dining,155.0,Debit Card,Online Retail
TXN-0036965,CUST-07315,2025-12-03 00:00:00,Debit,Travel,452.13,Bank Transfer,Service Provider
TXN-0036966,CUST-07315,2024-07-09 00:00:00,Debit,Groceries,259.82,Bank Transfer,Apparel
TXN-0036967,CUST-07316,2020-12-10 00:00:00,Debit,Healthcare,523.59,Digital Wallet,Service Provider
TXN-0036968,CUST-07316,2021-11-16 00:00:00,Debit,Education,1286.96,Bank Transfer,Online Retail
TXN-0036969,CUST-07316,2023-04-02 00:00:00,Debit,Shopping,389.16,Bank Transfer,Restaurant
TXN-0036970,CUST-07317,2025-11-05 00:00:00,Debit,Travel,828.82,Credit Card,Supermarket
TXN-0036971,CUST-07317,2024-03-25 00:00:00,Debit,Entertainment,136.77,Credit Card,Service Provider
TXN-0036972,CUST-07317,2019-04-19 00:00:00,Debit,Groceries,142.64,Digital Wallet,Gas Station
TXN-0036973,CUST-07317,2021-03-10 00:00:00,Debit,Utilities,299.66,Debit Card,Apparel
TXN-0036974,CUST-07317,2023-10-17 00:00:00,Debit,Transfer,1789.16,Bank Transfer,Service Provider
TXN-0036975,CUST-07318,2022-09-17 00:00:00,Debit,Groceries,182.32,Debit Card,Service Provider
TXN-0036976,CUST-07318,2024-06-28 00:00:00,Debit,Groceries,246.17,Bank Transfer,Gas Station
TXN-0036977,CUST-07318,2021-12-10 00:00:00,Debit,Transfer,947.77,Cash,Healthcare
TXN-0036978,CUST-07318,2023-03-13 00:00:00,Debit,Subscription,18.77,Credit Card,Apparel
TXN-0036979,CUST-07318,2022-06-05 00:00:00,Debit,Dining,88.61,Bank Transfer,Healthcare
TXN-0036980,CUST-07318,2025-01-14 00:00:00,Debit,Shopping,144.0,Debit Card,Service Provider
TXN-0036981,CUST-07318,2025-03-19 00:00:00,Debit,Utilities,221.63,Cash,Online Retail
TXN-0036982,CUST-07319,2022-12-06 00:00:00,Debit,Travel,900.41,Digital Wallet,Healthcare
TXN-0036983,CUST-07319,2022-07-16 00:00:00,Debit,Shopping,431.65,Digital Wallet,Restaurant
TXN-0036984,CUST-07319,2021-02-26 00:00:00,Debit,Dining,56.91,Digital Wallet,Supermarket
TXN-0036985,CUST-07319,2023-01-31 00:00:00,Debit,Groceries,94.97,Digital Wallet,Service Provider
TXN-0036986,CUST-07319,2021-09-13 00:00:00,Debit,Dining,108.26,Debit Card,Gas Station
TXN-0036987,CUST-07319,2025-03-04 00:00:00,Debit,Shopping,282.17,Digital Wallet,Electronics
TXN-0036988,CUST-07319,2024-11-21 00:00:00,Debit,Education,750.05,Bank Transfer,General Merchant
TXN-0036989,CUST-07319,2022-07-22 00:00:00,Debit,Shopping,236.43,Digital Wallet,Supermarket
TXN-0036990,CUST-07320,2024-09-24 00:00:00,Debit,Groceries,139.23,Bank Transfer,Electronics
TXN-0036991,CUST-07320,2023-08-14 00:00:00,Debit,Dining,122.38,Bank Transfer,Online Retail
TXN-0036992,CUST-07320,2025-07-27 00:00:00,Debit,Dining,101.54,Digital Wallet,Electronics
TXN-0036993,CUST-07320,2024-06-12 00:00:00,Debit,Healthcare,316.17,Cash,Service Provider
TXN-0036994,CUST-07320,2024-10-13 00:00:00,Debit,Entertainment,18.88,Bank Transfer,Apparel
TXN-0036995,CUST-07320,2025-08-27 00:00:00,Debit,Healthcare,221.15,Cash,Service Provider
TXN-0036996,CUST-07321,2025-10-02 00:00:00,Debit,Education,1125.5,Credit Card,Supermarket
TXN-0036997,CUST-07321,2025-07-06 00:00:00,Debit,Transfer,880.57,Cash,General Merchant
TXN-0036998,CUST-07321,2025-07-10 00:00:00,Debit,Healthcare,519.91,Cash,Service Provider
TXN-0036999,CUST-07321,2024-12-28 00:00:00,Debit,Travel,1159.24,Credit Card,Gas Station
TXN-0037000,CUST-07321,2025-10-25 00:00:00,Debit,Entertainment,45.1,Bank Transfer,Online Retail
TXN-0037001,CUST-07322,2019-06-28 00:00:00,Debit,Utilities,298.36,Digital Wallet,Electronics
TXN-0037002,CUST-07322,2020-09-29 00:00:00,Debit,Healthcare,314.14,Debit Card,Electronics
TXN-0037003,CUST-07322,2025-03-08 00:00:00,Debit,Entertainment,73.18,Bank Transfer,Restaurant
TXN-0037004,CUST-07322,2025-03-05 00:00:00,Debit,Education,455.37,Digital Wallet,Online Retail
TXN-0037005,CUST-07322,2023-06-12 00:00:00,Debit,Transfer,859.79,Cash,Apparel
TXN-0037006,CUST-07322,2024-12-08 00:00:00,Debit,Shopping,268.45,Digital Wallet,Gas Station
TXN-0037007,CUST-07322,2025-09-06 00:00:00,Debit,Groceries,61.65,Digital Wallet,Healthcare
TXN-0037008,CUST-07322,2023-02-22 00:00:00,Debit,Entertainment,84.2,Credit Card,Restaurant
TXN-0037009,CUST-07323,2025-01-11 00:00:00,Debit,Travel,311.06,Credit Card,Gas Station
TXN-0037010,CUST-07323,2025-06-27 00:00:00,Credit,Transfer,2045.95,Debit Card,Gas Station
TXN-0037011,CUST-07323,2025-12-01 00:00:00,Debit,Subscription,8.53,Cash,Gas Station
TXN-0037012,CUST-07323,2024-11-20 00:00:00,Debit,Healthcare,146.67,Credit Card,Supermarket
TXN-0037013,CUST-07323,2024-01-11 00:00:00,Debit,Dining,110.89,Credit Card,Service Provider
TXN-0037014,CUST-07323,2024-03-29 00:00:00,Debit,Dining,149.98,Debit Card,Service Provider
TXN-0037015,CUST-07323,2024-03-21 00:00:00,Debit,Education,743.72,Debit Card,General Merchant
TXN-0037016,CUST-07323,2023-11-01 00:00:00,Debit,Shopping,162.84,Digital Wallet,Online Retail
TXN-0037017,CUST-07324,2023-06-20 00:00:00,Debit,Utilities,306.44,Bank Transfer,Healthcare
TXN-0037018,CUST-07324,2025-04-23 00:00:00,Debit,Dining,88.59,Digital Wallet,Service Provider
TXN-0037019,CUST-07324,2025-02-08 00:00:00,Debit,Travel,1235.95,Debit Card,Gas Station
TXN-0037020,CUST-07325,2020-01-16 00:00:00,Debit,Travel,938.99,Credit Card,Electronics
TXN-0037021,CUST-07325,2024-05-25 00:00:00,Debit,Travel,318.97,Bank Transfer,Electronics
TXN-0037022,CUST-07325,2020-10-24 00:00:00,Debit,Education,1092.05,Cash,Electronics
TXN-0037023,CUST-07326,2022-01-05 00:00:00,Debit,Groceries,63.66,Credit Card,Gas Station
TXN-0037024,CUST-07326,2023-11-21 00:00:00,Debit,Subscription,9.94,Digital Wallet,Supermarket
TXN-0037025,CUST-07326,2025-07-20 00:00:00,Debit,Utilities,264.46,Debit Card,Supermarket
TXN-0037026,CUST-07326,2024-03-21 00:00:00,Debit,Education,1081.4,Credit Card,Apparel
TXN-0037027,CUST-07326,2022-11-10 00:00:00,Debit,Subscription,13.94,Digital Wallet,Healthcare
TXN-0037028,CUST-07327,2024-03-25 00:00:00,Debit,Entertainment,52.36,Digital Wallet,Restaurant
TXN-0037029,CUST-07327,2025-12-08 00:00:00,Debit,Education,1190.66,Debit Card,Service Provider
TXN-0037030,CUST-07328,2024-03-24 00:00:00,Debit,Dining,104.88,Cash,Healthcare
TXN-0037031,CUST-07328,2024-08-28 00:00:00,Debit,Education,1420.5,Digital Wallet,Service Provider
TXN-0037032,CUST-07328,2025-10-30 00:00:00,Debit,Entertainment,152.23,Digital Wallet,Online Retail
TXN-0037033,CUST-07329,2021-06-04 00:00:00,Debit,Groceries,90.37,Bank Transfer,Service Provider
TXN-0037034,CUST-07329,2025-09-15 00:00:00,Debit,Groceries,99.62,Bank Transfer,Restaurant
TXN-0037035,CUST-07329,2021-09-15 00:00:00,Debit,Dining,78.56,Cash,Supermarket
TXN-0037036,CUST-07329,2025-06-06 00:00:00,Debit,Shopping,58.21,Cash,Online Retail
TXN-0037037,CUST-07329,2023-06-10 00:00:00,Debit,Dining,121.73,Bank Transfer,Gas Station
TXN-0037038,CUST-07329,2025-11-21 00:00:00,Debit,Healthcare,352.57,Cash,Supermarket
TXN-0037039,CUST-07329,2019-05-30 00:00:00,Debit,Dining,24.14,Credit Card,Restaurant
TXN-0037040,CUST-07329,2024-10-14 00:00:00,Debit,Groceries,77.51,Debit Card,Service Provider
TXN-0037041,CUST-07330,2024-04-17 00:00:00,Debit,Shopping,325.08,Digital Wallet,Gas Station
TXN-0037042,CUST-07330,2024-10-11 00:00:00,Debit,Transfer,1036.2,Cash,Electronics
TXN-0037043,CUST-07330,2023-08-18 00:00:00,Debit,Education,974.58,Debit Card,Gas Station
TXN-0037044,CUST-07330,2024-05-20 00:00:00,Debit,Travel,757.95,Digital Wallet,Online Retail
TXN-0037045,CUST-07330,2023-12-15 00:00:00,Debit,Shopping,295.5,Bank Transfer,Online Retail
TXN-0037046,CUST-07330,2024-12-05 00:00:00,Debit,Utilities,285.05,Credit Card,Restaurant
TXN-0037047,CUST-07330,2023-09-15 00:00:00,Debit,Education,266.66,Digital Wallet,Electronics
TXN-0037048,CUST-07331,2025-10-25 00:00:00,Debit,Shopping,335.62,Cash,Restaurant
TXN-0037049,CUST-07331,2021-05-12 00:00:00,Debit,Subscription,15.32,Bank Transfer,Supermarket
TXN-0037050,CUST-07331,2025-02-25 00:00:00,Debit,Groceries,125.86,Debit Card,Healthcare
TXN-0037051,CUST-07332,2019-04-27 00:00:00,Debit,Shopping,334.84,Debit Card,Online Retail
TXN-0037052,CUST-07332,2024-03-02 00:00:00,Debit,Healthcare,177.78,Bank Transfer,Online Retail
TXN-0037053,CUST-07332,2022-12-15 00:00:00,Debit,Education,289.18,Debit Card,Electronics
TXN-0037054,CUST-07332,2025-12-02 00:00:00,Debit,Dining,119.71,Digital Wallet,Gas Station
TXN-0037055,CUST-07332,2021-06-04 00:00:00,Debit,Dining,77.64,Cash,Gas Station
TXN-0037056,CUST-07332,2025-10-29 00:00:00,Debit,Entertainment,109.76,Digital Wallet,Electronics
TXN-0037057,CUST-07332,2025-09-04 00:00:00,Debit,Education,117.04,Debit Card,Online Retail
TXN-0037058,CUST-07332,2024-08-18 00:00:00,Debit,Dining,113.88,Digital Wallet,Healthcare
TXN-0037059,CUST-07333,2024-05-01 00:00:00,Debit,Shopping,368.04,Debit Card,Gas Station
TXN-0037060,CUST-07333,2023-05-10 00:00:00,Debit,Transfer,2021.85,Credit Card,Electronics
TXN-0037061,CUST-07333,2019-01-20 00:00:00,Debit,Healthcare,535.34,Credit Card,Electronics
TXN-0037062,CUST-07333,2022-12-13 00:00:00,Debit,Shopping,340.01,Debit Card,Apparel
TXN-0037063,CUST-07334,2024-03-07 00:00:00,Debit,Subscription,36.82,Digital Wallet,Restaurant
TXN-0037064,CUST-07334,2020-10-10 00:00:00,Debit,Dining,80.33,Bank Transfer,Electronics
TXN-0037065,CUST-07335,2021-12-20 00:00:00,Debit,Subscription,40.51,Debit Card,Supermarket
TXN-0037066,CUST-07335,2025-05-06 00:00:00,Debit,Groceries,63.84,Bank Transfer,Gas Station
TXN-0037067,CUST-07335,2025-09-04 00:00:00,Debit,Utilities,173.74,Cash,Gas Station
TXN-0037068,CUST-07336,2025-10-31 00:00:00,Debit,Utilities,94.28,Debit Card,Gas Station
TXN-0037069,CUST-07336,2025-03-19 00:00:00,Credit,Transfer,1607.19,Debit Card,Healthcare
TXN-0037070,CUST-07336,2025-01-25 00:00:00,Debit,Travel,1269.56,Debit Card,Electronics
TXN-0037071,CUST-07336,2024-03-10 00:00:00,Debit,Entertainment,13.33,Digital Wallet,Gas Station
TXN-0037072,CUST-07336,2024-03-13 00:00:00,Debit,Utilities,153.3,Credit Card,General Merchant
TXN-0037073,CUST-07336,2024-06-04 00:00:00,Debit,Travel,1173.99,Digital Wallet,Electronics
TXN-0037074,CUST-07337,2022-07-02 00:00:00,Debit,Travel,263.71,Bank Transfer,Apparel
TXN-0037075,CUST-07337,2023-01-23 00:00:00,Debit,Travel,476.58,Cash,Restaurant
TXN-0037076,CUST-07337,2024-08-09 00:00:00,Debit,Dining,96.5,Debit Card,Service Provider
TXN-0037077,CUST-07337,2024-12-14 00:00:00,Debit,Entertainment,175.84,Credit Card,Healthcare
TXN-0037078,CUST-07337,2025-03-15 00:00:00,Debit,Education,359.8,Cash,Online Retail
TXN-0037079,CUST-07337,2023-08-07 00:00:00,Debit,Entertainment,181.08,Debit Card,Online Retail
TXN-0037080,CUST-07337,2023-07-27 00:00:00,Debit,Travel,1171.32,Credit Card,Healthcare
TXN-0037081,CUST-07338,2023-10-07 00:00:00,Debit,Subscription,31.15,Debit Card,Gas Station
TXN-0037082,CUST-07338,2023-05-31 00:00:00,Debit,Utilities,101.69,Cash,Gas Station
TXN-0037083,CUST-07338,2023-05-23 00:00:00,Debit,Entertainment,86.89,Debit Card,Supermarket
TXN-0037084,CUST-07338,2025-09-27 00:00:00,Debit,Transfer,1078.52,Debit Card,Online Retail
TXN-0037085,CUST-07339,2024-12-16 00:00:00,Debit,Dining,30.14,Cash,Online Retail
TXN-0037086,CUST-07339,2023-09-23 00:00:00,Debit,Subscription,11.96,Debit Card,Supermarket
TXN-0037087,CUST-07339,2023-02-17 00:00:00,Debit,Groceries,65.7,Credit Card,Online Retail
TXN-0037088,CUST-07339,2022-09-07 00:00:00,Debit,Groceries,72.83,Credit Card,Apparel
TXN-0037089,CUST-07339,2025-05-27 00:00:00,Debit,Healthcare,365.06,Debit Card,Apparel
TXN-0037090,CUST-07339,2022-06-21 00:00:00,Debit,Groceries,234.49,Cash,General Merchant
TXN-0037091,CUST-07339,2025-12-14 00:00:00,Debit,Utilities,286.23,Debit Card,Online Retail
TXN-0037092,CUST-07340,2024-09-10 00:00:00,Debit,Entertainment,47.39,Cash,Apparel
TXN-0037093,CUST-07340,2021-01-06 00:00:00,Debit,Dining,93.58,Cash,Healthcare
TXN-0037094,CUST-07340,2024-08-29 00:00:00,Debit,Utilities,68.06,Bank Transfer,Supermarket
TXN-0037095,CUST-07340,2025-04-24 00:00:00,Debit,Education,122.82,Bank Transfer,Online Retail
TXN-0037096,CUST-07340,2022-04-02 00:00:00,Debit,Shopping,40.93,Credit Card,Restaurant
TXN-0037097,CUST-07340,2024-05-02 00:00:00,Debit,Healthcare,137.74,Cash,Service Provider
TXN-0037098,CUST-07340,2024-08-07 00:00:00,Debit,Travel,893.24,Credit Card,Supermarket
TXN-0037099,CUST-07340,2019-11-24 00:00:00,Debit,Subscription,12.86,Bank Transfer,Electronics
TXN-0037100,CUST-07340,2021-04-26 00:00:00,Debit,Healthcare,179.43,Digital Wallet,Gas Station
TXN-0037101,CUST-07341,2024-07-24 00:00:00,Debit,Transfer,1849.97,Bank Transfer,Apparel
TXN-0037102,CUST-07341,2024-10-18 00:00:00,Debit,Groceries,43.16,Credit Card,Online Retail
TXN-0037103,CUST-07341,2025-12-02 00:00:00,Debit,Healthcare,490.17,Digital Wallet,Service Provider
TXN-0037104,CUST-07341,2024-08-15 00:00:00,Debit,Dining,40.76,Debit Card,Restaurant
TXN-0037105,CUST-07341,2024-06-26 00:00:00,Debit,Groceries,271.47,Bank Transfer,Healthcare
TXN-0037106,CUST-07341,2025-04-24 00:00:00,Debit,Healthcare,58.86,Credit Card,Online Retail
TXN-0037107,CUST-07342,2022-08-05 00:00:00,Debit,Shopping,383.09,Debit Card,Healthcare
TXN-0037108,CUST-07342,2024-05-09 00:00:00,Debit,Dining,122.05,Digital Wallet,Apparel
TXN-0037109,CUST-07342,2023-09-21 00:00:00,Debit,Healthcare,84.23,Credit Card,Service Provider
TXN-0037110,CUST-07342,2022-06-17 00:00:00,Debit,Travel,548.48,Credit Card,Restaurant
