credit_id,customer_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category
CRED-07293,CUST-07293,679,On-Time,2,0.48,Medium Risk
CRED-07294,CUST-07294,661,Occasional Late,3,0.53,High Risk
CRED-07295,CUST-07295,736,On-Time,1,0.45,Medium Risk
CRED-07296,CUST-07296,684,On-Time,2,0.34,Medium Risk
CRED-07297,CUST-07297,688,On-Time,0,0.32,Medium Risk
CRED-07298,CUST-07298,712,Occasional Late,0,0.27,Medium Risk
CRED-07299,CUST-07299,686,Occasional Late,1,0.39,Medium Risk
CRED-07300,CUST-07300,754,On-Time,0,0.16,Low Risk
CRED-07301,CUST-07301,698,Occasional Late,0,0.5,Medium Risk
CRED-07302,CUST-07302,712,On-Time,0,0.24,Medium Risk
CRED-07303,CUST-07303,647,Frequently Late,3,0.61,High Risk
CRED-07304,CUST-07304,772,On-Time,0,0.21,Low Risk
CRED-07305,CUST-07305,674,On-Time,0,0.5,Medium Risk
CRED-07306,CUST-07306,727,On-Time,0,0.31,Medium Risk
CRED-07307,CUST-07307,742,Occasional Late,0,0.44,Medium Risk
CRED-07308,CUST-07308,620,Occasional Late,3,0.82,High Risk
CRED-07309,CUST-07309,784,On-Time,0,0.11,Low Risk
CRED-07310,CUST-07310,626,Occasional Late,3,0.81,High Risk
CRED-07311,CUST-07311,687,On-Time,0,0.25,Medium Risk
CRED-07312,CUST-07312,636,Frequently Late,3,0.65,High Risk
CRED-07313,CUST-07313,642,Frequently Late,4,0.67,High Risk
CRED-07314,CUST-07314,660,Frequently Late,2,0.57,High Risk
CRED-07315,CUST-07315,629,Occasional Late,3,0.81,High Risk
CRED-07316,CUST-07316,691,On-Time,1,0.46,Medium Risk
CRED-07317,CUST-07317,677,On-Time,0,0.34,Medium Risk
CRED-07318,CUST-07318,655,Occasional Late,4,0.61,High Risk
CRED-07319,CUST-07319,707,On-Time,0,0.32,Medium Risk
CRED-07320,CUST-07320,742,On-Time,0,0.24,Medium Risk
CRED-07321,CUST-07321,624,Frequently Late,2,0.83,High Risk
CRED-07322,CUST-07322,728,On-Time,0,0.41,Medium Risk
CRED-07323,CUST-07323,649,Frequently Late,2,0.52,High Risk
CRED-07324,CUST-07324,463,Frequently Late,11,0.83,Very High Risk
CRED-07325,CUST-07325,627,Occasional Late,2,0.54,High Risk
CRED-07326,CUST-07326,746,Occasional Late,1,0.4,Medium Risk
CRED-07327,CUST-07327,603,Frequently Late,2,0.57,High Risk
CRED-07328,CUST-07328,587,Occasional Late,2,0.53,High Risk
CRED-07329,CUST-07329,708,Occasional Late,0,0.42,Medium Risk
CRED-07330,CUST-07330,710,On-Time,1,0.34,Medium Risk
CRED-07331,CUST-07331,705,On-Time,0,0.24,Medium Risk
CRED-07332,CUST-07332,689,Occasional Late,0,0.48,Medium Risk
CRED-07333,CUST-07333,733,On-Time,0,0.31,Medium Risk
CRED-07334,CUST-07334,669,Occasional Late,2,0.74,High Risk
CRED-07335,CUST-07335,777,On-Time,0,0.09,Low Risk
CRED-07336,CUST-07336,687,On-Time,0,0.47,Medium Risk
CRED-07337,CUST-07337,762,On-Time,0,0.14,Low Risk
CRED-07338,CUST-07338,675,On-Time,0,0.28,Medium Risk
CRED-07339,CUST-07339,656,Occasional Late,3,0.69,High Risk
CRED-07340,CUST-07340,673,On-Time,0,0.44,Medium Risk
CRED-07341,CUST-07341,690,On-Time,0,0.32,Medium Risk
CRED-07342,CUST-07342,538,Default Risk,8,0.71,Very High Risk
CRED-07343,CUST-07343,753,On-Time,0,0.06,Low Risk
CRED-07344,CUST-07344,753,On-Time,0,0.23,Low Risk
CRED-07345,CUST-07345,547,Default Risk,5,0.96,Very High Risk
CRED-07346,CUST-07346,670,On-Time,0,0.47,Medium Risk
CRED-07347,CUST-07347,681,Occasional Late,1,0.38,Medium Risk
CRED-07348,CUST-07348,757,On-Time,0,0.07,Low Risk
CRED-07349,CUST-07349,650,Occasional Late,4,0.56,High Risk
CRED-07350,CUST-07350,719,Occasional Late,0,0.41,Medium Risk
CRED-07351,CUST-07351,667,Frequently Late,3,0.81,High Risk
CRED-07352,CUST-07352,709,On-Time,0,0.48,Medium Risk
CRED-07353,CUST-07353,698,On-Time,0,0.45,Medium Risk
CRED-07354,CUST-07354,656,Occasional Late,4,0.54,High Risk
CRED-07355,CUST-07355,730,On-Time,0,0.38,Medium Risk
CRED-07356,CUST-07356,666,Frequently Late,1,0.64,High Risk
CRED-07357,CUST-07357,706,On-Time,2,0.29,Medium Risk
CRED-07358,CUST-07358,747,Occasional Late,0,0.36,Medium Risk
CRED-07359,CUST-07359,730,Occasional Late,2,0.22,Medium Risk
CRED-07360,CUST-07360,672,Occasional Late,0,0.42,Medium Risk
CRED-07361,CUST-07361,568,Frequently Late,7,0.76,Very High Risk
CRED-07362,CUST-07362,545,Frequently Late,9,0.75,Very High Risk
CRED-07363,CUST-07363,658,Occasional Late,1,0.78,High Risk
CRED-07364,CUST-07364,768,On-Time,0,0.16,Low Risk
CRED-07365,CUST-07365,724,On-Time,0,0.22,Medium Risk
CRED-07366,CUST-07366,724,Occasional Late,2,0.29,Medium Risk
CRED-07367,CUST-07367,750,On-Time,0,0.06,Low Risk
CRED-07368,CUST-07368,695,On-Time,0,0.33,Medium Risk
CRED-07369,CUST-07369,743,On-Time,0,0.25,Medium Risk
CRED-07370,CUST-07370,455,Frequently Late,10,0.92,Very High Risk
CRED-07371,CUST-07371,622,Occasional Late,2,0.57,High Risk
CRED-07372,CUST-07372,705,Occasional Late,0,0.48,Medium Risk
CRED-07373,CUST-07373,716,Occasional Late,0,0.32,Medium Risk
CRED-07374,CUST-07374,738,On-Time,0,0.47,Medium Risk
CRED-07375,CUST-07375,657,Occasional Late,4,0.74,High Risk
CRED-07376,CUST-07376,657,Occasional Late,2,0.79,High Risk
CRED-07377,CUST-07377,738,On-Time,0,0.36,Medium Risk
CRED-07378,CUST-07378,532,Frequently Late,8,0.75,Very High Risk
CRED-07379,CUST-07379,726,On-Time,1,0.26,Medium Risk
CRED-07380,CUST-07380,720,On-Time,0,0.47,Medium Risk
CRED-07381,CUST-07381,700,On-Time,0,0.36,Medium Risk
CRED-07382,CUST-07382,683,Occasional Late,0,0.32,Medium Risk
CRED-07383,CUST-07383,819,On-Time,0,0.19,Low Risk
CRED-07384,CUST-07384,745,On-Time,0,0.24,Medium Risk
CRED-07385,CUST-07385,688,On-Time,0,0.36,Medium Risk
CRED-07386,CUST-07386,800,On-Time,0,0.23,Low Risk
CRED-07387,CUST-07387,675,Occasional Late,1,0.44,Medium Risk
CRED-07388,CUST-07388,666,Frequently Late,1,0.5,High Risk
CRED-07389,CUST-07389,646,Occasional Late,3,0.47,High Risk
CRED-07390,CUST-07390,753,On-Time,0,0.15,Low Risk
CRED-07391,CUST-07391,571,Frequently Late,11,0.7,Very High Risk
CRED-07392,CUST-07392,634,Occasional Late,3,0.72,High Risk
CRED-07393,CUST-07393,690,Occasional Late,0,0.26,Medium Risk
CRED-07394,CUST-07394,789,On-Time,0,0.09,Low Risk
CRED-07395,CUST-07395,744,On-Time,0,0.26,Medium Risk
CRED-07396,CUST-07396,753,On-Time,0,0.2,Low Risk
CRED-07397,CUST-07397,716,Occasional Late,0,0.39,Medium Risk
CRED-07398,CUST-07398,473,Frequently Late,10,0.88,Very High Risk
CRED-07399,CUST-07399,736,On-Time,1,0.33,Medium Risk
CRED-07400,CUST-07400,748,On-Time,0,0.29,Medium Risk
CRED-07401,CUST-07401,735,On-Time,2,0.36,Medium Risk
CRED-07402,CUST-07402,757,On-Time,0,0.13,Low Risk
CRED-07403,CUST-07403,580,Frequently Late,1,0.73,High Risk
CRED-07404,CUST-07404,781,On-Time,0,0.09,Low Risk
CRED-07405,CUST-07405,714,On-Time,2,0.4,Medium Risk
CRED-07406,CUST-07406,740,On-Time,0,0.45,Medium Risk
CRED-07407,CUST-07407,649,Frequently Late,3,0.8,High Risk
CRED-07408,CUST-07408,595,Frequently Late,2,0.82,High Risk
CRED-07409,CUST-07409,701,On-Time,1,0.39,Medium Risk
CRED-07410,CUST-07410,656,Occasional Late,1,0.73,High Risk
CRED-07411,CUST-07411,716,Occasional Late,0,0.42,Medium Risk
CRED-07412,CUST-07412,686,On-Time,0,0.36,Medium Risk
CRED-07413,CUST-07413,565,Frequently Late,10,0.86,Very High Risk
CRED-07414,CUST-07414,746,On-Time,0,0.42,Medium Risk
CRED-07415,CUST-07415,574,Frequently Late,4,0.88,Very High Risk
CRED-07416,CUST-07416,670,On-Time,1,0.22,Medium Risk
CRED-07417,CUST-07417,746,On-Time,2,0.23,Medium Risk
CRED-07418,CUST-07418,526,Default Risk,10,0.73,Very High Risk
CRED-07419,CUST-07419,698,On-Time,2,0.31,Medium Risk
CRED-07420,CUST-07420,797,On-Time,0,0.19,Low Risk
CRED-07421,CUST-07421,722,On-Time,0,0.34,Medium Risk
CRED-07422,CUST-07422,624,Occasional Late,3,0.69,High Risk
CRED-07423,CUST-07423,705,Occasional Late,0,0.37,Medium Risk
CRED-07424,CUST-07424,670,On-Time,0,0.5,Medium Risk
CRED-07425,CUST-07425,640,Frequently Late,3,0.49,High Risk
CRED-07426,CUST-07426,709,On-Time,0,0.48,Medium Risk
CRED-07427,CUST-07427,695,On-Time,2,0.47,Medium Risk
CRED-07428,CUST-07428,513,Default Risk,8,0.78,Very High Risk
CRED-07429,CUST-07429,788,On-Time,0,0.17,Low Risk
CRED-07430,CUST-07430,745,On-Time,0,0.38,Medium Risk
CRED-07431,CUST-07431,467,Default Risk,11,0.73,Very High Risk
CRED-07432,CUST-07432,543,Default Risk,9,0.99,Very High Risk
CRED-07433,CUST-07433,669,Frequently Late,4,0.79,High Risk
CRED-07434,CUST-07434,679,On-Time,0,0.46,Medium Risk
CRED-07435,CUST-07435,732,On-Time,0,0.37,Medium Risk
CRED-07436,CUST-07436,641,Frequently Late,1,0.59,High Risk
CRED-07437,CUST-07437,719,Occasional Late,0,0.23,Medium Risk
CRED-07438,CUST-07438,634,Frequently Late,2,0.46,High Risk
CRED-07439,CUST-07439,746,On-Time,0,0.26,Medium Risk
CRED-07440,CUST-07440,644,Occasional Late,2,0.62,High Risk
CRED-07441,CUST-07441,588,Frequently Late,3,0.54,High Risk
CRED-07442,CUST-07442,797,On-Time,0,0.15,Low Risk
CRED-07443,CUST-07443,731,On-Time,0,0.45,Medium Risk
CRED-07444,CUST-07444,629,Occasional Late,4,0.55,High Risk
CRED-07445,CUST-07445,780,On-Time,0,0.19,Low Risk
CRED-07446,CUST-07446,650,Occasional Late,4,0.55,High Risk
CRED-07447,CUST-07447,757,On-Time,0,0.2,Low Risk
CRED-07448,CUST-07448,482,Frequently Late,5,0.88,Very High Risk
CRED-07449,CUST-07449,594,Occasional Late,4,0.56,High Risk
CRED-07450,CUST-07450,721,On-Time,0,0.32,Medium Risk
CRED-07451,CUST-07451,698,Occasional Late,0,0.42,Medium Risk
CRED-07452,CUST-07452,668,Occasional Late,2,0.64,High Risk
CRED-07453,CUST-07453,541,Default Risk,11,0.78,Very High Risk
CRED-07454,CUST-07454,704,On-Time,0,0.34,Medium Risk
CRED-07455,CUST-07455,761,On-Time,0,0.06,Low Risk
CRED-07456,CUST-07456,788,On-Time,0,0.07,Low Risk
CRED-07457,CUST-07457,769,On-Time,0,0.17,Low Risk
CRED-07458,CUST-07458,496,Frequently Late,5,0.94,Very High Risk
CRED-07459,CUST-07459,649,Occasional Late,2,0.74,High Risk
CRED-07460,CUST-07460,752,On-Time,0,0.19,Low Risk
CRED-07461,CUST-07461,708,On-Time,1,0.24,Medium Risk
CRED-07462,CUST-07462,726,On-Time,0,0.45,Medium Risk
CRED-07463,CUST-07463,681,On-Time,0,0.38,Medium Risk
CRED-07464,CUST-07464,622,Frequently Late,3,0.78,High Risk
CRED-07465,CUST-07465,763,On-Time,0,0.05,Low Risk
CRED-07466,CUST-07466,676,On-Time,0,0.21,Medium Risk
CRED-07467,CUST-07467,612,Frequently Late,1,0.69,High Risk
CRED-07468,CUST-07468,517,Default Risk,5,0.96,Very High Risk
CRED-07469,CUST-07469,639,Frequently Late,2,0.61,High Risk
CRED-07470,CUST-07470,759,On-Time,0,0.12,Low Risk
CRED-07471,CUST-07471,721,On-Time,2,0.33,Medium Risk
CRED-07472,CUST-07472,624,Frequently Late,2,0.52,High Risk
CRED-07473,CUST-07473,701,On-Time,2,0.31,Medium Risk
CRED-07474,CUST-07474,542,Default Risk,10,0.88,Very High Risk
CRED-07475,CUST-07475,709,On-Time,0,0.43,Medium Risk
CRED-07476,CUST-07476,688,Occasional Late,0,0.26,Medium Risk
CRED-07477,CUST-07477,743,On-Time,0,0.21,Medium Risk
CRED-07478,CUST-07478,641,Frequently Late,3,0.64,High Risk
CRED-07479,CUST-07479,755,On-Time,0,0.15,Low Risk
CRED-07480,CUST-07480,790,On-Time,0,0.16,Low Risk
CRED-07481,CUST-07481,675,Occasional Late,0,0.42,Medium Risk
CRED-07482,CUST-07482,655,Occasional Late,3,0.82,High Risk
CRED-07483,CUST-07483,422,Frequently Late,7,0.74,Very High Risk
CRED-07484,CUST-07484,777,On-Time,0,0.08,Low Risk
CRED-07485,CUST-07485,767,On-Time,0,0.11,Low Risk
CRED-07486,CUST-07486,575,Default Risk,6,0.77,Very High Risk
CRED-07487,CUST-07487,728,Occasional Late,0,0.45,Medium Risk
CRED-07488,CUST-07488,671,On-Time,0,0.36,Medium Risk
CRED-07489,CUST-07489,663,Frequently Late,1,0.47,High Risk
CRED-07490,CUST-07490,690,On-Time,0,0.21,Medium Risk
CRED-07491,CUST-07491,787,On-Time,0,0.23,Low Risk
CRED-07492,CUST-07492,699,On-Time,0,0.24,Medium Risk
CRED-07493,CUST-07493,554,Frequently Late,8,0.95,Very High Risk
CRED-07494,CUST-07494,708,On-Time,0,0.4,Medium Risk
CRED-07495,CUST-07495,631,Frequently Late,4,0.79,High Risk
CRED-07496,CUST-07496,664,Occasional Late,3,0.57,High Risk
CRED-07497,CUST-07497,744,On-Time,1,0.22,Medium Risk
CRED-07498,CUST-07498,560,Frequently Late,9,0.86,Very High Risk
CRED-07499,CUST-07499,696,On-Time,1,0.39,Medium Risk
CRED-07500,CUST-07500,693,On-Time,1,0.37,Medium Risk
CRED-07501,CUST-07501,722,On-Time,0,0.27,Medium Risk
CRED-07502,CUST-07502,573,Frequently Late,6,0.83,Very High Risk
CRED-07503,CUST-07503,612,Occasional Late,4,0.56,High Risk
CRED-07504,CUST-07504,741,Occasional Late,1,0.25,Medium Risk
CRED-07505,CUST-07505,664,Occasional Late,4,0.72,High Risk
CRED-07506,CUST-07506,720,On-Time,0,0.42,Medium Risk
CRED-07507,CUST-07507,721,Occasional Late,0,0.23,Medium Risk
CRED-07508,CUST-07508,736,Occasional Late,0,0.4,Medium Risk
CRED-07509,CUST-07509,697,Occasional Late,0,0.23,Medium Risk
CRED-07510,CUST-07510,537,Frequently Late,4,0.95,Very High Risk
CRED-07511,CUST-07511,733,Occasional Late,0,0.32,Medium Risk
CRED-07512,CUST-07512,694,On-Time,0,0.46,Medium Risk
CRED-07513,CUST-07513,545,Default Risk,5,0.94,Very High Risk
CRED-07514,CUST-07514,713,Occasional Late,0,0.32,Medium Risk
CRED-07515,CUST-07515,628,Frequently Late,4,0.75,High Risk
CRED-07516,CUST-07516,746,On-Time,1,0.42,Medium Risk
CRED-07517,CUST-07517,759,On-Time,0,0.09,Low Risk
CRED-07518,CUST-07518,649,Frequently Late,4,0.7,High Risk
CRED-07519,CUST-07519,641,Frequently Late,4,0.58,High Risk
CRED-07520,CUST-07520,649,Frequently Late,2,0.84,High Risk
CRED-07521,CUST-07521,446,Default Risk,5,0.75,Very High Risk
CRED-07522,CUST-07522,705,Occasional Late,1,0.31,Medium Risk
CRED-07523,CUST-07523,732,On-Time,0,0.5,Medium Risk
CRED-07524,CUST-07524,782,On-Time,0,0.09,Low Risk
CRED-07525,CUST-07525,677,Occasional Late,0,0.41,Medium Risk
CRED-07526,CUST-07526,727,Occasional Late,1,0.25,Medium Risk
CRED-07527,CUST-07527,696,On-Time,0,0.48,Medium Risk
CRED-07528,CUST-07528,700,On-Time,0,0.39,Medium Risk
CRED-07529,CUST-07529,729,On-Time,2,0.22,Medium Risk
CRED-07530,CUST-07530,627,Occasional Late,2,0.66,High Risk
CRED-07531,CUST-07531,738,On-Time,0,0.28,Medium Risk
CRED-07532,CUST-07532,706,Occasional Late,0,0.25,Medium Risk
CRED-07533,CUST-07533,710,On-Time,0,0.21,Medium Risk
CRED-07534,CUST-07534,599,Occasional Late,1,0.83,High Risk
CRED-07535,CUST-07535,524,Frequently Late,7,0.91,Very High Risk
CRED-07536,CUST-07536,688,On-Time,0,0.39,Medium Risk
CRED-07537,CUST-07537,661,Occasional Late,1,0.83,High Risk
CRED-07538,CUST-07538,593,Frequently Late,4,0.75,High Risk
CRED-07539,CUST-07539,674,On-Time,0,0.23,Medium Risk
CRED-07540,CUST-07540,726,On-Time,0,0.5,Medium Risk
CRED-07541,CUST-07541,748,On-Time,0,0.48,Medium Risk
CRED-07542,CUST-07542,714,On-Time,0,0.26,Medium Risk
CRED-07543,CUST-07543,720,Occasional Late,0,0.31,Medium Risk
CRED-07544,CUST-07544,733,Occasional Late,0,0.3,Medium Risk
CRED-07545,CUST-07545,777,On-Time,0,0.21,Low Risk
CRED-07546,CUST-07546,715,On-Time,0,0.35,Medium Risk
CRED-07547,CUST-07547,519,Frequently Late,8,0.87,Very High Risk
CRED-07548,CUST-07548,510,Default Risk,8,0.76,Very High Risk
CRED-07549,CUST-07549,601,Frequently Late,3,0.61,High Risk
CRED-07550,CUST-07550,696,On-Time,0,0.2,Medium Risk
CRED-07551,CUST-07551,698,Occasional Late,1,0.3,Medium Risk
CRED-07552,CUST-07552,357,Default Risk,4,0.78,Very High Risk
CRED-07553,CUST-07553,676,On-Time,0,0.25,Medium Risk
CRED-07554,CUST-07554,741,On-Time,2,0.37,Medium Risk
CRED-07555,CUST-07555,743,On-Time,0,0.29,Medium Risk
CRED-07556,CUST-07556,706,On-Time,1,0.27,Medium Risk
CRED-07557,CUST-07557,758,On-Time,0,0.13,Low Risk
CRED-07558,CUST-07558,753,On-Time,0,0.2,Low Risk
CRED-07559,CUST-07559,715,Occasional Late,0,0.37,Medium Risk
CRED-07560,CUST-07560,717,On-Time,0,0.39,Medium Risk
CRED-07561,CUST-07561,684,On-Time,0,0.21,Medium Risk
CRED-07562,CUST-07562,744,Occasional Late,2,0.41,Medium Risk
CRED-07563,CUST-07563,804,On-Time,0,0.19,Low Risk
CRED-07564,CUST-07564,528,Default Risk,11,0.82,Very High Risk
CRED-07565,CUST-07565,638,Frequently Late,1,0.65,High Risk
CRED-07566,CUST-07566,650,Frequently Late,3,0.84,High Risk
CRED-07567,CUST-07567,710,On-Time,0,0.4,Medium Risk
CRED-07568,CUST-07568,726,Occasional Late,0,0.5,Medium Risk
CRED-07569,CUST-07569,670,On-Time,0,0.38,Medium Risk
CRED-07570,CUST-07570,583,Frequently Late,4,0.72,High Risk
CRED-07571,CUST-07571,680,Occasional Late,0,0.24,Medium Risk
CRED-07572,CUST-07572,615,Frequently Late,4,0.78,High Risk
CRED-07573,CUST-07573,691,Occasional Late,0,0.25,Medium Risk
CRED-07574,CUST-07574,791,On-Time,0,0.17,Low Risk
CRED-07575,CUST-07575,674,On-Time,0,0.3,Medium Risk
CRED-07576,CUST-07576,779,On-Time,1,0.16,Low Risk
CRED-07577,CUST-07577,680,On-Time,0,0.31,Medium Risk
CRED-07578,CUST-07578,696,On-Time,0,0.36,Medium Risk
CRED-07579,CUST-07579,696,Occasional Late,2,0.23,Medium Risk
CRED-07580,CUST-07580,773,On-Time,0,0.17,Low Risk
CRED-07581,CUST-07581,508,Default Risk,9,0.76,Very High Risk
CRED-07582,CUST-07582,660,Frequently Late,2,0.66,High Risk
CRED-07583,CUST-07583,544,Default Risk,7,0.74,Very High Risk
CRED-07584,CUST-07584,720,On-Time,0,0.28,Medium Risk
CRED-07585,CUST-07585,772,On-Time,0,0.11,Low Risk
CRED-07586,CUST-07586,626,Frequently Late,4,0.59,High Risk
CRED-07587,CUST-07587,673,Occasional Late,0,0.27,Medium Risk
CRED-07588,CUST-07588,679,Occasional Late,0,0.42,Medium Risk
CRED-07589,CUST-07589,628,Frequently Late,1,0.81,High Risk
CRED-07590,CUST-07590,658,Frequently Late,1,0.74,High Risk
CRED-07591,CUST-07591,704,On-Time,0,0.41,Medium Risk
CRED-07592,CUST-07592,629,Frequently Late,1,0.58,High Risk
CRED-07593,CUST-07593,631,Occasional Late,2,0.71,High Risk
CRED-07594,CUST-07594,695,Occasional Late,0,0.46,Medium Risk
CRED-07595,CUST-07595,672,Occasional Late,0,0.4,Medium Risk
CRED-07596,CUST-07596,739,Occasional Late,2,0.5,Medium Risk
CRED-07597,CUST-07597,771,On-Time,0,0.21,Low Risk
CRED-07598,CUST-07598,727,On-Time,0,0.42,Medium Risk
CRED-07599,CUST-07599,442,Default Risk,5,0.85,Very High Risk
CRED-07600,CUST-07600,606,Occasional Late,4,0.59,High Risk
CRED-07601,CUST-07601,712,On-Time,1,0.24,Medium Risk
CRED-07602,CUST-07602,747,On-Time,0,0.28,Medium Risk
CRED-07603,CUST-07603,738,On-Time,2,0.47,Medium Risk
CRED-07604,CUST-07604,770,On-Time,0,0.13,Low Risk
CRED-07605,CUST-07605,588,Occasional Late,4,0.73,High Risk
CRED-07606,CUST-07606,635,Frequently Late,2,0.76,High Risk
CRED-07607,CUST-07607,492,Default Risk,8,0.93,Very High Risk
CRED-07608,CUST-07608,645,Occasional Late,2,0.81,High Risk
CRED-07609,CUST-07609,786,On-Time,0,0.12,Low Risk
CRED-07610,CUST-07610,753,On-Time,0,0.13,Low Risk
CRED-07611,CUST-07611,754,On-Time,0,0.15,Low Risk
CRED-07612,CUST-07612,763,On-Time,0,0.11,Low Risk
CRED-07613,CUST-07613,747,On-Time,1,0.29,Medium Risk
CRED-07614,CUST-07614,735,Occasional Late,0,0.47,Medium Risk
CRED-07615,CUST-07615,685,Occasional Late,0,0.35,Medium Risk
CRED-07616,CUST-07616,714,On-Time,0,0.35,Medium Risk
CRED-07617,CUST-07617,728,On-Time,0,0.47,Medium Risk
CRED-07618,CUST-07618,753,On-Time,0,0.16,Low Risk
CRED-07619,CUST-07619,682,On-Time,0,0.45,Medium Risk
CRED-07620,CUST-07620,692,On-Time,0,0.33,Medium Risk
CRED-07621,CUST-07621,733,On-Time,0,0.29,Medium Risk
CRED-07622,CUST-07622,766,On-Time,0,0.23,Low Risk
CRED-07623,CUST-07623,607,Frequently Late,1,0.84,High Risk
CRED-07624,CUST-07624,640,Occasional Late,1,0.5,High Risk
CRED-07625,CUST-07625,681,On-Time,0,0.21,Medium Risk
CRED-07626,CUST-07626,774,On-Time,0,0.2,Low Risk
CRED-07627,CUST-07627,561,Frequently Late,11,0.98,Very High Risk
CRED-07628,CUST-07628,654,Occasional Late,2,0.66,High Risk
CRED-07629,CUST-07629,710,Occasional Late,0,0.33,Medium Risk
CRED-07630,CUST-07630,661,Frequently Late,4,0.59,High Risk
CRED-07631,CUST-07631,745,On-Time,0,0.49,Medium Risk
CRED-07632,CUST-07632,752,On-Time,0,0.1,Low Risk
CRED-07633,CUST-07633,802,On-Time,0,0.19,Low Risk
CRED-07634,CUST-07634,591,Occasional Late,1,0.6,High Risk
CRED-07635,CUST-07635,715,On-Time,0,0.46,Medium Risk
CRED-07636,CUST-07636,736,On-Time,2,0.48,Medium Risk
CRED-07637,CUST-07637,739,Occasional Late,1,0.31,Medium Risk
CRED-07638,CUST-07638,659,Frequently Late,2,0.67,High Risk
CRED-07639,CUST-07639,647,Frequently Late,3,0.56,High Risk
CRED-07640,CUST-07640,725,On-Time,0,0.45,Medium Risk
CRED-07641,CUST-07641,653,Frequently Late,1,0.6,High Risk
CRED-07642,CUST-07642,728,On-Time,0,0.44,Medium Risk
CRED-07643,CUST-07643,755,On-Time,0,0.16,Low Risk
CRED-07644,CUST-07644,680,On-Time,0,0.24,Medium Risk
CRED-07645,CUST-07645,765,On-Time,0,0.14,Low Risk
CRED-07646,CUST-07646,750,On-Time,0,0.08,Low Risk
CRED-07647,CUST-07647,749,Occasional Late,2,0.48,Medium Risk
CRED-07648,CUST-07648,550,Default Risk,10,0.94,Very High Risk
CRED-07649,CUST-07649,628,Frequently Late,2,0.73,High Risk
CRED-07650,CUST-07650,745,On-Time,0,0.41,Medium Risk
CRED-07651,CUST-07651,758,On-Time,0,0.23,Low Risk
CRED-07652,CUST-07652,724,On-Time,2,0.39,Medium Risk
CRED-07653,CUST-07653,843,On-Time,0,0.09,Low Risk
CRED-07654,CUST-07654,716,On-Time,1,0.28,Medium Risk
CRED-07655,CUST-07655,597,Occasional Late,2,0.78,High Risk
CRED-07656,CUST-07656,659,Occasional Late,2,0.56,High Risk
CRED-07657,CUST-07657,741,On-Time,0,0.48,Medium Risk
CRED-07658,CUST-07658,713,Occasional Late,0,0.27,Medium Risk
CRED-07659,CUST-07659,791,On-Time,0,0.24,Low Risk
CRED-07660,CUST-07660,556,Default Risk,10,0.88,Very High Risk
CRED-07661,CUST-07661,680,On-Time,0,0.28,Medium Risk
CRED-07662,CUST-07662,675,On-Time,0,0.36,Medium Risk
CRED-07663,CUST-07663,612,Frequently Late,4,0.75,High Risk
CRED-07664,CUST-07664,649,Frequently Late,3,0.69,High Risk
CRED-07665,CUST-07665,692,On-Time,0,0.24,Medium Risk
CRED-07666,CUST-07666,672,Occasional Late,2,0.35,Medium Risk
CRED-07667,CUST-07667,780,On-Time,0,0.05,Low Risk
CRED-07668,CUST-07668,734,On-Time,0,0.22,Medium Risk
CRED-07669,CUST-07669,655,Occasional Late,1,0.49,High Risk
CRED-07670,CUST-07670,513,Default Risk,5,0.82,Very High Risk
CRED-07671,CUST-07671,769,On-Time,0,0.17,Low Risk
CRED-07672,CUST-07672,581,Frequently Late,2,0.71,High Risk
CRED-07673,CUST-07673,674,On-Time,1,0.45,Medium Risk
CRED-07674,CUST-07674,591,Occasional Late,2,0.76,High Risk
CRED-07675,CUST-07675,626,Frequently Late,2,0.82,High Risk
CRED-07676,CUST-07676,645,Frequently Late,1,0.61,High Risk
CRED-07677,CUST-07677,673,On-Time,0,0.3,Medium Risk
CRED-07678,CUST-07678,546,Default Risk,6,0.75,Very High Risk
CRED-07679,CUST-07679,747,Occasional Late,1,0.47,Medium Risk
CRED-07680,CUST-07680,702,On-Time,2,0.35,Medium Risk
CRED-07681,CUST-07681,603,Occasional Late,4,0.58,High Risk
CRED-07682,CUST-07682,747,On-Time,2,0.35,Medium Risk
CRED-07683,CUST-07683,684,On-Time,1,0.39,Medium Risk
CRED-07684,CUST-07684,724,Occasional Late,2,0.4,Medium Risk
CRED-07685,CUST-07685,716,On-Time,1,0.27,Medium Risk
CRED-07686,CUST-07686,488,Frequently Late,7,0.8,Very High Risk
CRED-07687,CUST-07687,763,On-Time,0,0.15,Low Risk
CRED-07688,CUST-07688,805,On-Time,0,0.1,Low Risk
CRED-07689,CUST-07689,633,Frequently Late,2,0.84,High Risk
CRED-07690,CUST-07690,684,Occasional Late,0,0.37,Medium Risk
CRED-07691,CUST-07691,732,Occasional Late,1,0.23,Medium Risk
