customer_id,age,gender,education,employment_status,marital_status,city_tier,occupation,customer_since
CUST-09195,57,Male,High School,Employed,Married,Tier 3,Software/Tech,2022-11-06
CUST-09196,40,Female,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2019-02-12
CUST-09197,46,Male,Associate,Employed,Single,Tier 2,Education,2020-10-25
CUST-09198,48,Female,High School,Employed,Single,Tier 2,Management/Executive,2021-05-25
CUST-09199,24,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2018-08-31
CUST-09200,57,Female,Bachelor'S,Self-Employed,Widowed,Tier 1,Software/Tech,2021-01-04
CUST-09201,50,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2020-08-21
CUST-09202,38,Male,High School,Employed,Divorced,Tier 1,Healthcare,2024-01-21
CUST-09203,19,Female,Bachelor'S,Employed,Divorced,Tier 3,Education,2020-08-18
CUST-09204,35,Male,High School,Employed,Married,Tier 3,Finance/Banking,2019-02-23
CUST-09205,64,Female,Master'S,Employed,Married,Tier 3,Software/Tech,2021-06-21
CUST-09206,50,Female,Associate,Employed,Married,Tier 3,Management/Executive,2024-12-06
CUST-09207,54,Female,High School,Self-Employed,Married,Tier 2,Healthcare,2024-04-03
CUST-09208,51,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2022-06-07
CUST-09209,37,Male,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2020-06-20
CUST-09210,52,Female,Associate,Employed,Single,Tier 3,Management/Executive,2024-12-18
CUST-09211,68,Male,Bachelor'S,Retired,Divorced,Tier 2,Retired,2023-10-24
CUST-09212,67,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2019-03-12
CUST-09213,71,Male,Bachelor'S,Employed,Married,Tier 1,Education,2019-12-07
CUST-09214,35,Female,Associate,Employed,Married,Tier 3,Finance/Banking,2019-10-16
CUST-09215,63,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2018-02-09
CUST-09216,41,Female,Bachelor'S,Employed,Divorced,Tier 2,Education,2022-11-10
CUST-09217,25,Female,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2022-11-23
CUST-09218,47,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2022-06-30
CUST-09219,61,Female,Bachelor'S,Employed,Married,Tier 2,Education,2023-10-27
CUST-09220,70,Male,Bachelor'S,Retired,Widowed,Tier 3,Retired,2024-04-04
CUST-09221,27,Female,Associate,Employed,Married,Tier 2,Software/Tech,2024-10-01
CUST-09222,40,Female,High School,Employed,Married,Tier 3,Finance/Banking,2023-09-02
CUST-09223,69,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2022-11-28
CUST-09224,66,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2022-04-29
CUST-09225,28,Male,High School,Employed,Married,Tier 1,Healthcare,2023-03-16
CUST-09226,19,Female,Master'S,Student,Single,Tier 2,Student,2021-04-13
CUST-09227,75,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2022-04-13
CUST-09228,43,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2024-12-04
CUST-09229,53,Female,High School,Employed,Divorced,Tier 2,Education,2021-02-24
CUST-09230,50,Female,Associate,Unemployed,Divorced,Tier 2,Unemployed,2019-04-25
CUST-09231,64,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2022-06-11
CUST-09232,30,Male,High School,Employed,Married,Tier 2,Finance/Banking,2023-03-06
CUST-09233,57,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2020-11-17
CUST-09234,42,Female,Doctorate,Employed,Married,Tier 2,Finance/Banking,2024-11-05
CUST-09235,21,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2023-06-23
CUST-09236,59,Female,Bachelor'S,Employed,Single,Tier 1,Other,2024-02-06
CUST-09237,36,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2023-05-22
CUST-09238,35,Female,High School,Unemployed,Married,Tier 2,Unemployed,2022-09-20
CUST-09239,54,Female,Doctorate,Self-Employed,Single,Tier 1,Healthcare,2024-02-11
CUST-09240,47,Male,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2022-09-29
CUST-09241,36,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2020-09-18
CUST-09242,75,Female,High School,Employed,Married,Tier 3,Retail/Hospitality,2021-12-12
CUST-09243,40,Female,High School,Employed,Married,Tier 2,Retail/Hospitality,2019-07-16
CUST-09244,71,Non-Binary,High School,Employed,Married,Tier 1,Retail/Hospitality,2021-02-26
CUST-09245,33,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2023-04-06
CUST-09246,18,Female,High School,Self-Employed,Single,Tier 2,Software/Tech,2019-04-03
CUST-09247,29,Female,Bachelor'S,Employed,Single,Tier 3,Software/Tech,2018-01-13
CUST-09248,41,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2024-09-19
CUST-09249,51,Female,High School,Employed,Divorced,Tier 1,Other,2019-10-09
CUST-09250,70,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2022-08-23
CUST-09251,74,Male,High School,Retired,Divorced,Tier 1,Retired,2019-12-07
CUST-09252,25,Male,Master'S,Self-Employed,Widowed,Tier 1,Software/Tech,2023-01-09
CUST-09253,35,Male,Associate,Employed,Divorced,Tier 2,Software/Tech,2018-08-27
CUST-09254,74,Female,Associate,Retired,Widowed,Tier 1,Retired,2024-01-22
CUST-09255,65,Female,High School,Self-Employed,Married,Tier 1,Management/Executive,2023-01-15
CUST-09256,22,Male,Doctorate,Self-Employed,Divorced,Tier 2,Software/Tech,2024-06-08
CUST-09257,43,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2024-08-21
CUST-09258,47,Male,Bachelor'S,Self-Employed,Single,Tier 1,Healthcare,2024-03-02
CUST-09259,71,Female,High School,Retired,Widowed,Tier 1,Retired,2022-09-24
CUST-09260,30,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Healthcare,2021-12-08
CUST-09261,36,Female,Associate,Employed,Divorced,Tier 2,Software/Tech,2020-05-25
CUST-09262,46,Female,Doctorate,Employed,Married,Tier 3,Education,2018-02-23
CUST-09263,20,Female,Doctorate,Student,Single,Tier 2,Student,2024-05-22
CUST-09264,43,Male,Bachelor'S,Employed,Married,Tier 2,Other,2018-10-28
CUST-09265,57,Female,Doctorate,Employed,Married,Tier 3,Retail/Hospitality,2019-04-25
CUST-09266,75,Female,High School,Employed,Married,Tier 1,Software/Tech,2024-09-25
CUST-09267,75,Female,Associate,Retired,Single,Tier 1,Retired,2023-05-05
CUST-09268,29,Female,Associate,Employed,Widowed,Tier 2,Education,2022-10-21
CUST-09269,19,Female,High School,Student,Married,Tier 2,Student,2021-05-27
CUST-09270,28,Female,Doctorate,Employed,Single,Tier 2,Trades/Manufacturing,2023-09-02
CUST-09271,61,Female,High School,Employed,Single,Tier 3,Other,2022-12-01
CUST-09272,45,Non-Binary,Master'S,Employed,Married,Tier 2,Education,2018-11-24
CUST-09273,35,Female,Bachelor'S,Self-Employed,Widowed,Tier 2,Management/Executive,2019-03-17
CUST-09274,30,Male,Associate,Employed,Married,Tier 3,Software/Tech,2023-06-26
CUST-09275,54,Male,High School,Employed,Single,Tier 3,Retail/Hospitality,2022-12-15
CUST-09276,39,Female,High School,Employed,Divorced,Tier 1,Education,2020-06-05
CUST-09277,29,Male,High School,Employed,Widowed,Tier 2,Finance/Banking,2024-10-02
CUST-09278,19,Male,Bachelor'S,Student,Married,Tier 2,Student,2022-05-30
CUST-09279,54,Male,Bachelor'S,Self-Employed,Married,Tier 1,Trades/Manufacturing,2020-07-21
CUST-09280,24,Female,Bachelor'S,Employed,Single,Tier 3,Education,2018-07-23
CUST-09281,43,Female,Bachelor'S,Employed,Single,Tier 2,Education,2021-07-19
CUST-09282,43,Male,Associate,Employed,Divorced,Tier 1,Retail/Hospitality,2022-12-09
CUST-09283,41,Male,High School,Employed,Single,Tier 2,Healthcare,2024-06-22
CUST-09284,29,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2021-08-31
CUST-09285,33,Male,Associate,Employed,Married,Tier 2,Other,2018-03-13
CUST-09286,40,Male,Associate,Employed,Married,Tier 2,Finance/Banking,2023-10-14
CUST-09287,57,Female,Bachelor'S,Employed,Divorced,Tier 3,Finance/Banking,2024-07-01
CUST-09288,26,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2023-10-20
CUST-09289,49,Male,Master'S,Employed,Married,Tier 3,Retail/Hospitality,2018-02-12
CUST-09290,32,Female,High School,Self-Employed,Married,Tier 2,Software/Tech,2024-06-26
CUST-09291,54,Male,Bachelor'S,Employed,Divorced,Tier 3,Management/Executive,2023-09-18
CUST-09292,30,Female,High School,Employed,Married,Tier 1,Other,2022-12-31
CUST-09293,22,Male,Doctorate,Employed,Single,Tier 2,Finance/Banking,2018-06-11
CUST-09294,28,Male,High School,Employed,Married,Tier 2,Software/Tech,2019-03-20
CUST-09295,27,Female,High School,Employed,Married,Tier 1,Software/Tech,2022-04-09
CUST-09296,69,Female,Master'S,Retired,Single,Tier 2,Retired,2022-07-02
CUST-09297,30,Male,Doctorate,Self-Employed,Single,Tier 3,Healthcare,2024-01-10
CUST-09298,58,Male,Bachelor'S,Employed,Single,Tier 1,Other,2024-07-26
CUST-09299,70,Female,High School,Retired,Single,Tier 2,Retired,2021-11-21
CUST-09300,63,Female,Bachelor'S,Employed,Married,Tier 3,Trades/Manufacturing,2023-06-27
CUST-09301,67,Male,Master'S,Retired,Married,Tier 2,Retired,2018-04-03
CUST-09302,32,Female,Bachelor'S,Self-Employed,Married,Tier 1,Education,2020-03-09
CUST-09303,59,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2021-12-02
CUST-09304,73,Female,High School,Retired,Widowed,Tier 2,Retired,2019-03-05
CUST-09305,24,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2019-11-05
CUST-09306,57,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2024-10-26
CUST-09307,45,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-12-21
CUST-09308,49,Male,Associate,Employed,Married,Tier 2,Software/Tech,2024-07-30
CUST-09309,52,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2022-03-29
CUST-09310,32,Male,Doctorate,Employed,Married,Tier 3,Software/Tech,2018-09-07
CUST-09311,65,Male,Associate,Retired,Married,Tier 2,Retired,2018-06-17
CUST-09312,53,Male,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2023-06-18
CUST-09313,38,Female,High School,Employed,Single,Tier 2,Management/Executive,2021-03-10
CUST-09314,23,Male,High School,Employed,Single,Tier 2,Software/Tech,2019-09-10
CUST-09315,18,Female,Bachelor'S,Student,Widowed,Tier 2,Student,2022-01-09
CUST-09316,21,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2024-06-14
CUST-09317,28,Male,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2018-08-25
CUST-09318,61,Female,High School,Self-Employed,Single,Tier 1,Finance/Banking,2024-06-05
CUST-09319,43,Female,High School,Employed,Married,Tier 2,Other,2019-03-28
CUST-09320,54,Male,Master'S,Employed,Married,Tier 2,Education,2020-09-08
CUST-09321,40,Male,Associate,Self-Employed,Single,Tier 2,Education,2024-10-28
CUST-09322,46,Female,Master'S,Employed,Married,Tier 2,Management/Executive,2022-01-01
CUST-09323,38,Female,Associate,Employed,Married,Tier 2,Finance/Banking,2024-02-03
CUST-09324,65,Non-Binary,Master'S,Retired,Widowed,Tier 2,Retired,2020-11-07
CUST-09325,62,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2024-10-23
CUST-09326,62,Male,High School,Employed,Married,Tier 1,Healthcare,2024-10-17
CUST-09327,66,Female,Bachelor'S,Retired,Divorced,Tier 3,Retired,2023-03-04
CUST-09328,44,Female,High School,Unemployed,Married,Tier 1,Unemployed,2023-08-02
CUST-09329,56,Female,High School,Employed,Single,Tier 2,Healthcare,2020-01-17
CUST-09330,57,Female,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2024-02-23
CUST-09331,30,Female,Bachelor'S,Employed,Widowed,Tier 3,Trades/Manufacturing,2021-11-08
CUST-09332,40,Female,Associate,Employed,Single,Tier 3,Finance/Banking,2020-11-05
CUST-09333,33,Male,Bachelor'S,Employed,Widowed,Tier 3,Education,2023-06-01
CUST-09334,47,Female,High School,Employed,Single,Tier 2,Retail/Hospitality,2022-10-24
CUST-09335,21,Male,High School,Student,Divorced,Tier 1,Student,2018-10-01
CUST-09336,57,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2022-11-19
CUST-09337,33,Male,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2024-03-16
CUST-09338,48,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2019-06-07
CUST-09339,70,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2023-06-20
CUST-09340,59,Female,Master'S,Employed,Single,Tier 1,Education,2023-09-04
CUST-09341,42,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2020-03-11
CUST-09342,61,Female,High School,Employed,Married,Tier 1,Education,2023-01-01
CUST-09343,29,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-08-04
CUST-09344,43,Male,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2021-06-26
CUST-09345,54,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2021-12-23
CUST-09346,65,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2019-11-24
CUST-09347,50,Male,Associate,Self-Employed,Married,Tier 2,Retail/Hospitality,2022-01-24
CUST-09348,45,Female,High School,Employed,Single,Tier 1,Other,2021-04-27
CUST-09349,26,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2024-01-19
CUST-09350,29,Non-Binary,High School,Employed,Single,Tier 1,Healthcare,2019-03-30
CUST-09351,22,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2023-02-17
CUST-09352,71,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2018-12-28
CUST-09353,69,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2021-08-25
CUST-09354,71,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2022-04-07
CUST-09355,45,Male,High School,Employed,Married,Tier 2,Healthcare,2019-05-20
CUST-09356,73,Female,Doctorate,Retired,Married,Tier 1,Retired,2020-08-09
CUST-09357,52,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2018-09-25
CUST-09358,22,Female,Bachelor'S,Self-Employed,Single,Tier 2,Trades/Manufacturing,2024-01-09
CUST-09359,51,Male,High School,Employed,Married,Tier 3,Finance/Banking,2022-07-23
CUST-09360,63,Female,High School,Employed,Single,Tier 3,Finance/Banking,2023-03-11
CUST-09361,51,Female,Bachelor'S,Self-Employed,Married,Tier 1,Education,2023-08-04
CUST-09362,30,Male,Associate,Employed,Single,Tier 3,Trades/Manufacturing,2022-08-19
CUST-09363,56,Non-Binary,High School,Employed,Married,Tier 2,Education,2020-08-26
CUST-09364,59,Non-Binary,Associate,Employed,Single,Tier 2,Healthcare,2020-08-12
CUST-09365,62,Female,Bachelor'S,Employed,Single,Tier 3,Education,2018-04-25
CUST-09366,65,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2021-10-21
CUST-09367,75,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2018-11-27
CUST-09368,31,Female,Master'S,Employed,Married,Tier 1,Management/Executive,2019-06-30
CUST-09369,28,Female,High School,Employed,Married,Tier 3,Software/Tech,2018-05-28
CUST-09370,59,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2019-10-21
CUST-09371,55,Male,High School,Employed,Single,Tier 1,Software/Tech,2022-07-06
CUST-09372,21,Female,Bachelor'S,Student,Married,Tier 2,Student,2019-01-11
CUST-09373,70,Female,Bachelor'S,Retired,Divorced,Tier 1,Retired,2019-09-22
CUST-09374,50,Male,High School,Employed,Married,Tier 3,Trades/Manufacturing,2022-10-28
CUST-09375,24,Female,Associate,Employed,Married,Tier 3,Education,2020-12-18
CUST-09376,73,Female,Master'S,Retired,Married,Tier 2,Retired,2021-05-09
CUST-09377,58,Female,High School,Employed,Single,Tier 3,Trades/Manufacturing,2020-04-30
CUST-09378,25,Male,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2019-11-09
CUST-09379,54,Female,Master'S,Employed,Single,Tier 1,Healthcare,2023-04-29
CUST-09380,68,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2023-07-10
CUST-09381,27,Female,Bachelor'S,Employed,Widowed,Tier 1,Finance/Banking,2021-08-15
CUST-09382,60,Female,Master'S,Self-Employed,Single,Tier 1,Finance/Banking,2018-12-24
CUST-09383,74,Female,High School,Retired,Single,Tier 2,Retired,2019-09-13
CUST-09384,32,Male,High School,Employed,Married,Tier 2,Healthcare,2019-06-10
CUST-09385,55,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2019-10-27
CUST-09386,32,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2022-09-17
CUST-09387,22,Male,High School,Employed,Married,Tier 1,Finance/Banking,2021-02-22
CUST-09388,46,Female,Associate,Employed,Single,Tier 2,Healthcare,2024-12-01
CUST-09389,36,Female,Associate,Employed,Married,Tier 2,Other,2020-09-13
CUST-09390,71,Female,Master'S,Retired,Married,Tier 3,Retired,2024-01-11
CUST-09391,68,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2023-04-18
CUST-09392,27,Male,Master'S,Employed,Single,Tier 3,Software/Tech,2018-07-13
CUST-09393,29,Female,Doctorate,Employed,Married,Tier 1,Software/Tech,2018-03-05
CUST-09394,71,Male,Bachelor'S,Retired,Widowed,Tier 2,Retired,2023-04-30
CUST-09395,21,Male,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2024-09-17
CUST-09396,48,Female,Associate,Employed,Single,Tier 2,Software/Tech,2018-04-15
CUST-09397,35,Male,High School,Employed,Single,Tier 1,Education,2021-04-26
CUST-09398,33,Female,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2019-10-05
CUST-09399,57,Female,Associate,Employed,Married,Tier 1,Other,2021-06-23
CUST-09400,53,Female,Associate,Employed,Married,Tier 1,Software/Tech,2020-07-11
CUST-09401,42,Female,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2018-04-03
CUST-09402,40,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2022-03-03
CUST-09403,29,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2018-03-15
CUST-09404,51,Female,Associate,Employed,Single,Tier 2,Retail/Hospitality,2019-01-10
CUST-09405,53,Male,High School,Employed,Single,Tier 1,Education,2020-01-16
CUST-09406,54,Non-Binary,Bachelor'S,Employed,Married,Tier 1,Healthcare,2021-01-31
CUST-09407,20,Female,Doctorate,Unemployed,Married,Tier 2,Unemployed,2022-08-17
CUST-09408,26,Male,Master'S,Self-Employed,Married,Tier 2,Software/Tech,2023-04-27
CUST-09409,70,Female,High School,Retired,Married,Tier 2,Retired,2019-05-13
CUST-09410,35,Male,Associate,Employed,Married,Tier 3,Education,2020-09-17
CUST-09411,60,Male,Master'S,Employed,Widowed,Tier 1,Other,2019-01-22
CUST-09412,52,Female,High School,Employed,Married,Tier 3,Trades/Manufacturing,2024-02-07
CUST-09413,74,Female,Associate,Retired,Married,Tier 3,Retired,2022-05-16
CUST-09414,72,Female,Associate,Employed,Divorced,Tier 3,Finance/Banking,2020-04-13
CUST-09415,51,Male,Bachelor'S,Self-Employed,Widowed,Tier 2,Retail/Hospitality,2021-07-03
CUST-09416,58,Male,Bachelor'S,Employed,Single,Tier 3,Management/Executive,2023-05-21
CUST-09417,31,Male,High School,Employed,Divorced,Tier 3,Other,2020-03-09
CUST-09418,21,Male,Bachelor'S,Student,Single,Tier 2,Student,2024-06-19
CUST-09419,46,Male,High School,Employed,Single,Tier 3,Healthcare,2021-07-18
CUST-09420,58,Female,Bachelor'S,Employed,Single,Tier 3,Education,2021-11-18
CUST-09421,62,Female,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2018-04-17
CUST-09422,67,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2023-02-21
CUST-09423,32,Male,High School,Employed,Married,Tier 2,Trades/Manufacturing,2024-12-26
CUST-09424,45,Female,Bachelor'S,Employed,Divorced,Tier 1,Retail/Hospitality,2020-01-26
CUST-09425,59,Female,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2023-11-16
CUST-09426,33,Female,Bachelor'S,Employed,Married,Tier 2,Other,2021-08-14
CUST-09427,29,Male,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2023-11-22
CUST-09428,69,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-02-11
CUST-09429,22,Female,High School,Employed,Married,Tier 2,Software/Tech,2019-06-10
CUST-09430,51,Female,High School,Employed,Married,Tier 2,Healthcare,2018-03-25
CUST-09431,59,Female,High School,Employed,Married,Tier 2,Education,2023-11-17
CUST-09432,18,Female,Bachelor'S,Self-Employed,Divorced,Tier 2,Finance/Banking,2020-09-12
CUST-09433,56,Male,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2019-06-12
CUST-09434,49,Male,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2018-07-27
CUST-09435,43,Female,Bachelor'S,Employed,Single,Tier 2,Education,2019-11-13
CUST-09436,34,Male,Master'S,Employed,Divorced,Tier 3,Software/Tech,2022-01-25
CUST-09437,65,Female,Associate,Unemployed,Married,Tier 1,Unemployed,2021-10-26
CUST-09438,44,Male,Associate,Employed,Married,Tier 1,Software/Tech,2020-12-07
CUST-09439,41,Male,Master'S,Self-Employed,Single,Tier 1,Education,2022-07-01
CUST-09440,52,Male,High School,Employed,Divorced,Tier 1,Education,2022-05-08
CUST-09441,63,Male,Bachelor'S,Employed,Married,Tier 2,Other,2021-02-27
CUST-09442,59,Male,High School,Self-Employed,Married,Tier 1,Healthcare,2024-04-27
CUST-09443,71,Female,Master'S,Retired,Single,Tier 1,Retired,2018-08-21
CUST-09444,56,Female,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2020-01-02
CUST-09445,43,Male,High School,Employed,Single,Tier 2,Software/Tech,2021-06-13
CUST-09446,66,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2023-12-18
CUST-09447,55,Non-Binary,High School,Employed,Single,Tier 1,Management/Executive,2021-01-25
CUST-09448,40,Male,Master'S,Self-Employed,Single,Tier 3,Healthcare,2020-07-27
CUST-09449,39,Male,Associate,Employed,Single,Tier 1,Finance/Banking,2023-05-02
