debt_id,customer_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio
DEBT-07074,CUST-07074,0.0,0.0,0.0,26973.22,414690.46,441663.68,0.8476
DEBT-07075,CUST-07075,0.0,1264.5,0.0,0.0,249336.8,250601.3,0.2547
DEBT-07076,CUST-07076,1854.15,0.0,18483.77,0.0,295400.69,315738.61,0.6219
DEBT-07077,CUST-07077,2288.11,0.0,0.0,10493.36,0.0,12781.47,0.0435
DEBT-07078,CUST-07078,2310.94,0.0,0.0,20105.49,0.0,22416.43,0.0474
DEBT-07079,CUST-07079,0.0,0.0,7871.48,25349.33,0.0,33220.81,0.0895
DEBT-07080,CUST-07080,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07081,CUST-07081,5314.03,0.0,0.0,21867.14,0.0,27181.17,0.1084
DEBT-07082,CUST-07082,0.0,22769.52,0.0,34606.36,172710.21,230086.09,0.4887
DEBT-07083,CUST-07083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07084,CUST-07084,2723.46,0.0,0.0,0.0,0.0,2723.46,0.0041
DEBT-07085,CUST-07085,9032.81,0.0,0.0,26749.77,0.0,35782.58,0.0581
DEBT-07086,CUST-07086,0.0,1132.98,0.0,0.0,0.0,1132.98,0.004
DEBT-07087,CUST-07087,0.0,1993.63,0.0,0.0,0.0,1993.63,0.0047
DEBT-07088,CUST-07088,0.0,0.0,0.0,34777.75,140307.75,175085.5,0.2801
DEBT-07089,CUST-07089,1392.01,0.0,0.0,0.0,0.0,1392.01,0.0029
DEBT-07090,CUST-07090,1307.94,0.0,0.0,0.0,0.0,1307.94,0.0017
DEBT-07091,CUST-07091,13311.46,0.0,0.0,14767.48,121569.09,149648.03,0.2582
DEBT-07092,CUST-07092,0.0,0.0,0.0,0.0,301181.25,301181.25,0.3099
DEBT-07093,CUST-07093,3064.8,0.0,0.0,23871.21,0.0,26936.01,0.0385
DEBT-07094,CUST-07094,10986.28,8689.77,0.0,0.0,0.0,19676.05,0.0351
DEBT-07095,CUST-07095,6463.86,23480.73,0.0,0.0,169374.07,199318.66,0.4618
DEBT-07096,CUST-07096,7420.42,0.0,0.0,0.0,306825.03,314245.45,0.3184
DEBT-07097,CUST-07097,6040.35,0.0,0.0,23227.84,0.0,29268.19,0.0656
DEBT-07098,CUST-07098,0.0,22095.6,0.0,25816.15,0.0,47911.75,0.0857
DEBT-07099,CUST-07099,1767.33,0.0,0.0,27206.86,0.0,28974.19,0.2232
DEBT-07100,CUST-07100,10229.2,0.0,0.0,22973.49,0.0,33202.69,0.04
DEBT-07101,CUST-07101,2194.63,0.0,0.0,0.0,0.0,2194.63,0.0032
DEBT-07102,CUST-07102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07103,CUST-07103,7743.26,2170.69,0.0,0.0,301383.18,311297.13,0.8213
DEBT-07104,CUST-07104,2630.97,0.0,0.0,0.0,0.0,2630.97,0.0056
DEBT-07105,CUST-07105,1944.53,0.0,0.0,0.0,0.0,1944.53,0.0029
DEBT-07106,CUST-07106,5103.64,2455.08,0.0,34470.92,0.0,42029.64,0.1788
DEBT-07107,CUST-07107,4060.46,0.0,0.0,11433.54,235520.29,251014.29,0.6567
DEBT-07108,CUST-07108,0.0,7476.12,0.0,0.0,0.0,7476.12,0.0138
DEBT-07109,CUST-07109,8958.34,0.0,0.0,0.0,0.0,8958.34,0.0178
DEBT-07110,CUST-07110,15475.45,5126.23,0.0,0.0,0.0,20601.68,0.0264
DEBT-07111,CUST-07111,0.0,0.0,0.0,21863.8,288040.64,309904.44,0.8362
DEBT-07112,CUST-07112,0.0,4674.03,0.0,25840.89,0.0,30514.92,0.1325
DEBT-07113,CUST-07113,6605.05,0.0,0.0,0.0,0.0,6605.05,0.0151
DEBT-07114,CUST-07114,15121.63,0.0,29811.13,0.0,0.0,44932.76,0.0592
DEBT-07115,CUST-07115,3338.59,0.0,0.0,0.0,0.0,3338.59,0.0119
DEBT-07116,CUST-07116,3649.11,0.0,0.0,23942.66,0.0,27591.77,0.0935
DEBT-07117,CUST-07117,1396.36,0.0,0.0,0.0,0.0,1396.36,0.003
DEBT-07118,CUST-07118,3777.58,23899.15,39634.66,0.0,0.0,67311.39,0.139
DEBT-07119,CUST-07119,4985.96,0.0,0.0,9542.83,175241.29,189770.08,0.4631
DEBT-07120,CUST-07120,4517.86,18544.47,0.0,0.0,0.0,23062.33,0.0587
DEBT-07121,CUST-07121,9508.92,0.0,0.0,9023.5,0.0,18532.42,0.0206
DEBT-07122,CUST-07122,245.25,0.0,0.0,0.0,0.0,245.25,0.0006
DEBT-07123,CUST-07123,5137.35,0.0,0.0,0.0,0.0,5137.35,0.0177
DEBT-07124,CUST-07124,1454.96,0.0,0.0,0.0,0.0,1454.96,0.0126
DEBT-07125,CUST-07125,10352.84,0.0,0.0,0.0,0.0,10352.84,0.0172
DEBT-07126,CUST-07126,0.0,0.0,0.0,24413.59,0.0,24413.59,0.1362
DEBT-07127,CUST-07127,8119.9,0.0,0.0,0.0,0.0,8119.9,0.0106
DEBT-07128,CUST-07128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07129,CUST-07129,5174.73,24506.81,0.0,11700.35,0.0,41381.89,0.1012
DEBT-07130,CUST-07130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07131,CUST-07131,0.0,0.0,0.0,18171.38,0.0,18171.38,0.0378
DEBT-07132,CUST-07132,9655.14,0.0,0.0,34464.51,0.0,44119.65,0.0622
DEBT-07133,CUST-07133,1323.29,0.0,0.0,0.0,0.0,1323.29,0.0063
DEBT-07134,CUST-07134,2769.05,1332.05,0.0,5655.21,0.0,9756.31,0.0171
DEBT-07135,CUST-07135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07136,CUST-07136,3330.29,0.0,0.0,0.0,0.0,3330.29,0.0075
DEBT-07137,CUST-07137,5293.72,0.0,0.0,0.0,116920.63,122214.35,0.3736
DEBT-07138,CUST-07138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07139,CUST-07139,5355.01,17759.63,0.0,0.0,0.0,23114.64,0.0677
DEBT-07140,CUST-07140,2739.83,20615.25,0.0,0.0,97200.18,120555.26,0.2835
DEBT-07141,CUST-07141,6582.93,0.0,0.0,0.0,0.0,6582.93,0.0083
DEBT-07142,CUST-07142,6400.03,0.0,0.0,5233.31,200264.25,211897.59,0.6223
DEBT-07143,CUST-07143,3760.37,0.0,0.0,0.0,0.0,3760.37,0.0119
DEBT-07144,CUST-07144,1361.52,0.0,0.0,0.0,392481.07,393842.59,1.4193
DEBT-07145,CUST-07145,8611.04,0.0,0.0,0.0,0.0,8611.04,0.0195
DEBT-07146,CUST-07146,17333.45,0.0,0.0,0.0,0.0,17333.45,0.022
DEBT-07147,CUST-07147,6156.4,18317.66,0.0,0.0,0.0,24474.06,0.0567
DEBT-07148,CUST-07148,725.58,0.0,0.0,17218.51,0.0,17944.09,0.1378
DEBT-07149,CUST-07149,1859.25,0.0,0.0,11457.78,0.0,13317.03,0.1607
DEBT-07150,CUST-07150,9633.21,0.0,0.0,0.0,0.0,9633.21,0.0154
DEBT-07151,CUST-07151,4465.66,0.0,17102.19,0.0,0.0,21567.85,0.0413
DEBT-07152,CUST-07152,3016.4,4488.59,0.0,26239.36,0.0,33744.35,0.0432
DEBT-07153,CUST-07153,0.0,0.0,0.0,0.0,313263.3,313263.3,0.7082
DEBT-07154,CUST-07154,12701.46,0.0,0.0,33170.07,305197.47,351069.0,0.4794
DEBT-07155,CUST-07155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07156,CUST-07156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07157,CUST-07157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07158,CUST-07158,0.0,0.0,0.0,31802.46,0.0,31802.46,0.0496
DEBT-07159,CUST-07159,17992.25,12485.12,0.0,0.0,0.0,30477.37,0.0327
DEBT-07160,CUST-07160,2575.29,0.0,0.0,0.0,0.0,2575.29,0.0082
DEBT-07161,CUST-07161,739.81,0.0,0.0,0.0,0.0,739.81,0.0016
DEBT-07162,CUST-07162,0.0,0.0,0.0,31552.32,0.0,31552.32,0.1279
DEBT-07163,CUST-07163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07164,CUST-07164,0.0,0.0,0.0,24029.17,0.0,24029.17,0.0348
DEBT-07165,CUST-07165,0.0,8113.0,11877.34,0.0,220429.2,240419.54,0.3464
DEBT-07166,CUST-07166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07167,CUST-07167,7876.33,11805.16,0.0,24124.81,0.0,43806.3,0.1095
DEBT-07168,CUST-07168,4617.77,7665.64,0.0,0.0,0.0,12283.41,0.0189
DEBT-07169,CUST-07169,6897.73,0.0,0.0,0.0,231586.31,238484.04,0.4826
DEBT-07170,CUST-07170,3085.9,0.0,0.0,0.0,0.0,3085.9,0.0054
DEBT-07171,CUST-07171,0.0,1485.45,13280.24,0.0,0.0,14765.69,0.037
DEBT-07172,CUST-07172,1712.32,0.0,0.0,0.0,0.0,1712.32,0.0045
DEBT-07173,CUST-07173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07174,CUST-07174,2569.74,0.0,0.0,21213.94,408590.05,432373.73,1.4192
DEBT-07175,CUST-07175,7397.57,14672.65,0.0,0.0,405733.14,427803.36,0.632
DEBT-07176,CUST-07176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07177,CUST-07177,12682.27,0.0,0.0,0.0,0.0,12682.27,0.0127
DEBT-07178,CUST-07178,824.25,0.0,0.0,0.0,258015.78,258840.03,0.3308
DEBT-07179,CUST-07179,4160.04,6670.09,0.0,0.0,0.0,10830.13,0.0361
DEBT-07180,CUST-07180,3178.71,0.0,0.0,5867.97,0.0,9046.68,0.0166
DEBT-07181,CUST-07181,8363.75,23067.46,0.0,17137.26,0.0,48568.47,0.0723
DEBT-07182,CUST-07182,7846.75,0.0,0.0,0.0,314580.8,322427.55,0.5868
DEBT-07183,CUST-07183,3289.6,0.0,0.0,32693.55,0.0,35983.15,0.0352
DEBT-07184,CUST-07184,382.77,20431.75,14967.76,4217.72,162700.14,202700.14,0.4573
DEBT-07185,CUST-07185,4795.22,0.0,0.0,0.0,0.0,4795.22,0.0065
DEBT-07186,CUST-07186,0.0,0.0,31485.99,0.0,0.0,31485.99,0.0857
DEBT-07187,CUST-07187,12072.32,16800.19,0.0,0.0,0.0,28872.51,0.0417
DEBT-07188,CUST-07188,11621.39,0.0,0.0,0.0,0.0,11621.39,0.0222
DEBT-07189,CUST-07189,0.0,0.0,0.0,5897.43,0.0,5897.43,0.0158
DEBT-07190,CUST-07190,1685.4,0.0,0.0,0.0,0.0,1685.4,0.0045
DEBT-07191,CUST-07191,1465.78,12124.02,0.0,7614.03,0.0,21203.83,0.2918
DEBT-07192,CUST-07192,682.46,0.0,0.0,0.0,136684.5,137366.96,0.391
DEBT-07193,CUST-07193,2672.61,0.0,0.0,0.0,0.0,2672.61,0.0188
DEBT-07194,CUST-07194,5371.23,0.0,0.0,0.0,0.0,5371.23,0.015
DEBT-07195,CUST-07195,0.0,17281.54,0.0,18090.22,0.0,35371.76,0.0913
DEBT-07196,CUST-07196,0.0,0.0,0.0,6398.19,0.0,6398.19,0.0179
DEBT-07197,CUST-07197,0.0,0.0,24614.09,0.0,193370.71,217984.8,0.3727
DEBT-07198,CUST-07198,6679.81,0.0,12021.92,4568.28,0.0,23270.01,0.0632
DEBT-07199,CUST-07199,1509.06,0.0,0.0,17012.34,0.0,18521.4,0.0573
DEBT-07200,CUST-07200,3001.06,0.0,0.0,0.0,0.0,3001.06,0.0135
DEBT-07201,CUST-07201,16898.27,0.0,0.0,10332.89,320135.71,347366.87,0.3392
DEBT-07202,CUST-07202,5615.69,0.0,0.0,25381.2,0.0,30996.89,0.056
DEBT-07203,CUST-07203,9277.72,0.0,0.0,0.0,0.0,9277.72,0.0157
DEBT-07204,CUST-07204,2186.15,0.0,0.0,0.0,0.0,2186.15,0.0027
DEBT-07205,CUST-07205,5162.48,0.0,0.0,26734.78,0.0,31897.26,0.0567
DEBT-07206,CUST-07206,2693.82,0.0,0.0,27016.86,405306.1,435016.78,0.8091
DEBT-07207,CUST-07207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07208,CUST-07208,0.0,0.0,0.0,33801.68,0.0,33801.68,0.0575
DEBT-07209,CUST-07209,0.0,0.0,0.0,14064.08,0.0,14064.08,0.0243
DEBT-07210,CUST-07210,1369.38,0.0,0.0,25732.79,0.0,27102.17,0.0766
DEBT-07211,CUST-07211,2552.72,22339.95,0.0,0.0,165727.99,190620.66,0.423
DEBT-07212,CUST-07212,9819.69,22599.19,0.0,0.0,0.0,32418.88,0.0681
DEBT-07213,CUST-07213,0.0,0.0,0.0,0.0,338558.35,338558.35,0.9475
DEBT-07214,CUST-07214,787.37,18161.41,0.0,0.0,0.0,18948.78,0.1016
DEBT-07215,CUST-07215,2661.13,5283.89,0.0,0.0,0.0,7945.02,0.0329
DEBT-07216,CUST-07216,18228.31,0.0,0.0,0.0,0.0,18228.31,0.0217
DEBT-07217,CUST-07217,9436.78,0.0,0.0,0.0,0.0,9436.78,0.0183
DEBT-07218,CUST-07218,21396.1,1698.9,0.0,0.0,300670.29,323765.29,0.3145
DEBT-07219,CUST-07219,0.0,9186.64,0.0,18536.29,0.0,27722.93,0.0739
DEBT-07220,CUST-07220,4887.01,0.0,0.0,0.0,0.0,4887.01,0.0172
DEBT-07221,CUST-07221,600.87,10101.51,0.0,0.0,0.0,10702.38,0.0403
DEBT-07222,CUST-07222,17127.37,0.0,0.0,32610.89,388452.71,438190.97,0.4905
DEBT-07223,CUST-07223,4732.7,0.0,17151.75,0.0,391973.35,413857.8,0.7417
DEBT-07224,CUST-07224,21934.92,0.0,0.0,24178.09,0.0,46113.01,0.0399
DEBT-07225,CUST-07225,6940.81,0.0,0.0,0.0,0.0,6940.81,0.0087
DEBT-07226,CUST-07226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07227,CUST-07227,0.0,8974.72,0.0,7517.96,368225.78,384718.46,0.7662
DEBT-07228,CUST-07228,11905.66,13370.35,0.0,0.0,343498.35,368774.36,0.5459
DEBT-07229,CUST-07229,6489.18,19724.75,0.0,0.0,0.0,26213.93,0.0571
DEBT-07230,CUST-07230,1285.17,0.0,0.0,9768.79,0.0,11053.96,0.0331
DEBT-07231,CUST-07231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07232,CUST-07232,0.0,0.0,0.0,0.0,297610.65,297610.65,0.4693
DEBT-07233,CUST-07233,4362.97,0.0,0.0,0.0,0.0,4362.97,0.0141
DEBT-07234,CUST-07234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07235,CUST-07235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07236,CUST-07236,0.0,0.0,0.0,0.0,243772.89,243772.89,0.8182
DEBT-07237,CUST-07237,5999.07,0.0,0.0,0.0,0.0,5999.07,0.0111
DEBT-07238,CUST-07238,1313.79,12250.25,0.0,0.0,0.0,13564.04,0.0212
DEBT-07239,CUST-07239,0.0,9472.43,0.0,20384.08,0.0,29856.51,0.0388
DEBT-07240,CUST-07240,4851.79,0.0,0.0,0.0,196614.89,201466.68,0.3869
DEBT-07241,CUST-07241,12328.41,0.0,34895.89,4544.62,0.0,51768.92,0.0834
DEBT-07242,CUST-07242,12211.5,0.0,0.0,0.0,0.0,12211.5,0.0186
DEBT-07243,CUST-07243,10221.95,0.0,33914.56,17163.43,252996.75,314296.69,0.4959
DEBT-07244,CUST-07244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07245,CUST-07245,13893.94,0.0,0.0,0.0,0.0,13893.94,0.0187
DEBT-07246,CUST-07246,6979.66,0.0,0.0,19054.96,0.0,26034.62,0.0842
DEBT-07247,CUST-07247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07248,CUST-07248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07249,CUST-07249,1763.48,0.0,0.0,8029.23,0.0,9792.71,0.0317
DEBT-07250,CUST-07250,0.0,12185.0,0.0,25553.37,0.0,37738.37,0.0805
DEBT-07251,CUST-07251,6099.24,0.0,0.0,0.0,220458.81,226558.05,0.387
DEBT-07252,CUST-07252,0.0,11304.19,0.0,14620.89,0.0,25925.08,0.0342
DEBT-07253,CUST-07253,4348.4,0.0,0.0,0.0,434651.09,438999.49,0.6028
DEBT-07254,CUST-07254,7362.03,0.0,0.0,0.0,350960.44,358322.47,0.6832
DEBT-07255,CUST-07255,0.0,0.0,0.0,13204.22,0.0,13204.22,0.0382
DEBT-07256,CUST-07256,0.0,0.0,35278.37,0.0,0.0,35278.37,0.2788
DEBT-07257,CUST-07257,16254.74,0.0,0.0,0.0,115061.71,131316.45,0.1666
DEBT-07258,CUST-07258,12241.1,0.0,0.0,0.0,291014.02,303255.12,0.4259
DEBT-07259,CUST-07259,3218.44,0.0,0.0,5762.64,0.0,8981.08,0.0323
DEBT-07260,CUST-07260,0.0,3883.4,0.0,0.0,201012.42,204895.82,0.4733
DEBT-07261,CUST-07261,0.0,0.0,0.0,4236.97,363806.65,368043.62,0.6567
DEBT-07262,CUST-07262,3458.96,0.0,0.0,0.0,0.0,3458.96,0.0103
DEBT-07263,CUST-07263,0.0,0.0,0.0,8853.92,183565.14,192419.06,0.4222
DEBT-07264,CUST-07264,3190.41,11575.03,0.0,0.0,110432.3,125197.74,0.1266
DEBT-07265,CUST-07265,4949.75,1470.26,0.0,0.0,0.0,6420.01,0.0175
DEBT-07266,CUST-07266,5328.68,0.0,0.0,21551.96,0.0,26880.64,0.094
DEBT-07267,CUST-07267,0.0,0.0,19378.75,0.0,0.0,19378.75,0.0175
DEBT-07268,CUST-07268,9757.61,0.0,0.0,24712.04,0.0,34469.65,0.0656
DEBT-07269,CUST-07269,0.0,0.0,0.0,0.0,143597.9,143597.9,0.1727
DEBT-07270,CUST-07270,676.79,0.0,0.0,0.0,443755.53,444432.32,0.8863
DEBT-07271,CUST-07271,9778.82,0.0,0.0,27085.59,0.0,36864.41,0.065
DEBT-07272,CUST-07272,9658.63,0.0,0.0,0.0,0.0,9658.63,0.0185
DEBT-07273,CUST-07273,7611.53,0.0,0.0,0.0,102443.21,110054.74,0.2984
DEBT-07274,CUST-07274,2277.49,0.0,0.0,29787.39,0.0,32064.88,0.0951
DEBT-07275,CUST-07275,8165.35,0.0,37168.21,0.0,330392.19,375725.75,0.7162
DEBT-07276,CUST-07276,0.0,0.0,0.0,17588.35,432146.51,449734.86,0.7118
DEBT-07277,CUST-07277,3521.79,20190.53,0.0,24431.99,0.0,48144.31,0.0999
DEBT-07278,CUST-07278,0.0,0.0,0.0,22395.04,377695.24,400090.28,1.4036
DEBT-07279,CUST-07279,0.0,0.0,24406.91,0.0,0.0,24406.91,0.2498
DEBT-07280,CUST-07280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07281,CUST-07281,0.0,0.0,11943.56,17211.24,0.0,29154.8,0.0516
DEBT-07282,CUST-07282,13056.26,19690.36,0.0,0.0,0.0,32746.62,0.0496
DEBT-07283,CUST-07283,389.6,5524.12,0.0,17828.95,0.0,23742.67,0.2078
DEBT-07284,CUST-07284,8400.71,0.0,0.0,34365.19,0.0,42765.9,0.0585
DEBT-07285,CUST-07285,400.59,24148.86,0.0,0.0,429826.43,454375.88,0.9252
DEBT-07286,CUST-07286,0.0,23306.01,0.0,21993.43,0.0,45299.44,0.0564
DEBT-07287,CUST-07287,8648.71,0.0,22871.57,0.0,0.0,31520.28,0.0829
DEBT-07288,CUST-07288,5581.03,3753.57,0.0,0.0,301309.7,310644.3,0.693
DEBT-07289,CUST-07289,13139.92,0.0,0.0,8478.98,416433.16,438052.06,0.423
DEBT-07290,CUST-07290,6802.65,6840.35,0.0,0.0,426455.98,440098.98,0.5437
DEBT-07291,CUST-07291,2720.21,0.0,0.0,0.0,0.0,2720.21,0.0071
DEBT-07292,CUST-07292,9340.91,0.0,0.0,25001.14,0.0,34342.05,0.0772
DEBT-07293,CUST-07293,941.62,0.0,0.0,0.0,0.0,941.62,0.002
DEBT-07294,CUST-07294,13583.16,0.0,0.0,34184.33,0.0,47767.49,0.0313
DEBT-07295,CUST-07295,2325.46,16118.29,23151.79,0.0,0.0,41595.54,0.0883
DEBT-07296,CUST-07296,8751.57,0.0,8339.14,0.0,0.0,17090.71,0.0264
DEBT-07297,CUST-07297,6747.0,0.0,0.0,0.0,0.0,6747.0,0.0217
DEBT-07298,CUST-07298,16212.64,0.0,0.0,8047.3,0.0,24259.94,0.0341
DEBT-07299,CUST-07299,4036.48,24032.38,0.0,0.0,0.0,28068.86,0.1373
DEBT-07300,CUST-07300,438.79,0.0,0.0,6604.11,0.0,7042.9,0.0377
DEBT-07301,CUST-07301,4068.76,3559.61,0.0,0.0,0.0,7628.37,0.0096
DEBT-07302,CUST-07302,0.0,0.0,0.0,9375.69,90257.58,99633.27,0.0885
DEBT-07303,CUST-07303,8598.27,0.0,0.0,24472.31,0.0,33070.58,0.0629
DEBT-07304,CUST-07304,10459.72,0.0,0.0,0.0,0.0,10459.72,0.0193
DEBT-07305,CUST-07305,3145.99,0.0,0.0,0.0,0.0,3145.99,0.013
DEBT-07306,CUST-07306,2847.81,0.0,42905.04,0.0,0.0,45752.85,0.1551
DEBT-07307,CUST-07307,0.0,0.0,0.0,13376.24,0.0,13376.24,0.0142
DEBT-07308,CUST-07308,899.48,0.0,0.0,10588.46,0.0,11487.94,0.1439
DEBT-07309,CUST-07309,3266.43,0.0,0.0,12791.55,0.0,16057.98,0.0311
DEBT-07310,CUST-07310,1486.25,0.0,0.0,0.0,153669.07,155155.32,0.4721
DEBT-07311,CUST-07311,8610.65,0.0,0.0,0.0,0.0,8610.65,0.0176
DEBT-07312,CUST-07312,0.0,0.0,0.0,0.0,204364.33,204364.33,0.3926
DEBT-07313,CUST-07313,0.0,3192.7,0.0,7579.32,0.0,10772.02,0.0456
DEBT-07314,CUST-07314,9434.21,0.0,0.0,0.0,0.0,9434.21,0.0121
DEBT-07315,CUST-07315,10747.65,0.0,0.0,0.0,209908.76,220656.41,0.1751
DEBT-07316,CUST-07316,7239.86,0.0,0.0,0.0,0.0,7239.86,0.014
DEBT-07317,CUST-07317,599.23,0.0,15517.06,0.0,0.0,16116.29,0.1459
DEBT-07318,CUST-07318,11986.79,17535.78,0.0,32265.32,0.0,61787.89,0.1097
DEBT-07319,CUST-07319,1379.91,9459.31,0.0,5780.0,0.0,16619.22,0.0488
DEBT-07320,CUST-07320,215.54,0.0,0.0,0.0,0.0,215.54,0.0036
DEBT-07321,CUST-07321,10396.48,0.0,0.0,0.0,389816.93,400213.41,0.8144
DEBT-07322,CUST-07322,5571.81,0.0,0.0,24580.83,0.0,30152.64,0.1166
DEBT-07323,CUST-07323,17267.82,0.0,0.0,0.0,171624.85,188892.67,0.188
DEBT-07324,CUST-07324,0.0,13071.99,0.0,14648.76,182246.06,209966.81,0.7819
DEBT-07325,CUST-07325,16627.18,0.0,0.0,10947.46,0.0,27574.64,0.0358
DEBT-07326,CUST-07326,0.0,0.0,0.0,14048.77,0.0,14048.77,0.0283
DEBT-07327,CUST-07327,10797.83,0.0,0.0,25442.9,444431.2,480671.93,0.5049
DEBT-07328,CUST-07328,5733.64,0.0,0.0,11189.48,262224.66,279147.78,0.9726
DEBT-07329,CUST-07329,6527.2,0.0,0.0,0.0,0.0,6527.2,0.0157
DEBT-07330,CUST-07330,391.0,0.0,0.0,18176.65,0.0,18567.65,0.0743
DEBT-07331,CUST-07331,3395.77,0.0,0.0,0.0,0.0,3395.77,0.0079
DEBT-07332,CUST-07332,0.0,0.0,0.0,17161.7,0.0,17161.7,0.1229
DEBT-07333,CUST-07333,0.0,0.0,0.0,11035.46,138391.89,149427.35,0.4754
DEBT-07334,CUST-07334,2559.68,0.0,0.0,0.0,143143.98,145703.66,0.3479
DEBT-07335,CUST-07335,6459.82,0.0,0.0,17559.75,0.0,24019.57,0.0312
DEBT-07336,CUST-07336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07337,CUST-07337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07338,CUST-07338,1173.81,0.0,0.0,11618.12,0.0,12791.93,0.0544
DEBT-07339,CUST-07339,0.0,19158.54,0.0,23343.25,133712.25,176214.04,0.5975
DEBT-07340,CUST-07340,321.0,12613.44,0.0,0.0,0.0,12934.44,0.1691
DEBT-07341,CUST-07341,17675.23,0.0,0.0,15625.0,0.0,33300.23,0.0407
DEBT-07342,CUST-07342,3396.25,18377.32,0.0,5751.19,330888.92,358413.68,1.2187
DEBT-07343,CUST-07343,1538.02,0.0,0.0,0.0,0.0,1538.02,0.0026
DEBT-07344,CUST-07344,2021.34,0.0,0.0,0.0,0.0,2021.34,0.0046
DEBT-07345,CUST-07345,0.0,0.0,0.0,0.0,345674.74,345674.74,0.9972
DEBT-07346,CUST-07346,1867.9,0.0,0.0,0.0,0.0,1867.9,0.0082
DEBT-07347,CUST-07347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07348,CUST-07348,705.31,0.0,19386.98,20082.87,0.0,40175.16,0.0754
DEBT-07349,CUST-07349,4298.42,8403.52,0.0,13930.83,438471.85,465104.62,0.7927
DEBT-07350,CUST-07350,6283.51,0.0,0.0,0.0,0.0,6283.51,0.0161
DEBT-07351,CUST-07351,6577.66,16660.07,0.0,24426.61,0.0,47664.34,0.1019
DEBT-07352,CUST-07352,0.0,0.0,5445.87,28549.6,129220.46,163215.93,0.2927
DEBT-07353,CUST-07353,8145.44,0.0,0.0,8313.74,0.0,16459.18,0.0349
DEBT-07354,CUST-07354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07355,CUST-07355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07356,CUST-07356,0.0,0.0,0.0,0.0,257462.07,257462.07,0.4428
DEBT-07357,CUST-07357,6133.69,21835.76,0.0,0.0,242889.37,270858.82,0.3828
DEBT-07358,CUST-07358,0.0,0.0,0.0,26181.01,0.0,26181.01,0.2805
DEBT-07359,CUST-07359,12666.43,0.0,0.0,18452.39,0.0,31118.82,0.0451
DEBT-07360,CUST-07360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07361,CUST-07361,0.0,0.0,0.0,0.0,372239.53,372239.53,0.8072
DEBT-07362,CUST-07362,0.0,0.0,0.0,0.0,183244.87,183244.87,0.4441
DEBT-07363,CUST-07363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07364,CUST-07364,13112.52,0.0,0.0,0.0,0.0,13112.52,0.0124
DEBT-07365,CUST-07365,10982.23,0.0,0.0,0.0,0.0,10982.23,0.0156
DEBT-07366,CUST-07366,6820.31,19862.34,0.0,0.0,0.0,26682.65,0.0583
DEBT-07367,CUST-07367,4486.08,0.0,0.0,0.0,0.0,4486.08,0.0078
DEBT-07368,CUST-07368,5089.02,0.0,0.0,0.0,0.0,5089.02,0.0192
DEBT-07369,CUST-07369,3794.36,0.0,0.0,34150.29,0.0,37944.65,0.1386
DEBT-07370,CUST-07370,4141.96,0.0,0.0,29702.23,280126.78,313970.97,0.9702
DEBT-07371,CUST-07371,0.0,0.0,0.0,0.0,346650.73,346650.73,0.3811
DEBT-07372,CUST-07372,0.0,1527.94,0.0,0.0,81165.75,82693.69,0.0979
DEBT-07373,CUST-07373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-07374,CUST-07374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
