customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_id,monthly_income,annual_income,income_source,income_stability,income_band,expense_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense,expense_to_income_ratio,disposable_income,savings_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,debt_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,last_transaction_date,total_products,active_products,customer_segment
CUST-06532,37,35-49,Female,Master'S,Employed,Divorced,Tier 2,Finance/Banking,2020-05-10,5.64,INC-06532,7826.32,93915.84,Salary,High,Upper-Middle ($6k-$10k),EXP-06532,2225.78,1335.21,627.75,387.51,590.62,478.92,367.12,6012.91,0.7683,1813.41,SAV-06532,1133.84,71006.86,0.1449,Fully Funded,679.57,Moderate Saver,DEBT-06532,6870.53,0.0,36999.23,22938.16,435115.64,501923.56,0.7696,CRED-06532,605,Frequently Late,4,0.5,High Risk,Critical Risk,3,2702.02,900.67,2024-09-18 00:00:00,2,2,High-Income High-Spenders
CUST-06533,69,65+,Female,Associate,Employed,Married,Tier 2,Retail/Hospitality,2023-06-19,2.54,INC-06533,5836.49,70037.88,Salary,High,Middle ($2.5k-$6k),EXP-06533,1463.12,978.25,438.1,344.75,503.23,305.29,236.74,4269.48,0.7315,1567.01,SAV-06533,950.05,37050.1,0.1628,Fully Funded,616.96,Healthy Saver,DEBT-06533,10665.12,0.0,0.0,17408.23,0.0,28073.35,0.0577,CRED-06533,669,Frequently Late,1,0.72,High Risk,High Risk,2,535.54,267.77,2025-09-17 00:00:00,1,1,Low-Engagement Customers
CUST-06534,30,25-34,Male,Associate,Employed,Single,Tier 1,Finance/Banking,2021-10-12,4.22,INC-06534,3732.95,44795.4,Salary,High,Middle ($2.5k-$6k),EXP-06534,1230.94,591.68,314.75,223.91,288.4,236.49,102.44,2988.61,0.8006,744.34,SAV-06534,446.08,24698.56,0.1195,Fully Funded,298.26,Moderate Saver,DEBT-06534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06534,723,On-Time,0,0.31,Medium Risk,Moderate Risk,6,576.82,96.14,2025-05-13 00:00:00,1,1,Emerging Customers
CUST-06535,34,25-34,Female,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2022-08-26,3.35,INC-06535,2423.24,29078.88,Salary,Medium,Low (<$2.5k),EXP-06535,584.54,305.37,217.58,72.97,149.55,165.63,112.41,1608.05,0.6636,815.19,SAV-06535,501.81,25000.06,0.2071,Fully Funded,313.38,Excellent Saver,DEBT-06535,1589.78,0.0,0.0,0.0,0.0,1589.78,0.0079,CRED-06535,790,On-Time,0,0.19,Low Risk,Low Risk,8,3348.6,418.57,2025-09-23 00:00:00,2,2,Disciplined Savers
CUST-06536,71,65+,Male,High School,Retired,Single,Tier 1,Retired,2022-09-15,3.29,INC-06536,5759.48,69113.76,Investment,High,Middle ($2.5k-$6k),EXP-06536,2250.23,707.67,503.64,194.06,522.29,337.62,278.35,4793.86,0.8323,965.62,SAV-06536,596.18,27692.03,0.1035,Partially Funded,369.44,Moderate Saver,DEBT-06536,8339.82,0.0,0.0,0.0,0.0,8339.82,0.0174,CRED-06536,687,On-Time,0,0.48,Medium Risk,Moderate Risk,6,1549.28,258.21,2025-12-07 00:00:00,2,2,Emerging Customers
CUST-06537,53,50-64,Male,High School,Employed,Single,Tier 1,Retail/Hospitality,2021-07-08,4.48,INC-06537,4363.59,52363.08,Salary,High,Middle ($2.5k-$6k),EXP-06537,1369.13,732.23,436.37,231.85,213.87,229.5,156.3,3369.25,0.7721,994.34,SAV-06537,739.91,35989.82,0.1696,Fully Funded,254.43,Healthy Saver,DEBT-06537,1341.44,0.0,0.0,0.0,171719.03,173060.47,0.4759,CRED-06537,606,Occasional Late,1,0.8,High Risk,High Risk,3,1481.73,493.91,2025-02-08 00:00:00,1,1,Debt-Burdened
CUST-06538,50,50-64,Female,Associate,Employed,Single,Tier 2,Software/Tech,2021-08-18,4.37,INC-06538,4351.15,52213.8,Salary,High,Middle ($2.5k-$6k),EXP-06538,1061.15,731.55,246.58,141.73,340.21,291.18,194.14,3006.54,0.691,1344.61,SAV-06538,575.32,33617.87,0.1322,Fully Funded,769.29,Moderate Saver,DEBT-06538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06538,737,On-Time,0,0.28,Medium Risk,Moderate Risk,6,1838.07,306.34,2025-12-03 00:00:00,3,3,Emerging Customers
CUST-06539,18,18-24,Male,Master'S,Student,Married,Tier 1,Student,2021-05-20,4.62,INC-06539,1702.98,20435.76,Family,Low,Low (<$2.5k),EXP-06539,605.12,216.85,176.51,75.5,119.45,117.28,67.28,1377.99,0.8092,324.99,SAV-06539,175.61,12597.1,0.1031,Fully Funded,149.38,Moderate Saver,DEBT-06539,3063.19,0.0,7236.86,28956.7,0.0,39256.75,0.2766,CRED-06539,653,Occasional Late,1,0.55,High Risk,High Risk,5,2356.06,471.21,2025-06-11 00:00:00,3,1,Emerging Customers
CUST-06540,32,25-34,Male,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2023-05-11,2.64,INC-06540,5385.98,64631.76,Salary,Medium,Middle ($2.5k-$6k),EXP-06540,1467.01,908.82,443.77,350.66,453.28,301.77,302.87,4228.18,0.785,1157.8,SAV-06540,667.31,16701.32,0.1239,Partially Funded,490.49,Moderate Saver,DEBT-06540,0.0,0.0,19752.62,8428.54,86110.4,114291.56,0.2546,CRED-06540,602,Occasional Late,4,0.77,High Risk,Critical Risk,6,3072.48,512.08,2025-11-12 00:00:00,3,2,Debt-Burdened
CUST-06541,30,25-34,Male,Bachelor'S,Employed,Single,Tier 2,Other,2019-10-19,6.2,INC-06541,5030.91,60370.92,Salary,High,Middle ($2.5k-$6k),EXP-06541,1521.56,610.61,514.84,199.87,318.29,321.1,229.91,3716.18,0.7387,1314.73,SAV-06541,960.14,66346.84,0.1908,Fully Funded,354.59,Healthy Saver,DEBT-06541,8582.09,0.0,0.0,0.0,0.0,8582.09,0.0205,CRED-06541,755,On-Time,0,0.17,Low Risk,Low Risk,4,1195.77,298.94,2025-07-12 00:00:00,2,1,Emerging Customers
CUST-06542,34,25-34,Male,Bachelor'S,Employed,Married,Tier 3,Retail/Hospitality,2020-02-06,5.9,INC-06542,4580.26,54963.12,Salary,High,Middle ($2.5k-$6k),EXP-06542,876.34,673.77,409.05,159.46,409.35,228.64,205.47,2962.08,0.6467,1618.18,SAV-06542,1317.96,120249.02,0.2877,Fully Funded,300.22,Excellent Saver,DEBT-06542,8667.21,0.0,0.0,0.0,347056.31,355723.52,0.932,CRED-06542,574,Default Risk,6,0.71,Very High Risk,Critical Risk,8,4706.47,588.31,2025-12-20 00:00:00,1,1,Disciplined Savers
CUST-06543,41,35-49,Male,Bachelor'S,Employed,Widowed,Tier 3,Software/Tech,2023-11-25,2.1,INC-06543,9703.17,116438.04,Salary,High,Upper-Middle ($6k-$10k),EXP-06543,2270.63,1561.59,803.9,459.59,565.01,474.63,544.75,6680.1,0.6884,3023.07,SAV-06543,1884.92,49039.21,0.1943,Fully Funded,1138.15,Healthy Saver,DEBT-06543,18232.99,1636.9,0.0,0.0,198094.22,217964.11,0.2696,CRED-06543,641,Occasional Late,2,0.83,High Risk,High Risk,5,3043.1,608.62,2025-12-01 00:00:00,3,2,Debt-Burdened
CUST-06544,75,65+,Female,Associate,Employed,Married,Tier 2,Healthcare,2021-06-23,4.52,INC-06544,6219.57,74634.84,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06544,1729.64,1031.74,430.04,261.92,290.84,407.99,340.39,4492.56,0.7223,1727.01,SAV-06544,1260.61,66424.76,0.2027,Fully Funded,466.4,Excellent Saver,DEBT-06544,0.0,0.0,0.0,33868.09,0.0,33868.09,0.0653,CRED-06544,746,On-Time,1,0.25,Medium Risk,High Risk,6,4317.32,719.55,2024-11-03 00:00:00,2,1,Financially Strong
CUST-06545,25,25-34,Female,High School,Employed,Married,Tier 3,Trades/Manufacturing,2024-04-08,1.73,INC-06545,4101.66,49219.92,Salary,High,Middle ($2.5k-$6k),EXP-06545,928.27,606.25,372.46,258.72,147.25,291.02,174.49,2778.46,0.6774,1323.2,SAV-06545,737.5,17622.19,0.1798,Fully Funded,585.7,Healthy Saver,DEBT-06545,1932.34,3248.08,0.0,0.0,0.0,5180.42,0.0152,CRED-06545,731,On-Time,0,0.36,Medium Risk,Moderate Risk,6,2354.66,392.44,2025-09-30 00:00:00,3,3,Emerging Customers
CUST-06546,67,65+,Female,Associate,Retired,Divorced,Tier 2,Retired,2024-09-24,1.27,INC-06546,6965.13,83581.56,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-06546,1679.62,1030.22,559.87,449.13,392.26,362.32,194.87,4668.29,0.6702,2296.84,SAV-06546,930.19,13161.81,0.1335,Low,1366.65,Moderate Saver,DEBT-06546,5502.74,0.0,0.0,15294.73,0.0,20797.47,0.0358,CRED-06546,766,On-Time,0,0.14,Low Risk,Low Risk,4,1149.89,287.47,2025-12-30 00:00:00,4,3,Emerging Customers
CUST-06547,44,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2018-06-11,7.56,INC-06547,10196.17,122354.04,Salary,High,High (>$10k),EXP-06547,3273.08,1288.98,862.1,583.2,571.5,692.53,381.82,7653.21,0.7506,2542.96,SAV-06547,1801.79,210176.89,0.1767,Fully Funded,741.17,Healthy Saver,DEBT-06547,16594.58,0.0,0.0,0.0,105080.28,121674.86,0.1432,CRED-06547,716,On-Time,0,0.41,Medium Risk,Moderate Risk,5,1105.13,221.03,2024-07-25 00:00:00,1,1,Debt-Burdened
CUST-06548,62,50-64,Non-Binary,High School,Employed,Married,Tier 3,Software/Tech,2024-06-10,1.56,INC-06548,8620.12,103441.44,Salary,High,Upper-Middle ($6k-$10k),EXP-06548,1803.4,1503.69,627.1,314.25,690.74,492.19,328.85,5760.22,0.6682,2859.9,SAV-06548,2226.73,49404.01,0.2583,Fully Funded,633.17,Excellent Saver,DEBT-06548,14577.2,0.0,0.0,0.0,0.0,14577.2,0.0203,CRED-06548,715,On-Time,0,0.22,Medium Risk,Moderate Risk,6,3672.38,612.06,2025-08-12 00:00:00,4,4,Emerging Customers
CUST-06549,40,35-49,Female,High School,Self-Employed,Single,Tier 2,Management/Executive,2019-09-08,6.31,INC-06549,3852.17,46226.04,Freelance,Medium,Middle ($2.5k-$6k),EXP-06549,1111.93,625.79,388.43,174.86,397.86,242.79,193.25,3134.91,0.8138,717.26,SAV-06549,299.97,18808.5,0.0779,Partially Funded,417.29,Moderate Saver,DEBT-06549,0.0,0.0,0.0,13423.65,0.0,13423.65,0.0418,CRED-06549,675,Occasional Late,0,0.35,Medium Risk,Moderate Risk,3,404.16,134.72,2024-10-14 00:00:00,2,2,Emerging Customers
CUST-06550,63,50-64,Male,Associate,Unemployed,Married,Tier 2,Unemployed,2020-05-01,5.67,INC-06550,1274.85,15298.2,Government Support,Low,Low (<$2.5k),EXP-06550,365.08,189.01,73.09,72.07,80.04,85.45,32.47,897.21,0.7038,377.64,SAV-06550,165.04,14260.53,0.1295,Fully Funded,212.6,Moderate Saver,DEBT-06550,1648.52,18384.27,0.0,0.0,0.0,20032.79,0.1886,CRED-06550,717,On-Time,0,0.45,Medium Risk,Moderate Risk,5,2501.26,500.25,2025-07-26 00:00:00,1,1,Emerging Customers
CUST-06551,25,25-34,Female,Associate,Self-Employed,Married,Tier 2,Management/Executive,2020-08-17,5.37,INC-06551,4432.15,53185.8,Business,Medium,Middle ($2.5k-$6k),EXP-06551,1414.02,580.28,251.54,193.94,244.61,295.48,186.74,3166.61,0.7145,1265.54,SAV-06551,511.72,27724.83,0.1155,Fully Funded,753.82,Moderate Saver,DEBT-06551,1322.98,18504.53,0.0,0.0,0.0,19827.51,0.0537,CRED-06551,722,On-Time,0,0.44,Medium Risk,Moderate Risk,5,2416.64,483.33,2024-01-22 00:00:00,1,1,Emerging Customers
CUST-06552,25,25-34,Female,Associate,Self-Employed,Married,Tier 1,Other,2020-11-21,5.11,INC-06552,5109.15,61309.8,Business,Low,Middle ($2.5k-$6k),EXP-06552,1572.74,883.59,389.87,170.69,358.27,320.76,259.96,3955.88,0.7743,1153.27,SAV-06552,863.25,37695.16,0.169,Fully Funded,290.02,Healthy Saver,DEBT-06552,4674.03,18844.92,0.0,0.0,0.0,23518.95,0.0552,CRED-06552,759,On-Time,0,0.12,Low Risk,Low Risk,5,1742.67,348.53,2025-09-29 00:00:00,3,3,Emerging Customers
CUST-06553,43,35-49,Female,High School,Self-Employed,Married,Tier 1,Finance/Banking,2020-12-12,5.05,INC-06553,3791.48,45497.76,Business,Low,Middle ($2.5k-$6k),EXP-06553,1146.97,666.78,311.91,179.31,289.94,199.55,84.39,2878.85,0.7593,912.63,SAV-06553,519.5,35610.67,0.137,Fully Funded,393.13,Moderate Saver,DEBT-06553,7199.99,0.0,0.0,33840.28,0.0,41040.27,0.1299,CRED-06553,721,On-Time,0,0.25,Medium Risk,Moderate Risk,5,440.46,88.09,2025-10-28 00:00:00,2,2,Emerging Customers
CUST-06554,64,50-64,Male,High School,Employed,Divorced,Tier 1,Education,2020-11-27,5.09,INC-06554,3589.43,43073.16,Salary,High,Middle ($2.5k-$6k),EXP-06554,1337.29,481.82,315.92,193.94,244.7,189.07,188.78,2951.52,0.8223,637.91,SAV-06554,373.09,18125.47,0.1039,Fully Funded,264.82,Moderate Saver,DEBT-06554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06554,694,Occasional Late,0,0.27,Medium Risk,Moderate Risk,3,2007.83,669.28,2025-03-01 00:00:00,2,2,Emerging Customers
CUST-06555,30,25-34,Male,Associate,Employed,Divorced,Tier 2,Education,2020-03-28,5.76,INC-06555,3826.13,45913.56,Salary,High,Middle ($2.5k-$6k),EXP-06555,1132.39,655.72,275.06,129.73,392.13,195.25,227.74,3008.02,0.7862,818.11,SAV-06555,578.72,39106.6,0.1513,Fully Funded,239.39,Healthy Saver,DEBT-06555,1580.99,0.0,0.0,0.0,0.0,1580.99,0.005,CRED-06555,694,On-Time,1,0.29,Medium Risk,High Risk,3,1648.94,549.65,2024-12-29 00:00:00,1,1,Low-Engagement Customers
CUST-06556,56,50-64,Female,High School,Employed,Single,Tier 2,Retail/Hospitality,2022-02-08,3.89,INC-06556,3077.81,36933.72,Salary,High,Middle ($2.5k-$6k),EXP-06556,733.49,459.51,203.54,112.63,162.27,192.7,131.09,1995.23,0.6483,1082.58,SAV-06556,667.16,38729.14,0.2168,Fully Funded,415.42,Excellent Saver,DEBT-06556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06556,740,On-Time,0,0.35,Medium Risk,Low Risk,2,217.12,108.56,2025-06-05 00:00:00,4,2,Disciplined Savers
CUST-06557,54,50-64,Female,Associate,Employed,Married,Tier 2,Healthcare,2020-08-19,5.37,INC-06557,4307.69,51692.28,Salary,Medium,Middle ($2.5k-$6k),EXP-06557,1238.92,718.13,289.41,183.05,275.57,297.34,236.63,3239.05,0.7519,1068.64,SAV-06557,709.77,56208.81,0.1648,Fully Funded,358.87,Healthy Saver,DEBT-06557,1400.95,0.0,0.0,8798.67,250898.05,261097.67,0.7273,CRED-06557,510,Default Risk,10,0.92,Very High Risk,Critical Risk,5,660.49,132.1,2025-04-05 00:00:00,2,1,Debt-Burdened
CUST-06558,66,65+,Female,High School,Employed,Divorced,Tier 1,Healthcare,2018-11-16,7.12,INC-06558,5104.47,61253.64,Salary,High,Middle ($2.5k-$6k),EXP-06558,1835.3,637.7,524.17,291.74,501.71,289.18,172.99,4252.79,0.8332,851.68,SAV-06558,635.64,44678.1,0.1245,Fully Funded,216.04,Moderate Saver,DEBT-06558,6381.98,0.0,0.0,7672.23,0.0,14054.21,0.033,CRED-06558,777,On-Time,0,0.13,Low Risk,Low Risk,4,781.7,195.43,2025-09-25 00:00:00,2,2,Emerging Customers
CUST-06559,45,35-49,Female,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2023-09-16,2.29,INC-06559,5038.18,60458.16,Business,Medium,Middle ($2.5k-$6k),EXP-06559,1582.92,775.16,282.84,266.21,476.34,250.9,163.66,3798.03,0.7538,1240.15,SAV-06559,929.45,30349.35,0.1845,Fully Funded,310.7,Healthy Saver,DEBT-06559,7133.0,0.0,0.0,0.0,0.0,7133.0,0.017,CRED-06559,730,On-Time,0,0.46,Medium Risk,Moderate Risk,6,3131.31,521.88,2025-05-29 00:00:00,2,2,Emerging Customers
CUST-06560,42,35-49,Female,Associate,Employed,Married,Tier 2,Healthcare,2019-02-10,6.89,INC-06560,5810.59,69727.08,Salary,High,Middle ($2.5k-$6k),EXP-06560,1656.49,836.3,363.58,326.74,567.8,358.07,268.19,4377.17,0.7533,1433.42,SAV-06560,883.13,83741.22,0.152,Fully Funded,550.29,Healthy Saver,DEBT-06560,4434.78,22607.58,0.0,0.0,0.0,27042.36,0.0558,CRED-06560,695,Occasional Late,2,0.43,Medium Risk,High Risk,3,1102.93,367.64,2024-08-30 00:00:00,1,1,Low-Engagement Customers
CUST-06561,33,25-34,Male,Associate,Self-Employed,Single,Tier 2,Retail/Hospitality,2024-07-05,1.49,INC-06561,3197.53,38370.36,Freelance,Low,Middle ($2.5k-$6k),EXP-06561,1012.9,558.71,321.83,106.49,324.04,180.7,137.87,2642.54,0.8264,554.99,SAV-06561,347.59,7459.14,0.1087,Low,207.4,Moderate Saver,DEBT-06561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06561,753,On-Time,0,0.21,Low Risk,Low Risk,12,3309.39,275.78,2025-10-17 00:00:00,2,2,Emerging Customers
CUST-06562,72,65+,Female,High School,Retired,Single,Tier 1,Retired,2023-10-29,2.17,INC-06562,4535.73,54428.76,Investment,High,Middle ($2.5k-$6k),EXP-06562,1446.26,595.77,375.39,162.89,181.18,306.64,210.52,3278.65,0.7228,1257.08,SAV-06562,748.1,17849.72,0.1649,Partially Funded,508.98,Healthy Saver,DEBT-06562,4585.68,0.0,0.0,28268.96,0.0,32854.64,0.0869,CRED-06562,648,Occasional Late,4,0.45,High Risk,Critical Risk,8,3491.34,436.42,2025-01-12 00:00:00,2,2,Credit-Risk Customers
CUST-06563,19,18-24,Male,High School,Self-Employed,Single,Tier 2,Retail/Hospitality,2021-07-17,4.46,INC-06563,2209.85,26518.2,Freelance,Medium,Low (<$2.5k),EXP-06563,621.44,355.99,185.39,140.95,147.96,146.58,100.26,1698.57,0.7686,511.28,SAV-06563,264.09,10094.94,0.1195,Partially Funded,247.19,Moderate Saver,DEBT-06563,2443.63,0.0,0.0,34651.57,0.0,37095.2,0.2014,CRED-06563,701,On-Time,1,0.29,Medium Risk,High Risk,6,1307.31,217.88,2024-07-11 00:00:00,2,2,Emerging Customers
CUST-06564,71,65+,Female,High School,Employed,Single,Tier 1,Education,2024-06-12,1.55,INC-06564,4430.51,53166.12,Salary,High,Middle ($2.5k-$6k),EXP-06564,1643.38,607.8,429.5,274.92,174.01,232.31,105.55,3467.47,0.7826,963.04,SAV-06564,415.71,6263.31,0.0938,Low,547.33,Moderate Saver,DEBT-06564,0.0,0.0,0.0,34274.97,0.0,34274.97,0.0928,CRED-06564,699,On-Time,1,0.48,Medium Risk,High Risk,3,570.98,190.33,2025-11-28 00:00:00,1,1,Low-Engagement Customers
CUST-06565,35,35-49,Female,Doctorate,Employed,Divorced,Tier 2,Healthcare,2023-06-02,2.58,INC-06565,8498.54,101982.48,Salary,High,Upper-Middle ($6k-$10k),EXP-06565,2558.37,1349.97,498.17,324.8,777.63,576.57,357.15,6442.66,0.7581,2055.88,SAV-06565,969.18,36275.56,0.114,Partially Funded,1086.7,Moderate Saver,DEBT-06565,0.0,0.0,5620.45,0.0,310932.42,316552.87,0.447,CRED-06565,672,On-Time,1,0.26,Medium Risk,High Risk,5,1117.69,223.54,2025-11-01 00:00:00,2,2,High-Income High-Spenders
CUST-06566,34,25-34,Male,Master'S,Employed,Single,Tier 1,Trades/Manufacturing,2022-10-21,3.2,INC-06566,7831.34,93976.08,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06566,2343.17,1052.97,752.93,527.22,532.44,398.28,186.53,5793.54,0.7398,2037.8,SAV-06566,929.39,42639.37,0.1187,Fully Funded,1108.41,Moderate Saver,DEBT-06566,1085.91,0.0,0.0,11921.31,0.0,13007.22,0.0199,CRED-06566,752,On-Time,0,0.11,Low Risk,Low Risk,7,3518.4,502.63,2025-08-25 00:00:00,2,2,High-Income High-Spenders
CUST-06567,47,35-49,Female,High School,Employed,Single,Tier 1,Finance/Banking,2023-12-27,2.01,INC-06567,5257.1,63085.2,Salary,Medium,Middle ($2.5k-$6k),EXP-06567,1574.22,932.64,334.93,308.05,327.24,352.88,296.01,4125.97,0.7848,1131.13,SAV-06567,515.53,13260.43,0.0981,Partially Funded,615.6,Moderate Saver,DEBT-06567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06567,689,On-Time,2,0.29,Medium Risk,High Risk,5,1344.22,268.84,2025-04-01 00:00:00,2,2,Emerging Customers
CUST-06568,56,50-64,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2021-04-06,4.74,INC-06568,14398.29,172779.48,Salary,High,High (>$10k),EXP-06568,3236.64,1810.71,957.0,634.63,1419.97,932.87,641.03,9632.85,0.669,4765.44,SAV-06568,3112.92,201666.88,0.2162,Fully Funded,1652.52,Excellent Saver,DEBT-06568,0.0,0.0,0.0,0.0,298458.73,298458.73,0.2487,CRED-06568,715,Occasional Late,0,0.36,Medium Risk,Moderate Risk,5,2186.2,437.24,2025-07-01 00:00:00,2,1,Debt-Burdened
CUST-06569,30,25-34,Male,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2023-01-27,2.93,INC-06569,6161.65,73939.8,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06569,2397.12,967.77,520.22,241.16,232.5,337.81,147.04,4843.62,0.7861,1318.03,SAV-06569,554.71,19706.73,0.09,Partially Funded,763.32,Moderate Saver,DEBT-06569,0.0,0.0,0.0,5569.76,0.0,5569.76,0.0108,CRED-06569,714,On-Time,1,0.24,Medium Risk,High Risk,8,3678.67,459.83,2025-11-05 00:00:00,2,1,Emerging Customers
CUST-06570,49,35-49,Male,High School,Unemployed,Single,Tier 1,Unemployed,2024-01-19,1.95,INC-06570,1044.43,12533.16,Government Support,Low,Low (<$2.5k),EXP-06570,399.97,172.17,61.03,62.88,41.98,56.07,32.85,826.95,0.7918,217.48,SAV-06570,114.78,3329.72,0.1099,Partially Funded,102.7,Moderate Saver,DEBT-06570,0.0,0.0,0.0,26096.11,0.0,26096.11,0.2998,CRED-06570,621,Occasional Late,4,0.52,High Risk,Critical Risk,6,3769.1,628.18,2025-01-17 00:00:00,2,2,Credit-Risk Customers
CUST-06571,67,65+,Male,Bachelor'S,Employed,Divorced,Tier 1,Other,2023-04-09,2.73,INC-06571,5872.94,70475.28,Salary,High,Middle ($2.5k-$6k),EXP-06571,1888.0,975.22,464.58,238.78,491.5,392.29,236.8,4687.17,0.7981,1185.77,SAV-06571,860.3,22355.17,0.1465,Partially Funded,325.47,Moderate Saver,DEBT-06571,6175.74,15659.59,0.0,34441.73,0.0,56277.06,0.115,CRED-06571,713,Occasional Late,0,0.26,Medium Risk,Moderate Risk,5,3142.4,628.48,2024-12-12 00:00:00,1,1,Debt-Burdened
CUST-06572,46,35-49,Male,High School,Employed,Married,Tier 3,Finance/Banking,2024-01-09,1.98,INC-06572,4487.42,53849.04,Salary,High,Middle ($2.5k-$6k),EXP-06572,1093.71,798.69,255.54,296.68,235.47,218.04,226.34,3124.47,0.6963,1362.95,SAV-06572,1069.56,26697.28,0.2383,Fully Funded,293.39,Excellent Saver,DEBT-06572,8562.96,0.0,0.0,26698.01,0.0,35260.97,0.0943,CRED-06572,708,Occasional Late,0,0.49,Medium Risk,Moderate Risk,2,941.17,470.58,2024-04-06 00:00:00,1,1,Disciplined Savers
CUST-06573,63,50-64,Male,Bachelor'S,Employed,Widowed,Tier 2,Management/Executive,2021-05-26,4.6,INC-06573,10075.19,120902.28,Salary,High,High (>$10k),EXP-06573,2470.9,1447.83,834.56,310.64,665.44,485.19,508.6,6723.16,0.6673,3352.03,SAV-06573,2074.51,109228.63,0.2059,Fully Funded,1277.52,Excellent Saver,DEBT-06573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-06573,784,On-Time,0,0.1,Low Risk,Low Risk,4,2173.66,543.41,2024-06-09 00:00:00,2,1,Financially Strong
CUST-06574,47,35-49,Female,Bachelor'S,Employed,Married,Tier 3,Education,2020-07-19,5.45,INC-06574,4468.67,53624.04,Salary,Medium,Middle ($2.5k-$6k),EXP-06574,863.88,569.04,377.38,299.61,314.35,264.59,257.48,2946.33,0.6593,1522.34,SAV-06574,775.47,59246.64,0.1735,Fully Funded,746.87,Healthy Saver,DEBT-06574,1462.99,0.0,0.0,0.0,303394.29,304857.28,0.8187,CRED-06574,573,Frequently Late,8,0.81,Very High Risk,Critical Risk,8,2112.65,264.08,2025-09-16 00:00:00,1,1,Debt-Burdened
CUST-06575,35,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-12-27,6.01,INC-06575,6372.0,76464.0,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06575,1894.97,1069.38,472.63,443.98,432.84,416.98,283.02,5013.8,0.7868,1358.2,SAV-06575,659.57,42612.91,0.1035,Fully Funded,698.63,Moderate Saver,DEBT-06575,3066.16,0.0,43560.65,10650.43,0.0,57277.24,0.1079,CRED-06575,686,On-Time,0,0.23,Medium Risk,Moderate Risk,8,3480.44,435.06,2025-06-24 00:00:00,1,1,Debt-Burdened
CUST-06576,30,25-34,Female,Doctorate,Employed,Single,Tier 1,Education,2024-10-08,1.23,INC-06576,5150.0,61800.0,Salary,Medium,Middle ($2.5k-$6k),EXP-06576,1830.94,825.31,364.31,223.24,472.92,291.81,279.31,4287.84,0.8326,862.16,SAV-06576,692.1,12873.48,0.1344,Partially Funded,170.06,Moderate Saver,DEBT-06576,0.0,0.0,0.0,32532.32,293426.08,325958.4,0.7595,CRED-06576,525,Default Risk,5,0.89,Very High Risk,Critical Risk,4,1821.47,455.37,2025-08-01 00:00:00,2,2,Debt-Burdened
CUST-06577,60,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-07-15,7.46,INC-06577,7413.3,88959.6,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06577,2764.74,1085.04,688.96,340.21,685.12,511.62,398.55,6474.24,0.8733,939.06,SAV-06577,437.53,28317.24,0.059,Partially Funded,501.53,Moderate Saver,DEBT-06577,13476.47,0.0,0.0,32131.79,220300.13,265908.39,0.4304,CRED-06577,613,Frequently Late,1,0.59,High Risk,High Risk,5,1925.91,385.18,2024-09-19 00:00:00,3,1,Debt-Burdened
CUST-06578,38,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2022-02-18,3.87,INC-06578,7371.43,88457.16,Salary,Medium,Upper-Middle ($6k-$10k),EXP-06578,1801.88,1207.8,668.0,303.16,770.94,490.99,273.26,5516.03,0.7483,1855.4,SAV-06578,1026.23,60687.21,0.1392,Fully Funded,829.17,Moderate Saver,DEBT-06578,8130.01,18867.76,29615.57,4576.63,215177.76,276367.73,0.4499,CRED-06578,647,Occasional Late,1,0.7,High Risk,High Risk,2,677.78,338.89,2022-09-13 00:00:00,2,2,Debt-Burdened
