expense_id,customer_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense
EXP-07329,CUST-07329,1375.44,697.55,328.34,238.82,352.24,318.96,150.3,3461.64
EXP-07330,CUST-07330,693.94,381.1,296.62,144.82,140.54,187.35,126.9,1971.26
EXP-07331,CUST-07331,1062.0,877.9,416.61,240.22,500.25,248.0,169.83,3514.81
EXP-07332,CUST-07332,534.82,207.62,121.53,70.29,82.14,117.27,61.31,1194.98
EXP-07333,CUST-07333,1312.76,663.67,288.57,116.87,161.12,265.33,105.9,2914.23
EXP-07334,CUST-07334,1369.39,673.63,493.01,350.55,312.28,241.75,167.49,3608.09
EXP-07335,CUST-07335,2750.63,1450.45,671.83,574.98,741.07,458.82,554.49,7202.27
EXP-07336,CUST-07336,3533.06,1207.85,817.6,393.34,788.26,641.37,334.53,7716.0
EXP-07337,CUST-07337,1767.24,1071.4,568.29,402.55,431.48,414.54,208.27,4863.76
EXP-07338,CUST-07338,1121.25,443.6,194.34,162.78,177.07,150.03,89.17,2338.23
EXP-07339,CUST-07339,910.71,455.98,279.28,172.41,185.73,199.06,206.07,2409.24
EXP-07340,CUST-07340,229.48,162.21,70.48,34.05,60.56,54.81,22.38,633.96
EXP-07341,CUST-07341,3134.32,1397.37,651.06,424.35,760.9,647.45,247.87,7263.3
EXP-07342,CUST-07342,1217.73,482.79,330.36,195.5,125.31,180.93,74.8,2607.42
EXP-07343,CUST-07343,2503.51,1198.53,544.73,234.15,638.13,404.79,273.55,5797.39
EXP-07344,CUST-07344,1698.24,883.34,408.01,177.4,540.15,270.88,240.48,4218.52
EXP-07345,CUST-07345,1343.98,625.37,387.69,223.43,410.1,288.69,156.66,3435.91
EXP-07346,CUST-07346,1060.09,333.55,241.94,162.02,231.3,157.11,115.13,2301.16
EXP-07347,CUST-07347,1635.42,893.77,543.07,270.92,446.26,286.35,301.98,4377.77
EXP-07348,CUST-07348,2483.95,957.31,514.06,413.71,354.67,332.86,309.37,5365.94
EXP-07349,CUST-07349,2554.39,965.19,705.58,463.48,367.15,419.87,191.78,5667.44
EXP-07350,CUST-07350,1056.86,695.66,349.66,322.29,269.79,299.9,210.12,3204.27
EXP-07351,CUST-07351,2134.7,771.3,394.96,196.49,321.55,393.82,235.25,4448.07
EXP-07352,CUST-07352,2343.28,1067.58,408.86,307.56,536.32,472.67,330.46,5466.73
EXP-07353,CUST-07353,1668.86,925.24,465.42,273.73,534.25,399.85,166.64,4433.99
EXP-07354,CUST-07354,2097.13,1084.71,678.04,274.05,269.01,434.09,328.46,5165.49
EXP-07355,CUST-07355,1525.24,824.26,483.16,180.65,344.62,334.98,274.39,3967.3
EXP-07356,CUST-07356,1661.76,895.67,573.96,259.14,449.66,406.48,172.12,4418.78
EXP-07357,CUST-07357,2236.16,1058.61,648.79,491.52,497.18,604.08,463.26,5999.61
EXP-07358,CUST-07358,271.48,145.53,70.94,38.74,44.31,68.75,65.05,704.8
EXP-07359,CUST-07359,2071.01,1145.83,845.73,455.18,326.14,492.71,372.78,5709.38
EXP-07360,CUST-07360,1218.07,818.16,476.71,325.33,450.38,326.06,285.24,3899.94
EXP-07361,CUST-07361,1685.64,901.42,503.33,235.96,289.9,356.61,287.42,4260.28
EXP-07362,CUST-07362,1228.36,855.63,466.41,230.07,446.1,285.6,198.25,3710.42
EXP-07363,CUST-07363,2120.31,835.5,689.01,385.95,364.17,455.31,403.11,5253.36
EXP-07364,CUST-07364,3881.61,1990.08,1091.8,764.42,841.47,846.56,327.41,9743.35
EXP-07365,CUST-07365,1641.6,1257.41,593.66,431.97,837.29,424.84,393.48,5580.26
EXP-07366,CUST-07366,1079.73,916.65,361.59,372.81,481.11,331.5,290.12,3833.51
EXP-07367,CUST-07367,1512.3,1237.92,461.13,451.79,533.35,445.19,396.2,5037.88
EXP-07368,CUST-07368,1011.42,549.38,285.14,122.88,254.85,221.21,98.15,2543.02
EXP-07369,CUST-07369,810.28,538.47,222.74,171.58,142.0,168.38,139.23,2192.69
EXP-07370,CUST-07370,1446.18,482.38,343.65,144.32,325.59,244.87,185.51,3172.49
EXP-07371,CUST-07371,3013.78,1595.74,831.92,755.94,628.76,563.71,591.3,7981.14
EXP-07372,CUST-07372,2705.6,1664.48,1014.8,384.14,574.82,592.61,365.34,7301.79
EXP-07373,CUST-07373,1684.33,797.45,499.58,319.15,227.15,320.4,228.29,4076.36
EXP-07374,CUST-07374,289.17,163.41,95.15,52.35,45.3,49.75,42.72,737.84
EXP-07375,CUST-07375,897.49,582.03,285.71,157.43,241.56,174.55,186.86,2525.63
EXP-07376,CUST-07376,3053.92,1493.02,585.15,499.8,711.89,511.02,278.56,7133.35
EXP-07377,CUST-07377,2157.33,1122.7,487.25,332.65,485.55,536.45,218.09,5340.01
EXP-07378,CUST-07378,1346.39,633.99,385.66,346.08,288.89,291.72,202.16,3494.89
EXP-07379,CUST-07379,1526.56,1127.64,665.11,480.6,692.74,389.55,383.65,5265.84
EXP-07380,CUST-07380,615.91,345.33,245.33,96.9,88.85,116.13,84.3,1592.75
EXP-07381,CUST-07381,1959.81,865.9,658.62,245.19,609.29,404.6,361.98,5105.41
EXP-07382,CUST-07382,353.24,215.12,87.52,56.35,98.02,80.14,69.23,959.63
EXP-07383,CUST-07383,2295.89,1520.64,1219.0,429.56,815.88,618.58,329.86,7229.41
EXP-07384,CUST-07384,1949.53,1305.24,470.96,522.13,298.71,422.93,329.86,5299.36
EXP-07385,CUST-07385,1372.91,906.73,433.31,375.2,541.63,410.92,152.7,4193.4
EXP-07386,CUST-07386,2303.53,1195.93,525.12,388.81,310.69,420.21,487.56,5631.85
EXP-07387,CUST-07387,3141.43,1637.12,629.72,315.85,442.35,640.42,246.28,7053.17
EXP-07388,CUST-07388,1311.58,869.11,429.7,290.08,365.9,364.07,244.29,3874.74
EXP-07389,CUST-07389,150.69,101.74,50.0,30.0,52.52,50.45,42.44,477.83
EXP-07390,CUST-07390,2247.27,940.38,539.76,251.67,730.53,479.64,245.86,5435.12
EXP-07391,CUST-07391,2456.52,1193.18,661.29,322.73,699.61,446.41,287.75,6067.48
EXP-07392,CUST-07392,1222.74,700.31,353.96,325.71,219.74,274.11,178.65,3275.22
EXP-07393,CUST-07393,1408.79,702.79,266.88,262.38,426.03,284.34,98.64,3449.85
EXP-07394,CUST-07394,1572.06,894.27,525.01,291.45,271.19,322.45,192.02,4068.45
EXP-07395,CUST-07395,321.51,181.1,107.39,63.29,99.24,66.96,28.16,867.66
EXP-07396,CUST-07396,1295.7,687.55,348.69,256.11,261.88,231.26,133.38,3214.57
EXP-07397,CUST-07397,1085.04,1000.94,425.3,174.19,372.62,319.89,251.58,3629.56
EXP-07398,CUST-07398,1002.41,411.81,305.63,192.1,249.89,198.13,182.62,2542.61
EXP-07399,CUST-07399,230.2,127.04,74.63,46.78,30.28,49.9,36.8,595.64
EXP-07400,CUST-07400,2048.99,1326.8,523.24,509.46,336.87,510.12,454.62,5710.1
EXP-07401,CUST-07401,2327.87,1187.19,708.11,496.56,448.28,354.24,309.47,5831.72
EXP-07402,CUST-07402,615.98,292.24,168.52,75.83,209.53,107.64,64.48,1534.23
EXP-07403,CUST-07403,2651.81,860.09,552.63,387.4,593.97,330.88,318.72,5695.51
EXP-07404,CUST-07404,2437.79,838.77,394.57,220.21,369.88,382.51,164.24,4807.97
EXP-07405,CUST-07405,2546.25,1087.59,569.14,452.3,737.52,614.18,294.46,6301.44
EXP-07406,CUST-07406,3145.94,1848.69,725.1,378.16,875.74,631.78,377.01,7982.43
EXP-07407,CUST-07407,1100.08,778.05,260.27,155.07,257.14,231.58,243.01,3025.2
EXP-07408,CUST-07408,1693.01,950.61,324.07,361.41,291.24,383.43,280.27,4284.04
EXP-07409,CUST-07409,508.65,223.69,90.43,66.72,70.96,105.58,90.36,1156.38
EXP-07410,CUST-07410,2527.48,1579.04,939.73,437.87,513.11,675.47,249.7,6922.4
EXP-07411,CUST-07411,3113.43,1543.03,852.47,369.82,884.36,488.78,515.95,7767.83
EXP-07412,CUST-07412,1258.19,1105.81,540.09,403.89,429.64,334.41,213.43,4285.45
EXP-07413,CUST-07413,1984.38,1162.4,757.87,274.04,297.4,535.13,406.74,5417.96
EXP-07414,CUST-07414,2136.72,1410.14,606.96,459.8,720.73,498.55,326.78,6159.67
EXP-07415,CUST-07415,1211.88,756.25,443.73,258.81,180.6,320.17,150.85,3322.29
EXP-07416,CUST-07416,1251.69,829.46,421.08,311.52,210.72,355.1,269.81,3649.37
EXP-07417,CUST-07417,2633.08,1073.11,668.21,237.01,360.3,360.55,179.09,5511.34
EXP-07418,CUST-07418,941.37,602.44,281.96,239.59,136.19,242.07,69.26,2512.88
EXP-07419,CUST-07419,4266.96,2544.35,1333.33,888.48,1254.45,878.92,491.38,11657.88
EXP-07420,CUST-07420,1281.79,499.56,266.03,148.19,340.08,219.15,187.78,2942.59
EXP-07421,CUST-07421,1512.0,753.47,384.06,318.58,336.79,267.27,198.71,3770.88
EXP-07422,CUST-07422,1337.36,831.48,449.4,310.95,211.55,310.58,139.49,3590.81
EXP-07423,CUST-07423,3405.99,1829.76,990.7,374.39,660.62,562.07,382.01,8205.53
EXP-07424,CUST-07424,2053.6,1224.43,749.87,365.44,390.42,383.34,408.39,5575.49
EXP-07425,CUST-07425,3709.93,1460.81,1012.58,371.46,355.03,593.99,270.43,7774.21
EXP-07426,CUST-07426,536.03,295.27,168.02,60.39,162.48,82.62,85.57,1390.38
EXP-07427,CUST-07427,3885.01,1779.79,892.05,370.97,894.47,640.41,410.52,8873.22
EXP-07428,CUST-07428,2023.67,794.45,515.38,416.49,501.37,380.9,167.2,4799.46
EXP-07429,CUST-07429,1353.19,996.02,345.24,193.58,418.46,388.5,161.19,3856.18
EXP-07430,CUST-07430,3177.38,1345.73,780.87,522.74,715.52,605.87,379.2,7527.29
EXP-07431,CUST-07431,974.92,566.11,227.67,164.37,243.29,167.25,109.31,2452.92
EXP-07432,CUST-07432,1169.56,732.29,288.42,180.83,203.08,298.12,136.28,3008.58
EXP-07433,CUST-07433,2639.96,1043.94,432.51,449.44,615.65,475.3,207.22,5864.02
EXP-07434,CUST-07434,2874.42,1842.05,1094.97,550.08,537.54,674.46,377.28,7950.81
EXP-07435,CUST-07435,1406.85,573.14,294.47,237.22,175.32,250.9,118.13,3056.02
EXP-07436,CUST-07436,2740.47,1467.72,879.78,447.29,377.21,596.45,447.6,6956.52
EXP-07437,CUST-07437,1512.33,765.59,271.23,186.82,449.42,273.24,214.44,3673.07
EXP-07438,CUST-07438,205.54,140.25,75.43,35.72,74.29,46.75,45.47,623.44
EXP-07439,CUST-07439,1184.34,669.25,316.35,146.59,302.13,235.54,165.62,3019.81
EXP-07440,CUST-07440,1608.88,847.05,712.03,234.32,710.53,480.88,413.77,5007.46
EXP-07441,CUST-07441,1644.93,1069.84,447.51,430.96,267.59,485.5,410.43,4756.76
EXP-07442,CUST-07442,3410.76,1422.59,744.67,575.69,593.08,648.59,376.84,7772.22
EXP-07443,CUST-07443,1974.08,1360.7,478.24,303.18,477.43,496.88,350.53,5441.04
EXP-07444,CUST-07444,427.29,197.92,105.58,68.08,81.94,62.17,44.89,987.88
EXP-07445,CUST-07445,2481.19,1245.25,521.87,511.53,340.05,385.33,181.15,5666.38
EXP-07446,CUST-07446,3416.61,1221.08,650.1,410.81,471.66,642.63,268.23,7081.11
EXP-07447,CUST-07447,1181.11,594.85,246.52,163.0,171.33,249.22,93.29,2699.33
EXP-07448,CUST-07448,1589.57,801.98,363.92,252.66,178.48,248.75,216.53,3651.89
EXP-07449,CUST-07449,3474.26,1534.47,761.15,552.09,520.79,798.11,248.64,7889.51
EXP-07450,CUST-07450,2550.47,839.65,520.18,428.13,481.16,365.88,334.31,5519.78
EXP-07451,CUST-07451,2433.04,992.19,491.78,402.41,610.97,427.91,339.33,5697.63
EXP-07452,CUST-07452,2787.21,1230.9,704.92,412.47,752.23,418.06,154.03,6459.81
EXP-07453,CUST-07453,916.28,501.25,342.86,251.33,355.72,282.49,109.2,2759.12
EXP-07454,CUST-07454,2102.74,1056.54,505.61,351.7,328.1,509.82,377.49,5232.0
EXP-07455,CUST-07455,1272.83,768.67,440.25,257.5,193.5,348.48,236.27,3517.5
EXP-07456,CUST-07456,2007.88,1052.88,479.76,410.42,267.17,436.79,321.86,4976.75
EXP-07457,CUST-07457,1737.24,905.54,401.28,313.89,266.49,377.92,286.21,4288.56
EXP-07458,CUST-07458,2213.3,883.77,353.27,320.98,330.51,303.02,260.21,4665.07
EXP-07459,CUST-07459,1021.11,683.98,421.74,281.27,257.01,243.37,169.76,3078.24
EXP-07460,CUST-07460,1218.37,742.19,364.72,334.6,224.58,255.78,210.16,3350.39
EXP-07461,CUST-07461,3258.58,1237.9,676.67,618.37,453.02,573.84,537.2,7355.59
EXP-07462,CUST-07462,985.46,800.88,474.08,264.65,271.5,264.88,172.15,3233.6
EXP-07463,CUST-07463,1729.04,719.88,407.51,211.39,427.49,248.8,155.12,3899.23
EXP-07464,CUST-07464,886.48,602.6,450.26,263.27,197.41,265.12,137.74,2802.87
EXP-07465,CUST-07465,2265.91,1209.03,680.51,465.17,641.03,437.88,332.69,6032.21
EXP-07466,CUST-07466,2977.04,1459.2,639.69,549.62,513.94,684.35,553.85,7377.69
EXP-07467,CUST-07467,2419.55,1109.51,649.22,439.53,491.28,520.27,170.05,5799.41
EXP-07468,CUST-07468,1168.01,619.81,236.09,126.27,243.09,213.69,164.59,2771.56
EXP-07469,CUST-07469,1981.65,1032.0,384.2,308.63,336.15,393.82,352.05,4788.5
EXP-07470,CUST-07470,1283.47,736.1,452.32,280.61,336.02,232.93,160.51,3481.95
EXP-07471,CUST-07471,3102.61,962.22,677.4,436.49,638.71,536.58,434.63,6788.64
EXP-07472,CUST-07472,1733.55,715.15,556.06,274.52,215.3,299.1,153.95,3947.63
EXP-07473,CUST-07473,861.85,576.69,266.68,139.22,292.0,229.44,134.74,2500.63
EXP-07474,CUST-07474,1456.25,1100.86,487.57,340.06,546.02,364.01,146.16,4440.92
EXP-07475,CUST-07475,2006.37,1184.13,640.2,459.96,622.74,452.58,391.87,5757.85
EXP-07476,CUST-07476,3034.97,1469.11,892.39,419.55,687.27,547.99,516.03,7567.31
EXP-07477,CUST-07477,824.23,491.81,286.3,146.38,229.67,187.13,130.01,2295.54
EXP-07478,CUST-07478,3837.45,1245.18,944.13,560.49,897.37,577.41,493.89,8555.91
EXP-07479,CUST-07479,699.06,325.01,109.17,111.0,142.26,120.89,46.93,1554.3
EXP-07480,CUST-07480,1343.66,757.66,328.73,261.53,216.67,342.5,115.66,3366.4
EXP-07481,CUST-07481,1628.02,583.91,409.07,259.98,179.86,317.15,107.45,3485.43
EXP-07482,CUST-07482,2221.64,1555.36,849.86,346.84,933.39,543.75,347.1,6797.95
EXP-07483,CUST-07483,1197.61,406.48,267.01,187.22,238.54,205.03,147.4,2649.3
EXP-07484,CUST-07484,253.42,134.69,65.78,52.15,101.52,62.21,51.26,721.03
EXP-07485,CUST-07485,2622.26,1078.93,565.49,305.19,509.05,597.08,269.87,5947.88
EXP-07486,CUST-07486,886.79,648.92,313.07,279.92,433.31,338.46,254.76,3155.23
EXP-07487,CUST-07487,863.79,581.56,274.02,181.1,141.37,166.25,139.6,2347.7
EXP-07488,CUST-07488,3213.61,2292.81,891.84,862.78,1503.94,998.72,293.94,10057.63
EXP-07489,CUST-07489,1907.99,793.14,400.2,188.12,549.47,288.07,291.55,4418.54
EXP-07490,CUST-07490,2752.81,1147.81,920.48,442.41,715.26,515.12,292.5,6786.39
EXP-07491,CUST-07491,282.98,155.89,64.97,34.51,64.48,55.81,39.81,698.45
EXP-07492,CUST-07492,1404.44,1073.45,398.73,217.46,288.55,312.03,139.08,3833.74
EXP-07493,CUST-07493,1600.81,934.18,519.91,222.0,214.36,367.03,291.47,4149.77
EXP-07494,CUST-07494,808.33,420.98,249.02,113.38,341.56,188.27,170.38,2291.92
EXP-07495,CUST-07495,1962.08,772.1,558.41,286.28,431.92,307.23,133.96,4451.98
EXP-07496,CUST-07496,1613.38,717.67,527.35,313.11,235.05,297.19,227.29,3931.04
EXP-07497,CUST-07497,1357.11,631.44,377.0,200.9,449.13,219.99,204.09,3439.65
EXP-07498,CUST-07498,1904.97,874.11,388.23,297.63,290.53,420.34,246.19,4422.01
EXP-07499,CUST-07499,3416.75,1387.71,654.49,728.2,423.34,622.39,651.05,7883.93
EXP-07500,CUST-07500,3338.59,1772.55,853.58,938.29,602.56,745.86,806.95,9058.39
EXP-07501,CUST-07501,456.96,236.1,133.12,48.94,122.49,83.4,39.95,1120.96
EXP-07502,CUST-07502,2207.9,799.23,453.89,344.98,427.02,312.26,275.37,4820.64
EXP-07503,CUST-07503,1211.14,584.23,266.29,106.28,318.61,174.08,72.87,2733.5
EXP-07504,CUST-07504,1713.3,1036.03,764.06,384.71,521.51,466.85,373.58,5260.05
EXP-07505,CUST-07505,3364.08,1739.91,849.76,687.52,503.2,616.12,623.94,8384.53
EXP-07506,CUST-07506,1026.08,479.52,190.49,121.35,226.41,175.31,103.95,2323.11
EXP-07507,CUST-07507,1508.01,833.2,307.04,157.46,417.3,353.73,239.09,3815.82
EXP-07508,CUST-07508,989.03,504.36,197.1,192.87,119.57,194.96,106.92,2304.8
EXP-07509,CUST-07509,2103.25,776.28,448.07,323.78,297.64,365.94,255.71,4570.67
EXP-07510,CUST-07510,3190.82,1490.19,708.39,433.13,760.97,559.51,345.11,7488.13
EXP-07511,CUST-07511,1576.94,778.15,541.75,161.37,320.32,317.79,135.38,3831.7
EXP-07512,CUST-07512,2943.44,1481.75,860.55,312.92,859.86,732.69,414.26,7605.47
EXP-07513,CUST-07513,1026.05,393.46,279.34,179.11,181.66,232.81,93.27,2385.71
EXP-07514,CUST-07514,2965.66,1153.57,536.76,386.99,579.49,527.76,373.88,6524.11
EXP-07515,CUST-07515,4912.94,1989.98,894.52,436.16,1437.92,831.41,560.91,11063.85
EXP-07516,CUST-07516,1496.86,822.58,483.82,164.82,201.92,263.53,135.14,3568.66
EXP-07517,CUST-07517,2040.23,883.9,337.05,387.46,344.37,341.7,250.17,4584.86
EXP-07518,CUST-07518,1579.2,666.36,413.43,307.08,419.36,257.35,153.89,3796.67
EXP-07519,CUST-07519,2023.6,955.83,504.78,426.2,324.99,458.28,360.8,5054.49
EXP-07520,CUST-07520,614.28,418.4,295.62,194.36,110.3,195.38,166.44,1994.78
EXP-07521,CUST-07521,1220.79,432.22,328.08,116.2,334.34,191.98,166.74,2790.35
EXP-07522,CUST-07522,1064.67,615.24,404.92,217.31,253.6,237.05,225.14,3017.93
EXP-07523,CUST-07523,288.05,163.22,61.65,51.89,82.95,54.36,53.4,755.52
EXP-07524,CUST-07524,1199.39,595.61,381.81,163.51,194.16,319.55,257.57,3111.6
EXP-07525,CUST-07525,2501.2,1164.53,648.8,450.18,543.18,537.67,378.13,6223.69
EXP-07526,CUST-07526,1174.34,501.66,311.68,133.94,177.62,163.65,185.12,2648.01
EXP-07527,CUST-07527,1123.0,554.92,322.13,279.26,367.03,253.34,178.32,3078.0
EXP-07528,CUST-07528,2078.49,729.75,368.13,408.56,579.1,295.08,239.45,4698.56
EXP-07529,CUST-07529,1804.12,1310.46,496.22,264.75,686.89,467.6,271.16,5301.19
EXP-07530,CUST-07530,4657.77,1809.94,805.46,407.67,603.07,622.34,591.39,9497.64
EXP-07531,CUST-07531,365.31,196.62,94.54,78.53,64.14,82.42,52.93,934.5
EXP-07532,CUST-07532,307.93,100.0,58.33,47.2,82.89,40.14,20.0,656.49
EXP-07533,CUST-07533,467.71,213.17,165.01,74.1,140.73,79.14,76.47,1216.32
EXP-07534,CUST-07534,841.04,588.3,246.0,238.74,258.71,202.05,140.92,2515.76
EXP-07535,CUST-07535,1911.41,1019.43,502.16,260.29,295.35,388.91,283.45,4660.99
EXP-07536,CUST-07536,695.67,382.91,182.61,133.95,315.63,222.68,133.83,2067.27
EXP-07537,CUST-07537,2201.46,1015.24,638.08,477.01,374.25,491.64,194.6,5392.28
EXP-07538,CUST-07538,3040.12,1318.8,937.91,444.67,525.39,655.6,631.43,7553.92
EXP-07539,CUST-07539,1356.64,631.3,364.27,233.72,386.95,279.44,130.11,3382.42
EXP-07540,CUST-07540,1382.82,835.0,540.08,308.88,406.27,347.04,119.72,3939.81
EXP-07541,CUST-07541,1070.69,634.53,290.09,141.4,345.58,287.25,221.5,2991.05
EXP-07542,CUST-07542,588.69,275.39,118.56,72.88,165.8,134.41,79.86,1435.59
EXP-07543,CUST-07543,2436.29,1464.45,734.33,389.59,1045.3,581.56,458.89,7110.41
EXP-07544,CUST-07544,468.07,346.25,178.63,129.13,155.53,136.17,139.93,1553.71
EXP-07545,CUST-07545,4081.57,2102.7,1153.64,570.92,547.65,865.25,679.83,10001.56
EXP-07546,CUST-07546,397.99,166.96,71.51,72.23,43.23,79.87,58.25,890.04
EXP-07547,CUST-07547,1035.11,877.04,295.56,176.86,426.42,285.47,246.13,3342.59
EXP-07548,CUST-07548,2113.46,855.34,443.79,290.96,529.32,400.5,188.26,4821.62
EXP-07549,CUST-07549,1094.15,621.62,394.92,208.46,172.88,349.33,268.91,3110.27
EXP-07550,CUST-07550,3050.19,1092.86,770.05,447.04,386.58,588.84,509.29,6844.85
EXP-07551,CUST-07551,1215.1,957.75,545.61,376.88,418.3,350.38,171.31,4035.34
EXP-07552,CUST-07552,1244.38,505.07,305.92,218.66,350.66,200.57,153.98,2979.24
EXP-07553,CUST-07553,1966.07,634.53,328.9,274.83,272.75,259.19,184.21,3920.49
EXP-07554,CUST-07554,1025.09,560.65,366.84,143.75,164.3,208.97,112.55,2582.15
EXP-07555,CUST-07555,2364.16,1390.35,520.74,267.55,489.6,570.45,308.36,5911.21
EXP-07556,CUST-07556,1803.06,1293.05,523.81,271.57,722.93,468.5,401.04,5483.97
EXP-07557,CUST-07557,1466.17,898.43,373.04,290.08,250.56,409.57,218.09,3905.93
EXP-07558,CUST-07558,199.2,132.94,72.45,55.45,45.49,59.59,30.09,595.21
EXP-07559,CUST-07559,1800.43,1250.84,679.79,269.55,478.54,459.6,251.17,5189.92
EXP-07560,CUST-07560,2803.39,2312.29,1169.05,429.39,725.85,734.53,305.43,8479.94
EXP-07561,CUST-07561,1326.33,445.24,220.05,200.65,160.33,194.82,127.03,2674.46
EXP-07562,CUST-07562,926.43,479.94,211.34,171.81,190.78,168.72,106.07,2255.08
EXP-07563,CUST-07563,809.18,455.74,312.02,133.42,315.75,202.86,180.04,2409.0
EXP-07564,CUST-07564,1659.87,928.32,405.45,217.87,518.36,396.4,140.71,4266.99
EXP-07565,CUST-07565,1742.06,609.99,463.29,252.02,422.71,271.16,100.4,3861.64
EXP-07566,CUST-07566,1071.47,385.56,187.48,139.22,276.38,188.93,78.5,2327.54
EXP-07567,CUST-07567,2045.21,1404.11,853.56,376.9,684.89,573.5,488.59,6426.76
EXP-07568,CUST-07568,2940.75,1307.33,620.4,297.7,767.4,503.98,314.81,6752.37
EXP-07569,CUST-07569,1956.96,1038.1,416.16,292.96,675.83,456.18,148.77,4984.97
EXP-07570,CUST-07570,1186.86,515.38,290.74,123.71,165.28,224.35,111.23,2617.56
EXP-07571,CUST-07571,1481.4,641.46,459.2,254.5,348.43,317.8,227.54,3730.33
EXP-07572,CUST-07572,1138.39,627.53,436.67,330.62,182.66,266.39,118.25,3100.52
EXP-07573,CUST-07573,1961.72,919.65,527.18,327.65,345.09,329.2,220.54,4631.03
EXP-07574,CUST-07574,2054.2,992.58,605.75,313.62,368.11,387.9,295.74,5017.91
EXP-07575,CUST-07575,1507.47,838.88,432.4,252.61,622.46,295.97,318.63,4268.41
EXP-07576,CUST-07576,1652.65,928.81,541.4,277.76,300.28,298.17,229.71,4228.8
EXP-07577,CUST-07577,1588.08,1039.28,565.14,181.4,585.36,400.33,337.03,4696.63
EXP-07578,CUST-07578,1705.82,926.58,332.21,319.49,322.07,334.25,132.85,4073.26
EXP-07579,CUST-07579,2778.1,1566.7,705.11,730.76,856.21,805.87,245.5,7688.25
EXP-07580,CUST-07580,1218.64,731.43,388.91,366.32,424.02,382.36,175.4,3687.09
EXP-07581,CUST-07581,1679.0,799.82,311.42,189.49,393.62,224.3,150.56,3748.22
EXP-07582,CUST-07582,4513.02,1487.8,1073.61,407.48,988.17,681.76,234.66,9386.5
EXP-07583,CUST-07583,1273.61,961.03,315.26,174.15,526.01,353.42,306.43,3909.91
EXP-07584,CUST-07584,2340.46,854.08,444.87,398.17,344.22,337.35,281.29,5000.43
EXP-07585,CUST-07585,975.24,584.09,410.04,183.13,261.13,265.69,220.5,2899.83
EXP-07586,CUST-07586,1552.82,1180.44,560.78,289.54,432.28,344.99,403.22,4764.06
EXP-07587,CUST-07587,4063.47,1575.51,647.05,455.12,404.51,664.11,487.78,8297.54
EXP-07588,CUST-07588,2256.36,1164.47,866.13,567.0,675.04,418.07,321.93,6268.99
EXP-07589,CUST-07589,2067.26,762.34,568.67,386.6,573.23,320.97,311.39,4990.46
EXP-07590,CUST-07590,2173.99,1107.72,662.11,473.31,406.55,429.93,208.86,5462.48
EXP-07591,CUST-07591,1903.7,1017.55,538.78,276.71,314.76,347.73,192.43,4591.65
EXP-07592,CUST-07592,1251.16,485.49,382.46,172.47,315.06,206.53,233.02,3046.19
EXP-07593,CUST-07593,1858.48,862.08,502.04,162.42,173.68,323.55,282.32,4164.56
EXP-07594,CUST-07594,2963.16,1307.74,886.43,307.05,560.49,590.6,306.14,6921.62
EXP-07595,CUST-07595,2386.67,1354.43,846.7,383.65,773.69,507.06,369.23,6621.43
EXP-07596,CUST-07596,2570.26,1529.78,880.76,373.13,481.94,649.38,272.09,6757.34
EXP-07597,CUST-07597,1417.93,768.51,595.07,430.31,552.33,428.74,159.68,4352.59
EXP-07598,CUST-07598,934.73,575.83,389.55,195.6,147.08,235.42,128.1,2606.31
EXP-07599,CUST-07599,1077.81,675.84,314.76,240.03,354.7,247.33,203.14,3113.6
EXP-07600,CUST-07600,1824.07,918.61,508.15,273.52,281.19,323.55,160.14,4289.24
EXP-07601,CUST-07601,622.28,294.31,175.83,109.8,143.45,142.25,114.39,1602.3
EXP-07602,CUST-07602,2817.58,1243.55,646.51,469.68,789.58,474.2,475.45,6916.55
EXP-07603,CUST-07603,3516.56,2058.42,1054.88,774.06,1247.43,692.12,340.24,9683.7
EXP-07604,CUST-07604,1794.71,919.87,580.77,399.25,280.75,373.31,170.93,4519.59
EXP-07605,CUST-07605,4373.12,2143.15,937.72,528.64,1169.69,657.11,769.06,10578.48
EXP-07606,CUST-07606,2077.42,1154.35,369.73,219.91,680.44,396.98,280.38,5179.21
EXP-07607,CUST-07607,1889.8,1009.01,471.48,309.03,596.41,410.7,277.47,4963.9
EXP-07608,CUST-07608,2145.89,1057.02,617.79,242.73,302.62,343.06,266.21,4975.31
EXP-07609,CUST-07609,1302.28,934.59,564.33,298.17,336.92,279.45,158.8,3874.53
EXP-07610,CUST-07610,1714.47,799.88,385.25,331.1,205.9,359.55,235.19,4031.34
EXP-07611,CUST-07611,2275.13,1243.35,819.68,463.74,706.23,567.61,389.68,6465.42
EXP-07612,CUST-07612,2882.11,1771.32,753.23,403.44,1054.78,767.62,447.62,8080.12
EXP-07613,CUST-07613,2071.42,848.56,672.2,293.99,583.09,480.36,144.14,5093.75
EXP-07614,CUST-07614,679.6,383.81,172.21,91.52,185.47,108.55,72.94,1694.09
EXP-07615,CUST-07615,3373.47,1075.55,849.19,464.62,483.13,633.62,198.36,7077.94
EXP-07616,CUST-07616,875.2,618.57,308.77,153.34,278.25,180.03,115.34,2529.49
EXP-07617,CUST-07617,1667.1,655.98,520.23,320.45,237.07,267.49,213.69,3882.0
