product_id,customer_id,product_type,product_status,signup_date
PROD-16638,CUST-07944,Personal Loan,Active,2025-06-12
PROD-16639,CUST-07945,Savings Account,Active,2019-06-29
PROD-16640,CUST-07945,Auto Loan,Active,2025-04-03
PROD-16641,CUST-07946,Savings Account,Active,2022-03-31
PROD-16642,CUST-07946,Investment Account,Active,2022-07-24
PROD-16643,CUST-07947,Savings Account,Active,2019-07-23
PROD-16644,CUST-07948,Savings Account,Active,2023-08-17
PROD-16645,CUST-07948,Personal Loan,Active,2024-09-06
PROD-16646,CUST-07949,Savings Account,Active,2020-08-23
PROD-16647,CUST-07949,Personal Loan,Active,2023-12-12
PROD-16648,CUST-07949,Mortgage,Closed,2024-12-26
PROD-16649,CUST-07950,Savings Account,Active,2020-04-27
PROD-16650,CUST-07950,Auto Loan,Pending,2021-09-09
PROD-16651,CUST-07951,Savings Account,Active,2018-03-05
PROD-16652,CUST-07951,Mortgage,Active,2024-03-16
PROD-16653,CUST-07951,Credit Card,Churned,2023-09-09
PROD-16654,CUST-07952,Savings Account,Active,2020-03-29
PROD-16655,CUST-07953,Savings Account,Active,2020-02-26
PROD-16656,CUST-07954,Savings Account,Active,2019-07-18
PROD-16657,CUST-07955,Savings Account,Active,2022-06-25
PROD-16658,CUST-07956,Savings Account,Active,2022-11-26
PROD-16659,CUST-07956,Credit Card,Active,2025-04-06
PROD-16660,CUST-07957,Savings Account,Active,2023-06-12
PROD-16661,CUST-07957,Mortgage,Closed,2024-06-08
PROD-16662,CUST-07957,Personal Loan,Active,2024-03-20
PROD-16663,CUST-07958,Savings Account,Active,2020-04-06
PROD-16664,CUST-07958,Retirement Account,Active,2025-10-05
PROD-16665,CUST-07959,Savings Account,Active,2022-05-13
PROD-16666,CUST-07960,Savings Account,Active,2024-09-17
PROD-16667,CUST-07960,Mortgage,Active,2025-06-01
PROD-16668,CUST-07961,Savings Account,Active,2020-06-06
PROD-16669,CUST-07961,Investment Account,Churned,2025-02-28
PROD-16670,CUST-07961,Mortgage,Active,2020-10-12
PROD-16671,CUST-07961,Personal Loan,Active,2023-04-28
PROD-16672,CUST-07962,Savings Account,Active,2021-02-16
PROD-16673,CUST-07962,Investment Account,Active,2023-03-28
PROD-16674,CUST-07963,Savings Account,Active,2021-05-15
PROD-16675,CUST-07963,Retirement Account,Closed,2023-07-31
PROD-16676,CUST-07964,Savings Account,Active,2022-12-06
PROD-16677,CUST-07965,Savings Account,Active,2021-11-15
PROD-16678,CUST-07965,Personal Loan,Active,2024-09-25
PROD-16679,CUST-07965,Mortgage,Churned,2023-04-15
PROD-16680,CUST-07966,Savings Account,Active,2022-06-12
PROD-16681,CUST-07966,Auto Loan,Active,2024-03-27
PROD-16682,CUST-07967,Savings Account,Active,2019-08-20
PROD-16683,CUST-07967,Mortgage,Closed,2023-04-09
PROD-16684,CUST-07967,Credit Card,Active,2020-12-01
PROD-16685,CUST-07968,Savings Account,Active,2019-03-18
PROD-16686,CUST-07968,Investment Account,Closed,2022-03-23
PROD-16687,CUST-07968,Auto Loan,Closed,2021-02-07
PROD-16688,CUST-07968,Mortgage,Active,2021-11-14
PROD-16689,CUST-07969,Savings Account,Active,2020-10-01
PROD-16690,CUST-07970,Savings Account,Active,2019-09-18
PROD-16691,CUST-07971,Savings Account,Active,2021-02-05
PROD-16692,CUST-07971,Personal Loan,Churned,2024-04-10
PROD-16693,CUST-07972,Savings Account,Active,2022-10-04
PROD-16694,CUST-07972,Investment Account,Active,2025-09-21
PROD-16695,CUST-07972,Personal Loan,Active,2024-07-29
PROD-16696,CUST-07973,Savings Account,Active,2018-09-13
PROD-16697,CUST-07974,Savings Account,Active,2020-02-28
PROD-16698,CUST-07974,Mortgage,Active,2024-06-01
PROD-16699,CUST-07975,Savings Account,Active,2022-03-30
PROD-16700,CUST-07975,Retirement Account,Active,2022-06-26
PROD-16701,CUST-07975,Personal Loan,Active,2024-05-25
PROD-16702,CUST-07976,Savings Account,Active,2024-02-11
PROD-16703,CUST-07976,Auto Loan,Active,2025-06-05
PROD-16704,CUST-07976,Retirement Account,Active,2025-02-20
PROD-16705,CUST-07976,Credit Card,Active,2024-11-02
PROD-16706,CUST-07977,Savings Account,Active,2024-08-09
PROD-16707,CUST-07977,Auto Loan,Active,2025-03-01
PROD-16708,CUST-07977,Credit Card,Active,2025-06-26
PROD-16709,CUST-07978,Savings Account,Active,2024-08-12
PROD-16710,CUST-07978,Auto Loan,Active,2025-02-17
PROD-16711,CUST-07979,Savings Account,Active,2024-04-21
PROD-16712,CUST-07979,Investment Account,Active,2025-10-19
PROD-16713,CUST-07980,Savings Account,Active,2024-08-10
PROD-16714,CUST-07981,Savings Account,Active,2024-01-15
PROD-16715,CUST-07981,Retirement Account,Closed,2025-05-12
PROD-16716,CUST-07981,Mortgage,Active,2025-09-29
PROD-16717,CUST-07982,Savings Account,Active,2023-04-19
PROD-16718,CUST-07982,Investment Account,Active,2024-08-18
PROD-16719,CUST-07983,Savings Account,Active,2018-03-22
PROD-16720,CUST-07984,Savings Account,Active,2018-02-23
PROD-16721,CUST-07985,Savings Account,Active,2024-03-21
PROD-16722,CUST-07985,Mortgage,Closed,2024-07-12
PROD-16723,CUST-07986,Savings Account,Active,2023-05-07
PROD-16724,CUST-07986,Retirement Account,Closed,2025-12-04
PROD-16725,CUST-07987,Savings Account,Active,2021-09-24
PROD-16726,CUST-07987,Credit Card,Active,2024-05-09
PROD-16727,CUST-07987,Mortgage,Closed,2023-06-19
PROD-16728,CUST-07988,Savings Account,Active,2023-01-17
PROD-16729,CUST-07988,Retirement Account,Active,2023-04-06
PROD-16730,CUST-07988,Mortgage,Active,2023-06-21
PROD-16731,CUST-07988,Investment Account,Active,2025-06-05
PROD-16732,CUST-07989,Savings Account,Active,2023-08-14
PROD-16733,CUST-07989,Personal Loan,Active,2024-03-29
PROD-16734,CUST-07990,Savings Account,Active,2020-11-27
PROD-16735,CUST-07990,Credit Card,Active,2025-04-22
PROD-16736,CUST-07990,Mortgage,Active,2021-08-24
PROD-16737,CUST-07991,Savings Account,Active,2024-06-19
PROD-16738,CUST-07991,Auto Loan,Active,2025-05-15
PROD-16739,CUST-07992,Savings Account,Active,2022-11-03
PROD-16740,CUST-07992,Auto Loan,Active,2025-06-12
PROD-16741,CUST-07992,Investment Account,Closed,2025-09-12
PROD-16742,CUST-07992,Credit Card,Active,2024-02-12
PROD-16743,CUST-07993,Savings Account,Active,2023-04-28
PROD-16744,CUST-07993,Retirement Account,Active,2025-01-08
PROD-16745,CUST-07994,Savings Account,Active,2020-11-20
PROD-16746,CUST-07995,Savings Account,Active,2022-11-22
PROD-16747,CUST-07995,Retirement Account,Closed,2023-12-28
PROD-16748,CUST-07995,Investment Account,Active,2023-09-18
PROD-16749,CUST-07995,Credit Card,Active,2023-12-18
PROD-16750,CUST-07996,Savings Account,Active,2019-02-09
PROD-16751,CUST-07997,Savings Account,Active,2023-02-13
PROD-16752,CUST-07997,Mortgage,Churned,2023-02-24
PROD-16753,CUST-07998,Savings Account,Active,2019-08-06
PROD-16754,CUST-07998,Credit Card,Active,2023-01-27
PROD-16755,CUST-07999,Savings Account,Active,2020-11-15
PROD-16756,CUST-07999,Credit Card,Active,2022-11-18
PROD-16757,CUST-07999,Investment Account,Active,2023-03-09
PROD-16758,CUST-07999,Personal Loan,Active,2025-04-01
PROD-16759,CUST-08000,Savings Account,Active,2023-09-07
PROD-16760,CUST-08000,Credit Card,Active,2023-11-07
PROD-16761,CUST-08000,Mortgage,Active,2024-09-09
PROD-16762,CUST-08001,Savings Account,Active,2021-10-19
PROD-16763,CUST-08001,Mortgage,Active,2023-01-08
PROD-16764,CUST-08002,Savings Account,Active,2018-05-21
PROD-16765,CUST-08002,Investment Account,Active,2025-09-21
PROD-16766,CUST-08003,Savings Account,Active,2023-01-25
PROD-16767,CUST-08003,Credit Card,Active,2025-04-24
PROD-16768,CUST-08004,Savings Account,Active,2022-09-13
PROD-16769,CUST-08004,Mortgage,Active,2023-04-14
PROD-16770,CUST-08005,Savings Account,Active,2024-03-28
PROD-16771,CUST-08005,Personal Loan,Active,2024-06-04
PROD-16772,CUST-08005,Mortgage,Active,2025-01-07
PROD-16773,CUST-08006,Savings Account,Active,2019-07-04
PROD-16774,CUST-08006,Mortgage,Closed,2022-06-17
PROD-16775,CUST-08007,Savings Account,Active,2020-02-04
PROD-16776,CUST-08007,Retirement Account,Active,2024-01-23
PROD-16777,CUST-08008,Savings Account,Active,2019-04-14
PROD-16778,CUST-08009,Savings Account,Active,2019-10-24
PROD-16779,CUST-08010,Savings Account,Active,2022-04-11
PROD-16780,CUST-08011,Savings Account,Active,2019-07-29
PROD-16781,CUST-08011,Auto Loan,Closed,2025-10-20
PROD-16782,CUST-08012,Savings Account,Active,2021-01-20
PROD-16783,CUST-08012,Investment Account,Active,2023-07-13
PROD-16784,CUST-08012,Mortgage,Active,2022-09-29
PROD-16785,CUST-08013,Savings Account,Active,2024-03-06
PROD-16786,CUST-08013,Credit Card,Active,2024-07-21
PROD-16787,CUST-08014,Savings Account,Active,2023-10-10
PROD-16788,CUST-08015,Savings Account,Active,2018-01-21
PROD-16789,CUST-08015,Mortgage,Active,2023-07-17
PROD-16790,CUST-08015,Auto Loan,Active,2018-04-22
PROD-16791,CUST-08015,Personal Loan,Active,2022-10-12
PROD-16792,CUST-08016,Savings Account,Active,2021-01-20
PROD-16793,CUST-08016,Investment Account,Active,2025-07-16
PROD-16794,CUST-08016,Credit Card,Active,2024-11-30
PROD-16795,CUST-08017,Savings Account,Active,2023-02-17
PROD-16796,CUST-08017,Investment Account,Active,2023-11-29
PROD-16797,CUST-08018,Savings Account,Active,2023-07-31
PROD-16798,CUST-08018,Mortgage,Active,2024-08-26
PROD-16799,CUST-08018,Investment Account,Active,2025-10-17
PROD-16800,CUST-08019,Savings Account,Active,2018-11-11
PROD-16801,CUST-08019,Investment Account,Active,2024-07-16
PROD-16802,CUST-08019,Mortgage,Closed,2024-03-06
PROD-16803,CUST-08020,Savings Account,Active,2018-02-15
PROD-16804,CUST-08020,Mortgage,Active,2023-06-30
PROD-16805,CUST-08020,Retirement Account,Active,2020-06-20
PROD-16806,CUST-08020,Auto Loan,Active,2023-03-13
PROD-16807,CUST-08021,Savings Account,Active,2022-07-12
PROD-16808,CUST-08022,Savings Account,Active,2021-07-09
PROD-16809,CUST-08022,Mortgage,Active,2021-11-07
PROD-16810,CUST-08023,Savings Account,Active,2023-04-24
PROD-16811,CUST-08024,Savings Account,Active,2022-07-12
PROD-16812,CUST-08024,Mortgage,Closed,2024-11-18
PROD-16813,CUST-08024,Retirement Account,Active,2022-07-18
PROD-16814,CUST-08024,Auto Loan,Active,2023-05-31
PROD-16815,CUST-08025,Savings Account,Active,2023-05-07
PROD-16816,CUST-08025,Credit Card,Churned,2023-12-24
PROD-16817,CUST-08026,Savings Account,Active,2021-08-01
PROD-16818,CUST-08026,Credit Card,Active,2023-12-14
PROD-16819,CUST-08027,Savings Account,Active,2024-04-11
PROD-16820,CUST-08028,Savings Account,Active,2019-07-20
PROD-16821,CUST-08028,Personal Loan,Active,2022-09-18
PROD-16822,CUST-08028,Credit Card,Active,2021-04-24
PROD-16823,CUST-08029,Savings Account,Active,2023-05-27
PROD-16824,CUST-08029,Personal Loan,Active,2023-11-04
PROD-16825,CUST-08029,Retirement Account,Closed,2023-09-23
PROD-16826,CUST-08029,Mortgage,Active,2025-04-06
PROD-16827,CUST-08030,Savings Account,Active,2020-05-30
PROD-16828,CUST-08030,Credit Card,Active,2020-09-19
PROD-16829,CUST-08030,Auto Loan,Active,2025-06-21
PROD-16830,CUST-08030,Retirement Account,Active,2022-11-06
PROD-16831,CUST-08031,Savings Account,Active,2024-01-20
PROD-16832,CUST-08032,Savings Account,Active,2022-04-11
PROD-16833,CUST-08032,Retirement Account,Active,2025-01-27
PROD-16834,CUST-08032,Credit Card,Closed,2024-03-18
PROD-16835,CUST-08033,Savings Account,Active,2021-12-15
PROD-16836,CUST-08034,Savings Account,Active,2023-05-22
PROD-16837,CUST-08034,Mortgage,Active,2023-07-04
PROD-16838,CUST-08035,Savings Account,Active,2018-10-21
PROD-16839,CUST-08035,Mortgage,Closed,2020-02-19
PROD-16840,CUST-08036,Savings Account,Active,2020-08-03
PROD-16841,CUST-08037,Savings Account,Active,2023-05-04
PROD-16842,CUST-08037,Mortgage,Active,2024-07-26
PROD-16843,CUST-08037,Investment Account,Active,2024-01-25
PROD-16844,CUST-08038,Savings Account,Active,2020-05-30
PROD-16845,CUST-08038,Credit Card,Churned,2024-08-17
PROD-16846,CUST-08038,Auto Loan,Active,2020-08-04
PROD-16847,CUST-08039,Savings Account,Active,2018-12-29
PROD-16848,CUST-08039,Auto Loan,Closed,2022-09-08
PROD-16849,CUST-08039,Retirement Account,Active,2025-11-06
PROD-16850,CUST-08040,Savings Account,Active,2018-08-10
PROD-16851,CUST-08041,Savings Account,Active,2018-03-24
PROD-16852,CUST-08041,Auto Loan,Active,2020-11-18
PROD-16853,CUST-08042,Savings Account,Active,2019-09-13
PROD-16854,CUST-08043,Savings Account,Active,2023-08-11
PROD-16855,CUST-08044,Savings Account,Active,2021-04-11
PROD-16856,CUST-08044,Investment Account,Active,2023-11-24
PROD-16857,CUST-08044,Personal Loan,Active,2023-10-11
PROD-16858,CUST-08044,Mortgage,Active,2021-07-01
PROD-16859,CUST-08045,Savings Account,Active,2024-11-04
PROD-16860,CUST-08045,Investment Account,Active,2025-01-30
PROD-16861,CUST-08046,Savings Account,Active,2019-08-16
PROD-16862,CUST-08046,Retirement Account,Active,2023-11-15
PROD-16863,CUST-08047,Savings Account,Active,2023-11-22
PROD-16864,CUST-08047,Auto Loan,Active,2024-01-14
PROD-16865,CUST-08048,Savings Account,Active,2023-03-15
PROD-16866,CUST-08048,Personal Loan,Active,2023-10-01
PROD-16867,CUST-08049,Savings Account,Active,2023-03-21
PROD-16868,CUST-08050,Savings Account,Active,2022-02-21
PROD-16869,CUST-08050,Retirement Account,Active,2024-01-21
PROD-16870,CUST-08051,Savings Account,Active,2020-03-09
PROD-16871,CUST-08051,Investment Account,Active,2024-10-08
PROD-16872,CUST-08052,Savings Account,Active,2018-10-21
PROD-16873,CUST-08052,Credit Card,Churned,2022-11-27
PROD-16874,CUST-08053,Savings Account,Active,2021-07-25
PROD-16875,CUST-08053,Mortgage,Active,2023-04-25
PROD-16876,CUST-08054,Savings Account,Active,2018-08-01
PROD-16877,CUST-08054,Retirement Account,Active,2021-03-01
PROD-16878,CUST-08054,Mortgage,Active,2024-11-29
PROD-16879,CUST-08055,Savings Account,Active,2019-04-15
PROD-16880,CUST-08056,Savings Account,Active,2021-02-12
PROD-16881,CUST-08056,Credit Card,Active,2022-03-22
PROD-16882,CUST-08057,Savings Account,Active,2021-04-01
PROD-16883,CUST-08057,Investment Account,Closed,2021-09-09
PROD-16884,CUST-08058,Savings Account,Active,2018-07-09
PROD-16885,CUST-08058,Mortgage,Closed,2024-09-22
PROD-16886,CUST-08059,Savings Account,Active,2018-09-30
PROD-16887,CUST-08060,Savings Account,Active,2020-09-22
PROD-16888,CUST-08060,Personal Loan,Active,2024-10-05
PROD-16889,CUST-08061,Savings Account,Active,2023-10-13
PROD-16890,CUST-08062,Savings Account,Active,2022-03-12
PROD-16891,CUST-08063,Savings Account,Active,2022-04-08
PROD-16892,CUST-08064,Savings Account,Active,2019-08-09
PROD-16893,CUST-08064,Personal Loan,Active,2025-07-27
PROD-16894,CUST-08064,Auto Loan,Churned,2020-08-31
PROD-16895,CUST-08065,Savings Account,Active,2019-02-15
PROD-16896,CUST-08065,Mortgage,Active,2021-06-28
PROD-16897,CUST-08066,Savings Account,Active,2021-11-28
PROD-16898,CUST-08066,Investment Account,Active,2022-05-29
PROD-16899,CUST-08066,Mortgage,Active,2024-02-02
PROD-16900,CUST-08067,Savings Account,Active,2024-06-19
PROD-16901,CUST-08068,Savings Account,Active,2019-03-30
PROD-16902,CUST-08068,Auto Loan,Closed,2025-04-22
PROD-16903,CUST-08068,Credit Card,Active,2024-04-04
PROD-16904,CUST-08069,Savings Account,Active,2024-03-15
PROD-16905,CUST-08069,Personal Loan,Active,2024-05-29
PROD-16906,CUST-08070,Savings Account,Active,2020-01-20
PROD-16907,CUST-08071,Savings Account,Active,2023-12-16
PROD-16908,CUST-08072,Savings Account,Active,2022-01-15
PROD-16909,CUST-08073,Savings Account,Active,2020-02-09
PROD-16910,CUST-08073,Mortgage,Closed,2024-08-06
PROD-16911,CUST-08074,Savings Account,Active,2019-03-22
PROD-16912,CUST-08074,Investment Account,Active,2025-04-21
PROD-16913,CUST-08074,Mortgage,Churned,2023-02-25
PROD-16914,CUST-08075,Savings Account,Active,2019-12-02
PROD-16915,CUST-08075,Personal Loan,Churned,2021-03-22
PROD-16916,CUST-08076,Savings Account,Active,2019-03-25
PROD-16917,CUST-08077,Savings Account,Active,2023-11-24
PROD-16918,CUST-08078,Savings Account,Active,2019-09-22
PROD-16919,CUST-08078,Mortgage,Active,2023-11-10
PROD-16920,CUST-08079,Savings Account,Active,2022-12-26
PROD-16921,CUST-08079,Retirement Account,Active,2025-10-03
PROD-16922,CUST-08080,Savings Account,Active,2018-09-06
PROD-16923,CUST-08080,Retirement Account,Active,2025-04-24
PROD-16924,CUST-08081,Savings Account,Active,2022-07-11
PROD-16925,CUST-08081,Investment Account,Active,2024-11-27
PROD-16926,CUST-08082,Savings Account,Active,2020-06-12
PROD-16927,CUST-08082,Credit Card,Active,2021-07-29
PROD-16928,CUST-08083,Savings Account,Active,2018-08-04
PROD-16929,CUST-08083,Credit Card,Active,2019-01-06
PROD-16930,CUST-08084,Savings Account,Active,2022-09-14
PROD-16931,CUST-08084,Mortgage,Churned,2025-02-28
PROD-16932,CUST-08085,Savings Account,Active,2024-05-05
PROD-16933,CUST-08085,Retirement Account,Closed,2024-10-13
PROD-16934,CUST-08085,Personal Loan,Active,2024-08-14
PROD-16935,CUST-08086,Savings Account,Active,2023-04-16
PROD-16936,CUST-08087,Savings Account,Active,2019-03-29
PROD-16937,CUST-08088,Savings Account,Active,2019-04-11
PROD-16938,CUST-08088,Mortgage,Closed,2021-04-22
PROD-16939,CUST-08088,Auto Loan,Pending,2021-07-14
PROD-16940,CUST-08089,Savings Account,Active,2024-11-11
PROD-16941,CUST-08089,Credit Card,Active,2025-10-15
PROD-16942,CUST-08090,Savings Account,Active,2022-03-21
PROD-16943,CUST-08090,Investment Account,Active,2024-08-09
PROD-16944,CUST-08091,Savings Account,Active,2019-10-21
PROD-16945,CUST-08091,Retirement Account,Active,2024-02-09
PROD-16946,CUST-08092,Savings Account,Active,2019-11-07
PROD-16947,CUST-08092,Retirement Account,Closed,2021-11-02
PROD-16948,CUST-08092,Auto Loan,Active,2021-08-28
PROD-16949,CUST-08092,Mortgage,Closed,2024-07-22
PROD-16950,CUST-08093,Savings Account,Active,2020-06-23
PROD-16951,CUST-08093,Investment Account,Closed,2021-01-29
PROD-16952,CUST-08094,Savings Account,Active,2021-02-20
PROD-16953,CUST-08095,Savings Account,Active,2024-11-08
PROD-16954,CUST-08095,Auto Loan,Active,2025-01-12
PROD-16955,CUST-08095,Retirement Account,Active,2025-12-06
PROD-16956,CUST-08096,Savings Account,Active,2021-08-03
PROD-16957,CUST-08096,Retirement Account,Active,2022-11-12
PROD-16958,CUST-08097,Savings Account,Active,2022-05-02
PROD-16959,CUST-08097,Mortgage,Active,2022-08-27
PROD-16960,CUST-08098,Savings Account,Active,2024-10-23
PROD-16961,CUST-08099,Savings Account,Active,2018-11-23
PROD-16962,CUST-08099,Mortgage,Pending,2024-10-27
PROD-16963,CUST-08100,Savings Account,Active,2018-01-21
PROD-16964,CUST-08101,Savings Account,Active,2018-04-15
PROD-16965,CUST-08101,Investment Account,Closed,2024-06-13
PROD-16966,CUST-08101,Retirement Account,Closed,2021-04-10
PROD-16967,CUST-08102,Savings Account,Active,2023-10-24
PROD-16968,CUST-08102,Mortgage,Closed,2025-06-06
PROD-16969,CUST-08103,Savings Account,Active,2020-11-13
PROD-16970,CUST-08103,Investment Account,Pending,2025-01-28
PROD-16971,CUST-08104,Savings Account,Active,2021-03-06
PROD-16972,CUST-08105,Savings Account,Active,2020-02-25
PROD-16973,CUST-08106,Savings Account,Active,2021-03-18
PROD-16974,CUST-08106,Retirement Account,Active,2024-12-22
PROD-16975,CUST-08107,Savings Account,Active,2022-02-11
PROD-16976,CUST-08108,Savings Account,Active,2023-05-19
PROD-16977,CUST-08108,Investment Account,Active,2024-07-26
PROD-16978,CUST-08109,Savings Account,Active,2019-09-02
PROD-16979,CUST-08110,Savings Account,Active,2021-01-09
PROD-16980,CUST-08111,Savings Account,Active,2019-02-09
PROD-16981,CUST-08111,Auto Loan,Pending,2019-04-05
PROD-16982,CUST-08111,Credit Card,Churned,2022-04-20
PROD-16983,CUST-08112,Savings Account,Active,2019-12-28
PROD-16984,CUST-08112,Auto Loan,Active,2023-06-12
PROD-16985,CUST-08113,Savings Account,Active,2018-06-21
PROD-16986,CUST-08114,Savings Account,Active,2021-11-05
PROD-16987,CUST-08114,Retirement Account,Closed,2023-03-14
PROD-16988,CUST-08115,Savings Account,Active,2019-07-02
PROD-16989,CUST-08116,Savings Account,Active,2024-05-28
PROD-16990,CUST-08117,Savings Account,Active,2024-01-12
PROD-16991,CUST-08117,Auto Loan,Active,2025-03-01
PROD-16992,CUST-08117,Mortgage,Pending,2024-07-18
PROD-16993,CUST-08118,Savings Account,Active,2019-05-19
PROD-16994,CUST-08118,Auto Loan,Active,2021-08-19
PROD-16995,CUST-08119,Savings Account,Active,2018-07-28
PROD-16996,CUST-08119,Personal Loan,Active,2025-05-10
PROD-16997,CUST-08120,Savings Account,Active,2023-09-23
PROD-16998,CUST-08120,Personal Loan,Active,2023-10-24
